author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
_marigil;Lv. 0;6812034214969426949;"R$ 30.847,26";181;182;"R$ 33.999,23";221;224;"R$ 3.151,97";40;42;"R$ 35.206,96";208;"R$ 45.073,89";272;275;"R$ 5.607,85";64;2026-03-15-2026-03-15;17328;30.18%;30029;"R$ 5.588,83";"R$ 40.814,81";1;4;"R$ 1.068,08";16;6.20%;125739
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 21.036,63";509;519;"R$ 21.036,63";509;519;"R$ 0,00";0;"R$ 22.336,16";544;555;"R$ 22.621,41";544;2026-03-15-2026-03-15;102106;0.00%;0;"R$ 1.599,59";"R$ 22.621,41";0;7;"R$ 0,00";0;2.09%;1516828
morganafuchter;Lv. 0;6813070438303548421;"R$ 14.219,41";20;20;"R$ 17.595,11";44;44;"R$ 2.749,31";23;23;"R$ 15.164,11";21;"R$ 19.766,90";52;52;"R$ 3.271,01";30;2026-03-15-2026-03-15;33194;18.88%;59883;"R$ 1.722,04";"R$ 19.061,51";2;0;"R$ 1.422,77";15;10.18%;120411
planosdaka;Lv. 0;7277304865007682566;"R$ 15.591,71";83;88;"R$ 15.693,56";84;89;"R$ 0,00";0;0;"R$ 17.188,84";93;"R$ 18.264,83";99;104;"R$ 0,00";0;2026-03-15-2026-03-15;7888;38.01%;9536;"R$ 1.742,47";"R$ 18.206,49";1;0;"R$ 0,00";0;8.80%;750
stephaniepettly;Lv. 0;6818885178338018309;"R$ 1.765,87";36;36;"R$ 14.727,70";279;279;"R$ 12.872,87";241;241;"R$ 1.821,78";36;"R$ 17.170,89";325;325;"R$ 15.564,72";286;2026-03-15-2026-03-15;7955;21.73%;5035;"R$ 1.541,24";"R$ 17.543,54";2;37;"R$ 0,00";0;3.82%;465150
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 16.327,06";201;206;"R$ 16.637,61";203;209;"R$ 310,55";2;3;"R$ 16.985,65";210;"R$ 17.037,75";212;219;"R$ 310,55";2;2026-03-15-2026-03-15;6985;21.26%;23300;"R$ 968,08";"R$ 17.296,20";3;0;"R$ 0,00";0;4.81%;4717
kahrouul;Lv. 0;6812048966706185222;"R$ 13.755,75";23;23;"R$ 14.876,67";26;26;"R$ 1.120,92";3;3;"R$ 15.368,88";26;"R$ 16.931,27";33;35;"R$ 1.645,92";7;2026-03-15-2026-03-15;17968;17.41%;19185;"R$ 1.320,93";"R$ 17.014,80";3;4;"R$ 134,80";1;5.35%;11206
bdgroupfitness;Lv. 0;7477153061481694214;"R$ 14.898,71";37;37;"R$ 14.898,71";37;37;"R$ 0,00";0;0;"R$ 16.682,09";39;"R$ 17.319,52";40;40;"R$ 0,00";0;2026-03-15-2026-03-15;3772;15.92%;14737;"R$ 1.302,08";"R$ 16.693,06";2;2;"R$ 0,00";0;3.98%;8803
byadrianams;Lv. 0;7516288332260951046;"R$ 9.325,91";76;78;"R$ 10.608,43";99;102;"R$ 1.282,52";23;24;"R$ 10.951,29";92;"R$ 12.478,75";119;123;"R$ 1.667,04";27;2026-03-15-2026-03-15;9985;36.65%;11783;"R$ 1.202,69";"R$ 12.618,33";1;0;"R$ 0,00";0;4.49%;38909
skincareraquelbarros;Lv. 0;6813751548322251782;"R$ 10.067,19";122;123;"R$ 10.138,43";123;124;"R$ 71,24";1;1;"R$ 12.348,62";95;"R$ 13.788,05";98;100;"R$ 248,97";3;2026-03-15-2026-03-15;4977;14.83%;22568;"R$ 803,60";"R$ 12.597,59";2;0;"R$ 0,00";0;1.00%;9609
