author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
stephaniepettly;Lv. 0;6818885178338018309;"R$ 0,00";0;0;"R$ 32.198,10";630;635;"R$ 32.198,10";630;635;"R$ 0,00";0;"R$ 33.861,16";673;678;"R$ 34.730,06";673;2026-03-07-2026-03-07;5088;0.00%;0;"R$ 3.051,89";"R$ 34.730,06";0;8;"R$ 0,00";0;2.88%;1575621
kahrouul;Lv. 0;6812048966706185222;"R$ 19.116,98";36;36;"R$ 21.025,92";41;41;"R$ 1.908,94";5;5;"R$ 19.116,98";36;"R$ 19.628,01";41;41;"R$ 1.908,94";5;2026-03-07-2026-03-07;17723;27.94%;19562;"R$ 1.105,95";"R$ 21.025,92";6;1;"R$ 0,00";0;5.74%;29748
eu.julioindica;Lv. 0;190350162744147968;"R$ 12.935,96";624;701;"R$ 14.105,28";646;727;"R$ 1.169,32";22;26;"R$ 13.158,65";634;"R$ 13.605,80";661;743;"R$ 1.393,18";26;2026-03-07-2026-03-07;11550;24.46%;59483;"R$ 1.132,45";"R$ 14.590,02";4;0;"R$ 0,00";0;4.42%;12771
elenaratrindade;Lv. 0;6532062669149618177;"R$ 11.675,29";152;153;"R$ 12.818,12";169;170;"R$ 950,05";14;14;"R$ 12.645,78";164;"R$ 14.328,74";186;187;"R$ 1.254,53";18;2026-03-07-2026-03-07;22730;34.94%;40853;"R$ 1.247,63";"R$ 14.138,07";3;0;"R$ 0,00";0;5.57%;37599
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 11.748,95";264;270;"R$ 11.748,95";264;270;"R$ 0,00";0;"R$ 13.454,78";304;311;"R$ 13.611,01";304;2026-03-07-2026-03-07;96655;0.00%;0;"R$ 1.100,57";"R$ 13.611,01";0;11;"R$ 0,00";0;1.94%;601499
ester_promoedicas;Lv. 0;7481339450396705797;"R$ 9.542,86";100;106;"R$ 10.040,19";114;122;"R$ 497,33";14;16;"R$ 11.354,81";118;"R$ 13.041,46";141;153;"R$ 818,54";23;2026-03-07-2026-03-07;8947;24.90%;9352;"R$ 1.599,44";"R$ 12.173,35";1;0;"R$ 0,00";0;2.13%;33507
bdgroupfitness;Lv. 0;7477153061481694214;"R$ 8.777,22";18;18;"R$ 8.839,40";19;19;"R$ 62,18";1;1;"R$ 9.478,83";20;"R$ 10.249,17";23;23;"R$ 657,78";2;2026-03-07-2026-03-07;3552;10.82%;9580;"R$ 610,66";"R$ 11.191,51";2;5;"R$ 0,00";0;4.20%;2025
jokimura;Lv. 0;7065151738303267845;"R$ 9.870,68";162;170;"R$ 10.274,78";169;177;"R$ 404,10";7;7;"R$ 10.170,09";168;"R$ 10.783,54";175;183;"R$ 404,10";7;2026-03-07-2026-03-07;9334;10.08%;31508;"R$ 879,75";"R$ 10.574,19";1;6;"R$ 0,00";0;6.12%;8797
armandoindica;Lv. 0;7510670089017443334;"R$ 8.601,21";257;261;"R$ 9.502,91";273;277;"R$ 901,70";16;16;"R$ 8.835,66";262;"R$ 8.846,00";280;286;"R$ 1.017,88";18;2026-03-07-2026-03-07;22132;15.56%;23032;"R$ 753,00";"R$ 9.853,54";1;5;"R$ 0,00";0;1.98%;42666
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 7.053,18";91;91;"R$ 7.257,77";95;95;"R$ 147,35";3;3;"R$ 7.421,86";96;"R$ 7.672,66";100;100;"R$ 220,89";4;2026-03-07-2026-03-07;17279;24.77%;18342;"R$ 681,44";"R$ 7.642,75";5;0;"R$ 0,00";0;5.49%;3134
jotamatiotti;Lv. 0;6973353133683426309;"R$ 6.502,96";55;56;"R$ 6.502,96";55;56;"R$ 0,00";0;0;"R$ 7.153,66";60;"R$ 7.534,26";60;61;"R$ 0,00";0;2026-03-07-2026-03-07;18875;19.65%;12058;"R$ 470,47";"R$ 7.153,66";5;1;"R$ 259,58";4;2.91%;3678
casatiktokshop;Lv. 0;7279022943836242949;"R$ 6.076,60";67;67;"R$ 6.148,59";68;68;"R$ 71,99";1;1;"R$ 6.174,58";68;"R$ 6.535,12";69;69;"R$ 71,99";1;2026-03-07-2026-03-07;11063;9.26%;20694;"R$ 844,77";"R$ 6.246,57";3;0;"R$ 0,00";0;7.89%;1546
paulabrigo;Lv. 0;6754367042377892869;"R$ 44,99";1;1;"R$ 4.952,09";105;111;"R$ 4.907,10";104;110;"R$ 44,99";1;"R$ 5.966,26";123;130;"R$ 6.170,77";122;2026-03-07-2026-03-07;15999;0.00%;0;"R$ 519,52";"R$ 6.215,76";0;4;"R$ 108,70";2;3.06%;176974
abner_mrios;Lv. 0;6812245507281585158;"R$ 4.918,44";50;50;"R$ 5.581,22";52;52;"R$ 662,78";2;2;"R$ 5.436,74";56;"R$ 6.078,79";60;60;"R$ 759,56";4;2026-03-07-2026-03-07;3080;22.25%;5942;"R$ 535,11";"R$ 6.196,30";2;2;"R$ 0,00";0;4.12%;14408
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 5.822,69";82;83;"R$ 5.895,79";83;84;"R$ 0,00";0;0;"R$ 5.537,62";79;"R$ 5.859,78";80;80;"R$ 0,00";0;2026-03-07-2026-03-07;6041;29.73%;6183;"R$ 534,36";"R$ 5.610,72";2;0;"R$ 0,00";0;7.30%;1233
cristieleoliveira_;Lv. 0;6880494754335343621;"R$ 4.765,58";123;128;"R$ 4.765,58";123;128;"R$ 0,00";0;0;"R$ 4.926,56";127;"R$ 5.155,90";127;132;"R$ 0,00";0;2026-03-07-2026-03-07;69710;11.72%;13289;"R$ 365,87";"R$ 4.926,56";5;0;"R$ 0,00";0;0.85%;708
exitus.shop;Lv. 0;7465784835714614278;"R$ 3.716,75";42;42;"R$ 3.885,62";44;44;"R$ 168,87";2;2;"R$ 4.788,69";53;"R$ 5.058,47";53;54;"R$ 0,00";0;2026-03-07-2026-03-07;23875;13.08%;6392;"R$ 800,79";"R$ 4.788,69";1;1;"R$ 0,00";0;3.15%;6413
by.luanadias;Lv. 0;7190388902812894213;"R$ 4.294,05";49;49;"R$ 4.313,95";50;50;"R$ 19,90";1;1;"R$ 4.497,62";51;"R$ 4.780,77";52;52;"R$ 19,90";1;2026-03-07-2026-03-07;3390;44.65%;7315;"R$ 451,05";"R$ 4.517,52";2;2;"R$ 0,00";0;3.98%;4095
thaylooope;Lv. 0;6803396319110300678;"R$ 4.037,03";89;89;"R$ 4.087,82";90;90;"R$ 50,79";1;1;"R$ 4.259,31";94;"R$ 3.907,86";95;95;"R$ 50,79";1;2026-03-07-2026-03-07;6612;16.67%;16600;"R$ 342,46";"R$ 4.310,10";3;5;"R$ 0,00";0;2.70%;1295
_marigil;Lv. 0;6812034214969426949;"R$ 482,21";3;3;"R$ 3.052,15";40;42;"R$ 2.569,94";37;39;"R$ 952,29";6;"R$ 4.163,23";47;50;"R$ 2.996,10";40;2026-03-07-2026-03-07;16666;39.50%;952;"R$ 467,53";"R$ 4.020,45";0;6;"R$ 835,29";17;8.59%;183355
baacarvalho_;Lv. 0;6807182721396868102;"R$ 3.625,52";122;128;"R$ 3.672,91";123;129;"R$ 47,39";1;1;"R$ 3.894,73";131;"R$ 3.938,78";133;139;"R$ 96,30";2;2026-03-07-2026-03-07;11337;31.54%;12259;"R$ 389,49";"R$ 3.991,03";1;4;"R$ 47,39";1;5.83%;4548
gleicysoares4;Lv. 0;196392495411240960;"R$ 2.827,75";32;33;"R$ 3.091,33";36;37;"R$ 263,58";4;4;"R$ 3.406,84";39;"R$ 3.759,04";43;45;"R$ 263,58";4;2026-03-07-2026-03-07;11180;32.62%;3133;"R$ 343,27";"R$ 3.670,42";1;1;"R$ 0,00";0;3.43%;8316
sabrina.valbueno3;Lv. 0;7549251235166192645;"R$ 2.938,48";47;47;"R$ 3.266,74";52;52;"R$ 328,26";5;5;"R$ 3.198,59";50;"R$ 3.720,49";56;56;"R$ 390,16";6;2026-03-07-2026-03-07;5404;13.77%;10299;"R$ 416,17";"R$ 3.588,75";3;0;"R$ 0,00";0;3.79%;8921
samara_1580;Lv. 0;7225327765163492358;"R$ 2.947,31";56;56;"R$ 2.997,93";57;57;"R$ 50,62";1;1;"R$ 3.490,72";63;"R$ 3.571,24";64;64;"R$ 50,62";1;2026-03-07-2026-03-07;40514;24.13%;11456;"R$ 467,01";"R$ 3.541,34";2;0;"R$ 0,00";0;4.97%;2131
empoderyas;Lv. 0;6814645518830388229;"R$ 2.355,40";17;17;"R$ 3.019,31";27;27;"R$ 663,91";10;10;"R$ 2.512,22";18;"R$ 3.495,50";31;31;"R$ 888,74";13;2026-03-07-2026-03-07;25210;13.95%;7658;"R$ 312,31";"R$ 3.400,96";4;13;"R$ 0,00";0;4.16%;37380
morganafuchter;Lv. 0;6813070438303548421;"R$ 0,00";0;0;"R$ 2.545,57";39;39;"R$ 2.545,57";39;39;"R$ 0,00";0;"R$ 3.297,52";49;49;"R$ 3.224,27";49;2026-03-07-2026-03-07;31937;3.32%;4915;"R$ 327,60";"R$ 3.224,27";1;7;"R$ 886,76";14;11.70%;206950
