author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 21.513,36";56;56;"R$ 21.679,53";59;59;"R$ 166,17";3;3;"R$ 21.513,36";56;"R$ 22.570,14";61;61;"R$ 273,34";5;2026-03-26-2026-03-26;7916;20.30%;33455;"R$ 1.617,73";"R$ 21.786,70";2;1;"R$ 0,00";0;5.04%;6722
stephaniepettly;Lv. 0;6818885178338018309;"R$ 0,00";0;0;"R$ 9.864,66";156;157;"R$ 9.864,66";156;157;"R$ 0,00";0;"R$ 10.952,29";177;178;"R$ 11.363,82";177;2026-03-26-2026-03-26;10657;0.00%;0;"R$ 1.006,76";"R$ 11.363,82";0;15;"R$ 0,00";0;4.20%;367729
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 10.156,95";224;231;"R$ 10.156,95";224;231;"R$ 0,00";0;"R$ 10.897,13";247;254;"R$ 11.215,07";247;2026-03-26-2026-03-26;108940;0.00%;0;"R$ 868,09";"R$ 11.215,07";0;10;"R$ 0,00";0;2.21%;574732
casatiktokshop;Lv. 0;7279022943836242949;"R$ 10.342,46";114;114;"R$ 10.436,46";115;115;"R$ 94,00";1;1;"R$ 10.437,46";115;"R$ 11.371,00";116;116;"R$ 94,00";1;2026-03-26-2026-03-26;12025;11.41%;29985;"R$ 1.535,07";"R$ 10.531,46";2;0;"R$ 0,00";0;3.48%;1122
samara_1580;Lv. 0;7225327765163492358;"R$ 8.556,82";124;124;"R$ 8.688,82";125;125;"R$ 132,00";1;1;"R$ 9.190,93";132;"R$ 9.022,32";133;134;"R$ 132,00";1;2026-03-26-2026-03-26;41721;33.51%;13117;"R$ 842,48";"R$ 9.322,93";2;2;"R$ 0,00";0;7.39%;6101
jokimura;Lv. 0;7065151738303267845;"R$ 8.290,17";138;140;"R$ 8.720,20";142;144;"R$ 430,03";4;4;"R$ 8.416,88";140;"R$ 9.287,13";144;146;"R$ 430,03";4;2026-03-26-2026-03-26;11295;12.62%;25097;"R$ 883,16";"R$ 8.846,91";1;4;"R$ 0,00";0;5.92%;9237
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 6.355,33";40;40;"R$ 7.762,93";68;68;"R$ 1.407,60";28;28;"R$ 6.689,06";42;"R$ 8.636,95";70;70;"R$ 1.463,55";28;2026-03-26-2026-03-26;6918;23.68%;4598;"R$ 473,97";"R$ 8.152,61";6;7;"R$ 68,70";1;3.00%;31282
planosdaka;Lv. 0;7277304865007682566;"R$ 6.723,63";66;70;"R$ 6.830,27";70;74;"R$ 29,90";1;1;"R$ 6.854,19";73;"R$ 6.799,92";79;83;"R$ 46,70";2;2026-03-26-2026-03-26;8520;48.67%;4296;"R$ 597,30";"R$ 7.014,63";1;0;"R$ 0,00";0;12.21%;565
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 5.741,94";89;89;"R$ 5.973,29";92;92;"R$ 231,35";3;3;"R$ 5.818,73";90;"R$ 6.194,24";93;93;"R$ 231,35";3;2026-03-26-2026-03-26;6870;27.03%;10206;"R$ 564,50";"R$ 6.050,08";1;6;"R$ 0,00";0;6.41%;1966
ester_mccarthy;Lv. 0;7519312663344776248;"R$ 5.831,34";216;219;"R$ 5.831,34";216;219;"R$ 0,00";0;0;"R$ 5.928,19";220;"R$ 5.547,70";220;223;"R$ 0,00";0;2026-03-26-2026-03-26;6534;25.29%;19616;"R$ 499,07";"R$ 5.928,19";4;1;"R$ 0,00";0;3.07%;2020
