author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 15.520,20";33;33;"R$ 17.270,39";44;44;"R$ 1.750,19";11;11;"R$ 18.308,50";39;"R$ 19.207,67";51;51;"R$ 1.916,09";12;2026-03-01-2026-03-01;17567;15.08%;35820;"R$ 1.179,62";"R$ 20.224,59";4;6;"R$ 0,00";0;6.43%;24410
jotamatiotti;Lv. 0;6973353133683426309;"R$ 17.679,78";160;170;"R$ 17.771,40";161;171;"R$ 91,62";1;1;"R$ 18.793,54";171;"R$ 20.205,76";172;182;"R$ 91,62";1;2026-03-01-2026-03-01;18702;28.98%;20402;"R$ 1.947,27";"R$ 18.885,16";4;1;"R$ 226,24";3;5.45%;4168
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 12.387,87";181;186;"R$ 14.389,71";194;199;"R$ 2.001,84";13;13;"R$ 13.015,86";190;"R$ 14.761,69";203;208;"R$ 2.001,84";13;2026-03-01-2026-03-01;6091;23.96%;30155;"R$ 1.191,03";"R$ 15.017,70";1;0;"R$ 0,00";0;4.65%;35646
dicas_daline;Lv. 0;7493168230644270085;"R$ 12.137,35";125;139;"R$ 12.398,31";130;144;"R$ 260,96";5;5;"R$ 13.672,63";142;"R$ 15.543,14";148;167;"R$ 290,95";6;2026-03-01-2026-03-01;9470;28.64%;9594;"R$ 1.793,31";"R$ 13.963,58";2;0;"R$ 0,00";0;5.17%;6189
rafaella.samara;Lv. 0;7325890451452740614;"R$ 13.107,16";85;85;"R$ 13.331,60";88;88;"R$ 224,44";3;3;"R$ 13.587,00";90;"R$ 14.571,24";94;94;"R$ 244,28";4;2026-03-01-2026-03-01;3490;27.07%;8863;"R$ 2.465,58";"R$ 13.831,28";1;0;"R$ 0,00";0;5.03%;5092
_marigil;Lv. 0;6812034214969426949;"R$ 2.629,91";15;15;"R$ 7.973,22";83;90;"R$ 5.343,31";68;75;"R$ 3.140,21";18;"R$ 12.936,18";120;127;"R$ 9.108,29";102;2026-03-01-2026-03-01;16388;26.56%;3761;"R$ 1.338,96";"R$ 12.248,50";1;3;"R$ 1.607,35";35;8.10%;317945
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 9.692,17";214;220;"R$ 9.692,17";214;220;"R$ 0,00";0;"R$ 10.235,82";240;247;"R$ 10.893,64";240;2026-03-01-2026-03-01;93764;0.00%;0;"R$ 863,51";"R$ 10.893,64";0;10;"R$ 0,00";0;2.86%;316693
sabrina.valbueno3;Lv. 0;7549251235166192645;"R$ 10.219,21";162;164;"R$ 10.219,21";162;164;"R$ 0,00";0;0;"R$ 10.527,20";166;"R$ 10.883,81";167;169;"R$ 83,42";1;2026-03-01-2026-03-01;5383;16.29%;29945;"R$ 1.204,47";"R$ 10.610,62";2;4;"R$ 0,00";0;4.61%;3014
debbora.oliveirah;Lv. 0;7508002713109513221;"R$ 9.858,43";253;257;"R$ 9.858,43";253;257;"R$ 0,00";0;0;"R$ 10.549,93";272;"R$ 10.483,64";272;276;"R$ 0,00";0;2026-03-01-2026-03-01;7828;29.73%;26441;"R$ 1.045,07";"R$ 10.549,93";4;1;"R$ 0,00";0;3.73%;964
corposaudavelshop;Lv. 0;7436549500640265271;"R$ 8.319,46";22;23;"R$ 8.348,90";24;25;"R$ 29,44";2;2;"R$ 9.103,24";24;"R$ 9.776,69";26;27;"R$ 29,44";2;2026-03-01-2026-03-01;8235;10.57%;8749;"R$ 748,39";"R$ 9.132,68";1;0;"R$ 0,00";0;2.43%;1438
