author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
ester_promoedicas;Lv. 0;7481339450396705797;"R$ 20.327,03";210;219;"R$ 20.756,41";218;227;"R$ 429,38";8;8;"R$ 23.549,24";242;"R$ 27.427,75";254;265;"R$ 563,38";12;2026-03-31-2026-03-31;9231;32.63%;13305;"R$ 3.726,65";"R$ 24.112,62";4;4;"R$ 0,00";0;2.78%;16048
lelehelena98;Lv. 0;6789761976480728070;"R$ 6.506,47";160;162;"R$ 20.805,68";307;313;"R$ 14.209,89";146;150;"R$ 6.666,47";164;"R$ 22.653,15";311;316;"R$ 13.919,07";145;2026-03-31-2026-03-31;103796;24.60%;25064;"R$ 3.413,26";"R$ 20.775,05";3;5;"R$ 12.856,30";129;3.74%;585842
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 16.871,52";125;127;"R$ 17.017,35";128;130;"R$ 145,83";3;3;"R$ 20.317,00";151;"R$ 22.765,87";156;158;"R$ 246,23";5;2026-03-31-2026-03-31;7000;27.42%;9671;"R$ 1.058,87";"R$ 20.563,23";5;0;"R$ 0,00";0;5.93%;16722
dicas_daline;Lv. 0;7493168230644270085;"R$ 15.483,44";158;170;"R$ 15.571,61";161;173;"R$ 88,17";3;3;"R$ 17.548,28";179;"R$ 20.351,89";183;196;"R$ 146,17";4;2026-03-31-2026-03-31;9674;40.74%;7555;"R$ 2.764,07";"R$ 17.694,45";2;9;"R$ 0,00";0;4.97%;5619
_marigil;Lv. 0;6812034214969426949;"R$ 2.492,56";15;15;"R$ 10.932,02";117;146;"R$ 8.439,46";102;131;"R$ 2.968,96";18;"R$ 14.043,78";137;168;"R$ 9.895,91";117;2026-03-31-2026-03-31;18326;25.58%;5067;"R$ 1.470,34";"R$ 13.157,07";2;6;"R$ 3.022,77";56;6.42%;171772
stephaniepettly;Lv. 0;6818885178338018309;"R$ 0,00";0;0;"R$ 10.119,58";186;186;"R$ 10.119,58";186;186;"R$ 41,99";1;"R$ 12.237,08";223;223;"R$ 12.269,41";222;2026-03-31-2026-03-31;12042;0.00%;0;"R$ 1.077,75";"R$ 12.311,40";0;6;"R$ 0,00";0;4.87%;235288
nataliaalves.delf;Lv. 0;6797529578283025413;"R$ 9.960,30";142;144;"R$ 9.960,30";142;144;"R$ 0,00";0;0;"R$ 11.008,53";157;"R$ 12.238,11";157;159;"R$ 0,00";0;2026-03-31-2026-03-31;17778;40.69%;12174;"R$ 1.156,00";"R$ 11.008,53";2;2;"R$ 0,00";0;1.03%;86406
kahrouul;Lv. 0;6812048966706185222;"R$ 10.000,99";21;21;"R$ 10.575,62";25;25;"R$ 574,63";4;4;"R$ 10.161,69";22;"R$ 10.685,09";29;29;"R$ 684,05";7;2026-03-31-2026-03-31;18383;14.13%;14654;"R$ 895,38";"R$ 10.845,74";3;1;"R$ 58,01";1;7.73%;18129
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 0,00";0;0;"R$ 8.091,19";54;54;"R$ 8.091,19";54;54;"R$ 61,52";1;"R$ 10.858,65";67;67;"R$ 10.022,17";66;2026-03-31-2026-03-31;4264;19.53%;338;"R$ 687,75";"R$ 10.083,69";1;19;"R$ 39,00";1;5.54%;359527
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 8.460,71";187;187;"R$ 8.460,71";187;187;"R$ 0,00";0;"R$ 9.486,49";205;206;"R$ 9.606,02";205;2026-03-31-2026-03-31;110619;0.00%;0;"R$ 755,29";"R$ 9.606,02";0;13;"R$ 0,00";0;2.43%;397018
jokimura;Lv. 0;7065151738303267845;"R$ 9.089,16";144;151;"R$ 9.361,02";149;156;"R$ 271,86";5;5;"R$ 9.153,66";145;"R$ 10.076,24";151;158;"R$ 326,86";6;2026-03-31-2026-03-31;11695;11.84%;22889;"R$ 946,63";"R$ 9.480,52";2;3;"R$ 0,00";0;7.98%;9034
elenaratrindade;Lv. 0;6532062669149618177;"R$ 3.682,97";59;59;"R$ 7.754,21";107;108;"R$ 4.071,24";48;49;"R$ 4.402,59";68;"R$ 9.498,51";123;126;"R$ 4.764,16";55;2026-03-31-2026-03-31;24983;38.32%;4898;"R$ 880,23";"R$ 9.166,75";1;0;"R$ 0,00";0;10.13%;37331
