author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 13.279,63";312;318;"R$ 13.279,63";312;318;"R$ 0,00";0;"R$ 14.429,80";341;346;"R$ 14.590,34";341;2026-03-22-2026-03-22;107213;0.00%;0;"R$ 1.029,96";"R$ 14.590,34";0;0;"R$ 0,00";0;1.77%;923401
jokimura;Lv. 0;7065151738303267845;"R$ 10.778,64";189;189;"R$ 11.044,05";194;194;"R$ 265,41";5;5;"R$ 11.472,69";201;"R$ 12.428,47";207;207;"R$ 265,41";5;2026-03-22-2026-03-22;10831;13.16%;35200;"R$ 1.166,24";"R$ 11.754,60";1;3;"R$ 0,00";0;6.18%;10477
casatiktokshop;Lv. 0;7279022943836242949;"R$ 9.859,74";108;110;"R$ 10.208,89";112;114;"R$ 349,15";4;4;"R$ 10.047,74";110;"R$ 11.346,97";114;116;"R$ 349,15";4;2026-03-22-2026-03-22;11775;8.25%;39009;"R$ 1.527,40";"R$ 10.396,89";2;0;"R$ 0,00";0;5.06%;1837
stephaniepettly;Lv. 0;6818885178338018309;"R$ 415,97";6;6;"R$ 7.703,75";137;138;"R$ 7.287,78";131;132;"R$ 471,76";7;"R$ 9.537,44";170;171;"R$ 9.453,03";163;2026-03-22-2026-03-22;9703;18.88%;2632;"R$ 874,05";"R$ 9.924,79";1;8;"R$ 0,00";0;4.52%;283406
belaechic;Lv. 0;6808183359027741701;"R$ 9.137,68";66;66;"R$ 9.137,68";66;66;"R$ 0,00";0;0;"R$ 9.588,22";69;"R$ 9.424,17";69;69;"R$ 0,00";0;2026-03-22-2026-03-22;62234;22.94%;27297;"R$ 804,31";"R$ 9.588,22";7;0;"R$ 0,00";0;1.86%;5162
bdgroupfitness;Lv. 0;7477153061481694214;"R$ 7.460,16";25;29;"R$ 7.460,16";25;29;"R$ 0,00";0;0;"R$ 8.307,39";27;"R$ 8.250,87";27;31;"R$ 0,00";0;2026-03-22-2026-03-22;3997;12.29%;16163;"R$ 699,78";"R$ 8.307,39";2;0;"R$ 54,40";1;3.32%;2803
kahrouul;Lv. 0;6812048966706185222;"R$ 6.974,17";20;20;"R$ 7.151,96";23;23;"R$ 177,79";3;3;"R$ 7.899,82";23;"R$ 7.827,69";26;26;"R$ 177,79";3;2026-03-22-2026-03-22;18163;22.13%;16518;"R$ 556,79";"R$ 8.077,61";3;12;"R$ 0,00";0;7.03%;16267
elenaratrindade;Lv. 0;6532062669149618177;"R$ 4.284,56";52;53;"R$ 6.305,92";77;78;"R$ 2.021,36";25;25;"R$ 4.992,48";60;"R$ 7.807,08";91;92;"R$ 2.571,78";31;2026-03-22-2026-03-22;24014;27.97%;16787;"R$ 674,02";"R$ 7.564,26";2;0;"R$ 0,00";0;8.53%;29419
karinetri89;Lv. 0;7475385469744710662;"R$ 5.978,61";45;45;"R$ 5.978,61";45;45;"R$ 0,00";0;0;"R$ 6.432,19";48;"R$ 6.542,05";48;48;"R$ 0,00";0;2026-03-22-2026-03-22;3231;39.84%;6115;"R$ 609,25";"R$ 6.432,19";1;0;"R$ 0,00";0;0.00%;22
_marigil;Lv. 0;6812034214969426949;"R$ 2.904,96";19;19;"R$ 4.394,47";34;34;"R$ 1.489,51";15;15;"R$ 3.037,73";20;"R$ 5.779,90";47;47;"R$ 2.507,47";27;2026-03-22-2026-03-22;17757;22.71%;6293;"R$ 586,71";"R$ 5.545,20";1;5;"R$ 152,69";2;7.85%;113428
