author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 21.746,57";139;145;"R$ 22.357,33";152;158;"R$ 610,76";13;13;"R$ 23.851,96";151;"R$ 26.271,88";164;171;"R$ 607,76";13;2026-03-25-2026-03-25;6890;21.36%;12658;"R$ 1.250,77";"R$ 24.459,72";4;4;"R$ 0,00";0;2.36%;27918
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 17.965,64";120;121;"R$ 18.174,33";124;125;"R$ 208,69";4;4;"R$ 18.141,20";123;"R$ 18.563,42";127;128;"R$ 230,83";4;2026-03-25-2026-03-25;7804;25.48%;27032;"R$ 1.430,38";"R$ 18.372,03";4;1;"R$ 0,00";0;4.86%;6989
stephaniepettly;Lv. 0;6818885178338018309;"R$ 204,98";4;4;"R$ 11.218,10";174;175;"R$ 11.013,12";170;171;"R$ 204,98";4;"R$ 12.838,46";200;201;"R$ 13.013,77";195;2026-03-25-2026-03-25;10378;50.00%;2;"R$ 1.190,54";"R$ 13.395,33";0;13;"R$ 0,00";0;4.15%;381765
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 9.479,43";210;217;"R$ 9.479,43";210;217;"R$ 0,00";0;"R$ 9.888,17";227;234;"R$ 10.186,55";227;2026-03-25-2026-03-25;108560;0.00%;0;"R$ 786,21";"R$ 10.186,55";0;9;"R$ 0,00";0;2.14%;585662
byadrianams;Lv. 0;7516288332260951046;"R$ 7.208,65";47;47;"R$ 9.078,62";87;87;"R$ 1.869,97";40;40;"R$ 7.842,96";53;"R$ 9.975,79";94;94;"R$ 1.983,41";41;2026-03-25-2026-03-25;10422;24.78%;12662;"R$ 993,94";"R$ 9.826,37";3;0;"R$ 0,00";0;4.84%;44827
samara_1580;Lv. 0;7225327765163492358;"R$ 8.068,74";119;120;"R$ 8.342,02";122;123;"R$ 273,28";3;3;"R$ 8.175,92";120;"R$ 8.097,22";124;125;"R$ 388,18";4;2026-03-25-2026-03-25;41654;35.50%;11355;"R$ 750,40";"R$ 8.564,10";2;0;"R$ 0,00";0;7.98%;5450
casatiktokshop;Lv. 0;7279022943836242949;"R$ 7.849,93";85;87;"R$ 7.975,89";86;88;"R$ 0,00";0;0;"R$ 8.124,21";88;"R$ 8.952,96";89;91;"R$ 0,00";0;2026-03-25-2026-03-25;11947;7.88%;30016;"R$ 1.202,95";"R$ 8.250,17";2;0;"R$ 0,00";0;2.65%;1319
jotamatiotti;Lv. 0;6973353133683426309;"R$ 5.738,72";45;48;"R$ 6.981,16";55;58;"R$ 1.242,44";10;10;"R$ 6.885,24";49;"R$ 8.427,54";59;65;"R$ 1.242,44";10;2026-03-25-2026-03-25;19476;17.96%;8005;"R$ 933,63";"R$ 8.127,68";4;5;"R$ 70,00";2;7.24%;6380
exitus.shop;Lv. 0;7465784835714614278;"R$ 6.313,05";71;78;"R$ 6.313,05";71;78;"R$ 0,00";0;0;"R$ 7.030,11";78;"R$ 7.476,11";78;85;"R$ 0,00";0;2026-03-25-2026-03-25;25573;18.57%;12223;"R$ 1.044,44";"R$ 7.030,11";1;1;"R$ 60,66";1;3.99%;5833
_marigil;Lv. 0;6812034214969426949;"R$ 2.863,70";21;21;"R$ 5.561,57";46;46;"R$ 2.661,97";24;24;"R$ 2.928,22";22;"R$ 7.098,17";62;62;"R$ 3.833,41";39;2026-03-25-2026-03-25;17969;27.36%;5661;"R$ 718,94";"R$ 6.797,53";2;1;"R$ 642,62";10;9.15%;105738
