author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
bdgroupfitness;Lv. 0;7477153061481694214;"R$ 16.162,29";34;34;"R$ 16.717,09";35;35;"R$ 554,80";1;1;"R$ 19.229,05";39;"R$ 18.924,93";40;40;"R$ 554,80";1;2026-03-18-2026-03-18;3837;18.31%;12308;"R$ 1.408,90";"R$ 19.783,85";2;3;"R$ 0,00";0;4.87%;2236
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 17.040,63";282;282;"R$ 17.280,09";285;285;"R$ 239,46";3;3;"R$ 17.521,34";290;"R$ 18.724,61";294;294;"R$ 310,41";4;2026-03-18-2026-03-18;6584;32.79%;23908;"R$ 1.767,70";"R$ 17.831,75";3;0;"R$ 0,00";0;8.16%;956
maduh_maduh;Lv. 0;6785325983413355525;"R$ 15.411,68";187;192;"R$ 15.989,84";195;200;"R$ 578,16";8;8;"R$ 15.575,08";189;"R$ 17.611,45";200;205;"R$ 860,35";11;2026-03-18-2026-03-18;12788;45.10%;11794;"R$ 2.512,75";"R$ 16.435,43";1;6;"R$ 0,00";0;5.61%;11143
belaechic;Lv. 0;6808183359027741701;"R$ 14.965,47";105;106;"R$ 14.965,47";105;106;"R$ 0,00";0;0;"R$ 15.382,71";108;"R$ 15.628,70";108;109;"R$ 0,00";0;2026-03-18-2026-03-18;61992;29.40%;32975;"R$ 1.323,97";"R$ 15.382,71";4;0;"R$ 0,00";0;4.65%;4714
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 12.890,07";304;309;"R$ 12.890,07";304;309;"R$ 0,00";0;"R$ 14.450,87";343;350;"R$ 14.862,06";343;2026-03-18-2026-03-18;104404;0.00%;0;"R$ 1.189,54";"R$ 14.862,06";0;0;"R$ 0,00";0;2.16%;727257
_marigil;Lv. 0;6812034214969426949;"R$ 7.947,37";49;49;"R$ 11.212,09";76;76;"R$ 3.264,72";27;27;"R$ 9.412,67";58;"R$ 14.139,85";93;94;"R$ 4.046,14";35;2026-03-18-2026-03-18;17510;31.70%;6625;"R$ 1.473,03";"R$ 13.458,81";1;1;"R$ 339,84";5;8.26%;137514
kahrouul;Lv. 0;6812048966706185222;"R$ 9.239,86";19;19;"R$ 10.101,26";25;25;"R$ 861,40";6;6;"R$ 10.324,47";21;"R$ 11.127,32";28;28;"R$ 1.335,31";7;2026-03-18-2026-03-18;18080;13.40%;15266;"R$ 794,56";"R$ 11.659,78";13;0;"R$ 0,00";0;6.92%;30483
stephaniepettly;Lv. 0;6818885178338018309;"R$ 0,00";0;0;"R$ 8.206,15";138;138;"R$ 8.206,15";138;138;"R$ 0,00";0;"R$ 8.655,91";147;147;"R$ 8.980,55";147;2026-03-18-2026-03-18;8755;0.00%;0;"R$ 789,21";"R$ 8.980,55";0;6;"R$ 0,00";0;4.69%;232845
thaylooope;Lv. 0;6803396319110300678;"R$ 8.005,42";277;278;"R$ 8.393,19";289;290;"R$ 348,67";11;11;"R$ 8.360,69";289;"R$ 8.276,69";301;302;"R$ 348,67";11;2026-03-18-2026-03-18;7299;42.87%;22663;"R$ 612,77";"R$ 8.748,46";6;11;"R$ 0,00";0;5.43%;26092
casatiktokshop;Lv. 0;7279022943836242949;"R$ 7.454,93";82;83;"R$ 7.626,89";84;85;"R$ 171,96";2;2;"R$ 7.550,33";83;"R$ 8.413,96";85;86;"R$ 171,96";2;2026-03-18-2026-03-18;11511;9.20%;25208;"R$ 1.132,35";"R$ 7.722,29";4;0;"R$ 0,00";0;4.66%;1394
