author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
exitus.shop;Lv. 0;7465784835714614278;"R$ 20.347,53";211;220;"R$ 20.464,69";213;222;"R$ 117,16";2;2;"R$ 21.714,99";228;"R$ 23.079,52";232;241;"R$ 270,99";4;2026-03-06-2026-03-06;23842;15.87%;22448;"R$ 3.656,47";"R$ 21.985,98";1;0;"R$ 0,00";0;3.11%;9209
stephaniepettly;Lv. 0;6818885178338018309;"R$ 100,44";2;2;"R$ 18.762,78";341;344;"R$ 18.590,02";337;340;"R$ 51,49";1;"R$ 20.002,53";379;384;"R$ 20.447,37";377;2026-03-06-2026-03-06;4647;300.00%;1;"R$ 1.779,82";"R$ 20.569,63";0;11;"R$ 103,59";2;3.27%;645353
gleicysoares4;Lv. 0;196392495411240960;"R$ 14.746,72";196;196;"R$ 14.887,70";198;198;"R$ 60,99";1;1;"R$ 15.769,32";209;"R$ 16.688,14";214;216;"R$ 60,99";1;2026-03-06-2026-03-06;11140;55.96%;32702;"R$ 1.561,36";"R$ 16.082,41";3;3;"R$ 0,00";0;4.48%;5765
_marigil;Lv. 0;6812034214969426949;"R$ 9.271,18";58;58;"R$ 12.824,51";100;108;"R$ 3.553,33";42;50;"R$ 10.733,66";68;"R$ 16.141,72";117;124;"R$ 4.456,16";48;2026-03-06-2026-03-06;16632;31.04%;9405;"R$ 1.806,28";"R$ 15.349,83";3;2;"R$ 892,73";15;5.84%;139425
jokimura;Lv. 0;7065151738303267845;"R$ 11.829,51";204;206;"R$ 12.261,66";209;211;"R$ 318,37";4;4;"R$ 12.174,67";209;"R$ 13.199,51";214;216;"R$ 318,37";4;2026-03-06-2026-03-06;9223;13.30%;34949;"R$ 1.070,85";"R$ 12.606,82";1;12;"R$ 0,00";0;6.82%;8003
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 10.951,28";249;258;"R$ 10.951,28";249;258;"R$ 0,00";0;"R$ 12.201,82";279;288;"R$ 12.239,23";279;2026-03-06-2026-03-06;96132;0.00%;0;"R$ 956,46";"R$ 12.239,23";0;9;"R$ 0,00";0;1.94%;756182
ester_promoedicas;Lv. 0;7481339450396705797;"R$ 8.724,86";87;95;"R$ 9.139,81";96;109;"R$ 414,95";9;14;"R$ 9.605,81";96;"R$ 10.737,87";106;119;"R$ 436,95";10;2026-03-06-2026-03-06;8921;27.61%;6534;"R$ 1.311,74";"R$ 10.042,76";2;1;"R$ 0,00";0;3.65%;14927
dicas_daline;Lv. 0;7493168230644270085;"R$ 8.438,92";91;93;"R$ 8.574,92";93;95;"R$ 136,00";2;2;"R$ 9.613,33";103;"R$ 10.567,89";107;109;"R$ 187,85";4;2026-03-06-2026-03-06;9529;26.08%;7147;"R$ 1.277,32";"R$ 9.801,18";3;3;"R$ 0,00";0;3.26%;12192
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 8.705,54";127;129;"R$ 8.705,54";127;129;"R$ 0,00";0;0;"R$ 9.519,12";139;"R$ 10.166,47";140;142;"R$ 127,47";1;2026-03-06-2026-03-06;6014;30.15%;13634;"R$ 939,54";"R$ 9.646,59";2;0;"R$ 0,00";0;5.60%;1376
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 8.366,40";144;145;"R$ 8.877,38";152;153;"R$ 510,98";8;8;"R$ 8.630,46";149;"R$ 9.244,59";156;157;"R$ 450,72";7;2026-03-06-2026-03-06;17194;26.39%;23323;"R$ 790,92";"R$ 9.081,18";2;0;"R$ 0,00";0;6.94%;2810
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 7.353,53";51;51;"R$ 8.063,48";57;57;"R$ 709,95";6;6;"R$ 7.816,76";55;"R$ 9.088,36";62;62;"R$ 775,94";7;2026-03-06-2026-03-06;4007;31.33%;5187;"R$ 1.124,59";"R$ 8.592,70";5;11;"R$ 0,00";0;9.53%;31879
empoderyas;Lv. 0;6814645518830388229;"R$ 6.957,98";49;50;"R$ 8.042,82";66;67;"R$ 1.084,84";17;17;"R$ 7.266,68";51;"R$ 8.384,08";73;73;"R$ 1.184,36";22;2026-03-06-2026-03-06;25147;14.15%;19172;"R$ 756,88";"R$ 8.451,04";1;10;"R$ 0,00";0;3.92%;38992
rafaella.samara;Lv. 0;7325890451452740614;"R$ 8.140,76";55;55;"R$ 8.140,76";55;55;"R$ 0,00";0;0;"R$ 8.262,05";58;"R$ 8.421,06";58;58;"R$ 0,00";0;2026-03-06-2026-03-06;3552;23.96%;5087;"R$ 1.456,72";"R$ 8.262,05";1;7;"R$ 0,00";0;3.82%;3718
elenaratrindade;Lv. 0;6532062669149618177;"R$ 5.962,62";74;74;"R$ 6.618,76";85;85;"R$ 656,14";11;11;"R$ 6.849,71";87;"R$ 7.786,40";100;100;"R$ 838,13";13;2026-03-06-2026-03-06;22604;38.08%;23710;"R$ 687,74";"R$ 7.687,84";1;0;"R$ 0,00";0;6.09%;25919
