author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 17.264,00";118;123;"R$ 18.071,63";138;143;"R$ 740,97";19;19;"R$ 19.009,80";130;"R$ 21.342,17";148;153;"R$ 694,40";16;2026-03-24-2026-03-24;6863;26.75%;6706;"R$ 1.040,53";"R$ 19.870,79";4;6;"R$ 0,00";0;2.72%;40175
stephaniepettly;Lv. 0;6818885178338018309;"R$ 3.222,37";57;57;"R$ 15.721,20";241;241;"R$ 12.498,83";184;184;"R$ 3.425,18";61;"R$ 17.035,70";262;262;"R$ 13.881,32";201;2026-03-24-2026-03-24;10177;23.29%;5866;"R$ 1.597,45";"R$ 17.306,50";2;9;"R$ 0,00";0;4.55%;450273
exitus.shop;Lv. 0;7465784835714614278;"R$ 11.658,20";109;110;"R$ 11.780,52";110;111;"R$ 122,32";1;1;"R$ 12.406,98";120;"R$ 13.729,39";123;124;"R$ 485,17";3;2026-03-24-2026-03-24;25532;17.79%;15181;"R$ 1.915,41";"R$ 12.892,15";3;6;"R$ 0,00";0;3.19%;7961
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 9.104,54";220;225;"R$ 9.104,54";220;225;"R$ 0,00";0;"R$ 10.255,40";243;248;"R$ 10.027,72";243;2026-03-24-2026-03-24;108118;0.00%;0;"R$ 774,26";"R$ 10.027,72";0;12;"R$ 0,00";0;2.05%;677847
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 8.877,68";40;40;"R$ 9.345,94";47;47;"R$ 468,26";7;7;"R$ 8.965,36";41;"R$ 9.745,40";48;48;"R$ 468,26";7;2026-03-24-2026-03-24;7642;16.25%;17468;"R$ 717,70";"R$ 9.433,62";3;2;"R$ 0,00";0;5.33%;10275
jokimura;Lv. 0;7065151738303267845;"R$ 7.629,48";127;129;"R$ 7.853,95";131;133;"R$ 125,47";3;3;"R$ 7.945,47";132;"R$ 8.595,36";136;138;"R$ 125,47";3;2026-03-24-2026-03-24;11118;9.27%;31876;"R$ 804,38";"R$ 8.169,94";1;3;"R$ 0,00";0;5.93%;8497
casatiktokshop;Lv. 0;7279022943836242949;"R$ 7.947,79";87;87;"R$ 8.041,79";88;88;"R$ 94,00";1;1;"R$ 7.947,79";87;"R$ 8.632,00";88;88;"R$ 94,00";1;2026-03-24-2026-03-24;11896;9.07%;28039;"R$ 1.165,28";"R$ 8.041,79";2;0;"R$ 0,00";0;4.29%;1423
babygirltoddy;Lv. 0;6814945483006985221;"R$ 0,00";0;0;"R$ 7.298,85";626;659;"R$ 7.298,85";626;659;"R$ 0,00";0;"R$ 7.014,07";644;679;"R$ 7.513,53";644;2026-03-24-2026-03-24;10712;0.00%;0;"R$ 1.602,44";"R$ 7.513,53";0;2;"R$ 0,00";0;3.86%;263654
kahrouul;Lv. 0;6812048966706185222;"R$ 4.518,28";14;14;"R$ 5.875,81";19;20;"R$ 1.306,75";4;4;"R$ 5.508,11";16;"R$ 6.603,28";21;22;"R$ 1.306,75";4;2026-03-24-2026-03-24;18218;18.99%;11291;"R$ 447,49";"R$ 6.865,64";3;0;"R$ 0,00";0;7.32%;14903
samara_1580;Lv. 0;7225327765163492358;"R$ 5.899,15";86;86;"R$ 5.899,15";86;86;"R$ 0,00";0;0;"R$ 6.684,47";96;"R$ 6.440,50";97;98;"R$ 126,30";1;2026-03-24-2026-03-24;41580;29.08%;13772;"R$ 596,64";"R$ 6.810,77";4;1;"R$ 0,00";0;7.42%;5913
