author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
eu.julioindica;Lv. 0;190350162744147968;"R$ 37.604,27";1350;1524;"R$ 40.273,15";1421;1600;"R$ 2.668,88";71;76;"R$ 39.601,75";1412;"R$ 40.699,06";1490;1681;"R$ 2.979,09";78;2026-03-10-2026-03-10;12693;29.35%;90942;"R$ 3.810,24";"R$ 42.580,84";1;0;"R$ 0,00";0;4.43%;28831
exitus.shop;Lv. 0;7465784835714614278;"R$ 35.199,87";348;369;"R$ 35.331,73";350;372;"R$ 131,86";2;3;"R$ 38.420,22";380;"R$ 42.380,05";384;410;"R$ 365,94";4;2026-03-10-2026-03-10;24185;15.46%;38744;"R$ 6.046,73";"R$ 38.786,16";1;0;"R$ 0,00";0;2.32%;12674
stephaniepettly;Lv. 0;6818885178338018309;"R$ 39,90";1;1;"R$ 20.983,99";420;428;"R$ 20.877,22";418;426;"R$ 39,90";1;"R$ 23.359,49";464;472;"R$ 23.293,68";459;2026-03-10-2026-03-10;6405;0.00%;0;"R$ 2.093,17";"R$ 23.845,09";0;5;"R$ 82,39";2;3.28%;772952
jokimura;Lv. 0;7065151738303267845;"R$ 13.944,71";243;245;"R$ 14.936,73";261;263;"R$ 992,02";18;18;"R$ 14.802,09";258;"R$ 16.637,88";278;280;"R$ 1.082,14";20;2026-03-10-2026-03-10;9848;12.25%;46392;"R$ 1.354,58";"R$ 15.884,23";1;7;"R$ 0,00";0;5.82%;18066
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 14.545,31";201;205;"R$ 14.599,25";203;207;"R$ 53,94";2;2;"R$ 15.585,15";216;"R$ 16.975,57";218;222;"R$ 53,94";2;2026-03-10-2026-03-10;6187;41.24%;13682;"R$ 1.508,10";"R$ 15.639,09";3;0;"R$ 0,00";0;6.26%;910
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 14.351,81";222;223;"R$ 14.481,31";224;225;"R$ 129,50";2;2;"R$ 14.481,79";225;"R$ 14.226,11";226;227;"R$ 97,35";1;2026-03-10-2026-03-10;6709;23.42%;35887;"R$ 1.283,41";"R$ 14.579,14";4;0;"R$ 0,00";0;7.39%;5726
byadrianams;Lv. 0;7516288332260951046;"R$ 7.337,11";59;65;"R$ 8.927,28";85;93;"R$ 1.590,17";26;28;"R$ 9.078,53";74;"R$ 10.954,96";103;111;"R$ 1.883,77";29;2026-03-10-2026-03-10;9839;39.50%;7994;"R$ 1.119,72";"R$ 10.962,30";2;4;"R$ 0,00";0;4.60%;28955
_marigil;Lv. 0;6812034214969426949;"R$ 0,00";0;0;"R$ 6.358,10";59;61;"R$ 6.358,10";59;61;"R$ 158,90";1;"R$ 10.506,72";88;91;"R$ 9.814,28";87;2026-03-10-2026-03-10;16790;0.00%;0;"R$ 940,62";"R$ 9.973,18";0;0;"R$ 1.110,01";21;7.87%;218852
kahrouul;Lv. 0;6812048966706185222;"R$ 2.705,48";8;8;"R$ 6.771,62";20;20;"R$ 3.613,24";10;10;"R$ 3.788,43";11;"R$ 9.323,14";30;30;"R$ 5.172,67";14;2026-03-10-2026-03-10;17859;14.89%;8591;"R$ 701,77";"R$ 9.775,53";2;0;"R$ 0,00";0;4.97%;46500
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 8.494,01";199;205;"R$ 8.494,01";199;205;"R$ 0,00";0;"R$ 9.909,29";222;228;"R$ 9.667,07";222;2026-03-10-2026-03-10;98280;0.00%;0;"R$ 987,47";"R$ 9.667,07";0;6;"R$ 0,00";0;2.63%;508243
