author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
eu.julioindica;Lv. 0;190350162744147968;"R$ 36.543,19";1398;1564;"R$ 39.717,31";1484;1658;"R$ 3.174,12";86;94;"R$ 37.964,32";1452;"R$ 39.759,34";1552;1731;"R$ 3.820,87";100;2026-03-12-2026-03-12;13719;30.62%;99239;"R$ 3.886,71";"R$ 41.785,19";2;0;"R$ 0,00";0;3.87%;51458
_marigil;Lv. 0;6812034214969426949;"R$ 13.685,78";81;81;"R$ 18.033,53";121;123;"R$ 4.347,75";40;42;"R$ 16.323,59";97;"R$ 26.061,96";169;172;"R$ 7.828,23";70;2026-03-12-2026-03-12;16897;28.49%;12079;"R$ 2.986,05";"R$ 24.302,41";2;6;"R$ 909,51";13;6.98%;174381
exitus.shop;Lv. 0;7465784835714614278;"R$ 16.535,30";167;179;"R$ 17.543,30";178;191;"R$ 847,93";9;9;"R$ 18.496,73";188;"R$ 21.541,33";201;217;"R$ 1.054,37";11;2026-03-12-2026-03-12;24710;13.09%;25203;"R$ 3.062,75";"R$ 19.711,17";1;0;"R$ 0,00";0;3.58%;6288
thaylooope;Lv. 0;6803396319110300678;"R$ 18.028,67";838;871;"R$ 18.122,27";840;873;"R$ 93,60";2;2;"R$ 18.833,56";877;"R$ 17.473,76";879;912;"R$ 93,60";2;2026-03-12-2026-03-12;6920;58.92%;22161;"R$ 1.567,82";"R$ 18.927,16";3;0;"R$ 0,00";0;5.55%;5673
stephaniepettly;Lv. 0;6818885178338018309;"R$ 49,49";1;1;"R$ 16.370,22";301;303;"R$ 16.320,73";300;302;"R$ 49,49";1;"R$ 18.290,83";343;346;"R$ 18.734,31";342;2026-03-12-2026-03-12;6893;0.00%;0;"R$ 1.661,73";"R$ 18.783,80";0;31;"R$ 0,00";0;3.86%;469702
morganafuchter;Lv. 0;6813070438303548421;"R$ 11.683,26";16;16;"R$ 14.327,18";45;45;"R$ 2.643,92";29;29;"R$ 12.402,36";17;"R$ 16.250,86";65;65;"R$ 4.154,52";48;2026-03-12-2026-03-12;32440;20.00%;41591;"R$ 1.438,09";"R$ 16.556,88";1;5;"R$ 1.601,74";19;10.57%;154968
bdgroupfitness;Lv. 0;7477153061481694214;"R$ 13.078,17";33;33;"R$ 13.078,17";33;33;"R$ 0,00";0;0;"R$ 15.949,32";38;"R$ 15.336,43";38;38;"R$ 0,00";0;2026-03-12-2026-03-12;3685;16.38%;13250;"R$ 1.080,21";"R$ 15.949,32";3;0;"R$ 0,00";0;7.16%;3508
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 11.850,69";218;218;"R$ 12.093,03";222;222;"R$ 176,54";3;3;"R$ 12.707,74";232;"R$ 12.879,45";236;236;"R$ 176,54";3;2026-03-12-2026-03-12;17659;44.70%;15402;"R$ 1.166,38";"R$ 12.950,08";2;1;"R$ 0,00";0;10.52%;4412
elenaratrindade;Lv. 0;6532062669149618177;"R$ 6.876,07";77;77;"R$ 8.795,54";98;99;"R$ 1.919,47";21;22;"R$ 7.622,07";86;"R$ 10.681,31";118;119;"R$ 2.743,78";32;2026-03-12-2026-03-12;23237;34.28%;26089;"R$ 950,35";"R$ 10.365,85";2;1;"R$ 0,00";0;8.70%;34246
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 9.321,75";227;233;"R$ 9.321,75";227;233;"R$ 0,00";0;"R$ 10.425,69";249;255;"R$ 10.202,34";249;2026-03-12-2026-03-12;99563;0.00%;0;"R$ 903,05";"R$ 10.202,34";0;8;"R$ 0,00";0;2.20%;573508
abner_mrios;Lv. 0;6812245507281585158;"R$ 6.965,76";13;14;"R$ 7.202,65";16;18;"R$ 236,89";3;4;"R$ 9.283,94";17;"R$ 10.002,03";20;22;"R$ 236,89";3;2026-03-12-2026-03-12;3162;6.95%;15936;"R$ 679,77";"R$ 9.520,83";3;0;"R$ 0,00";0;6.08%;10113
jotamatiotti;Lv. 0;6973353133683426309;"R$ 6.680,30";48;51;"R$ 6.809,77";49;53;"R$ 129,47";1;2;"R$ 7.112,24";52;"R$ 7.887,74";53;57;"R$ 129,47";1;2026-03-12-2026-03-12;19074;22.56%;8871;"R$ 677,62";"R$ 7.241,71";5;2;"R$ 564,00";6;4.96%;2340
planosdaka;Lv. 0;7277304865007682566;"R$ 6.608,57";38;39;"R$ 6.608,57";38;39;"R$ 0,00";0;0;"R$ 6.927,41";40;"R$ 7.281,41";41;42;"R$ 0,00";0;2026-03-12-2026-03-12;7762;47.39%;3697;"R$ 649,04";"R$ 6.950,99";1;0;"R$ 0,00";0;6.43%;544
byadrianams;Lv. 0;7516288332260951046;"R$ 3.126,46";26;26;"R$ 4.675,53";55;55;"R$ 1.549,07";29;29;"R$ 4.421,38";35;"R$ 6.898,68";72;73;"R$ 2.445,80";37;2026-03-12-2026-03-12;9889;32.61%;3925;"R$ 659,69";"R$ 6.867,18";2;6;"R$ 119,36";2;4.50%;36658
jokimura;Lv. 0;7065151738303267845;"R$ 5.413,14";90;92;"R$ 5.979,62";101;103;"R$ 566,48";11;11;"R$ 5.812,43";96;"R$ 6.897,80";111;113;"R$ 807,72";15;2026-03-12-2026-03-12;10065;11.44%;21653;"R$ 582,66";"R$ 6.620,15";1;9;"R$ 0,00";0;5.97%;14690
armandoindica;Lv. 0;7510670089017443334;"R$ 3.381,63";101;103;"R$ 5.667,96";135;140;"R$ 2.286,33";34;37;"R$ 3.561,13";107;"R$ 5.791,36";145;151;"R$ 2.575,73";38;2026-03-12-2026-03-12;22255;15.01%;8555;"R$ 465,46";"R$ 6.136,86";1;2;"R$ 0,00";0;1.39%;82231
samara_1580;Lv. 0;7225327765163492358;"R$ 5.034,44";74;74;"R$ 5.288,18";77;77;"R$ 253,74";3;3;"R$ 5.681,75";85;"R$ 5.620,87";88;88;"R$ 339,77";3;2026-03-12-2026-03-12;40763;30.44%;10327;"R$ 509,38";"R$ 6.021,52";2;2;"R$ 0,00";0;7.65%;5607
ericfulan;Lv. 0;7247500928294487046;"R$ 0,00";0;0;"R$ 5.051,29";110;118;"R$ 5.051,29";110;118;"R$ 0,00";0;"R$ 5.549,01";116;124;"R$ 5.633,25";116;2026-03-12-2026-03-12;7016;0.00%;0;"R$ 596,71";"R$ 5.633,25";0;4;"R$ 0,00";0;5.52%;63685
negoffgg;Lv. 0;6844632078937310214;"R$ 0,00";0;0;"R$ 5.076,68";63;69;"R$ 5.076,68";63;69;"R$ 0,00";0;"R$ 5.021,52";70;75;"R$ 5.266,49";70;2026-03-12-2026-03-12;71992;0.00%;0;"R$ 138,32";"R$ 5.266,49";0;23;"R$ 0,00";0;6.10%;56079
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 4.363,14";59;61;"R$ 4.456,34";60;62;"R$ 93,20";1;1;"R$ 4.807,52";64;"R$ 5.287,42";65;67;"R$ 93,20";1;2026-03-12-2026-03-12;6276;37.82%;5592;"R$ 474,18";"R$ 4.900,72";1;0;"R$ 0,00";0;5.21%;864
estherr_luz;Lv. 0;7398256076427478022;"R$ 3.762,77";60;61;"R$ 3.762,77";60;61;"R$ 0,00";0;0;"R$ 4.206,18";63;"R$ 4.628,90";63;64;"R$ 0,00";0;2026-03-12-2026-03-12;2931;53.34%;3753;"R$ 499,70";"R$ 4.206,18";5;0;"R$ 0,00";0;8.20%;610
byluizdanyell;Lv. 0;6592688737821392901;"R$ 0,00";0;0;"R$ 3.062,77";23;24;"R$ 3.062,77";23;24;"R$ 0,00";0;"R$ 4.304,89";30;31;"R$ 4.003,11";30;2026-03-12-2026-03-12;119378;0.00%;1;"R$ 311,51";"R$ 4.003,11";0;6;"R$ 0,00";0;5.00%;107192
luanacanedo1;Lv. 0;6782460551748486149;"R$ 0,00";0;0;"R$ 2.753,02";20;21;"R$ 2.753,02";20;21;"R$ 0,00";0;"R$ 3.734,55";26;27;"R$ 3.389,23";25;2026-03-12-2026-03-12;7085;0.00%;0;"R$ 324,82";"R$ 3.467,91";0;35;"R$ 155,36";2;10.94%;38340
schepaesugc;Lv. 0;7510012444408923152;"R$ 2.984,16";37;37;"R$ 3.029,80";38;38;"R$ 45,64";1;1;"R$ 3.164,42";38;"R$ 3.429,82";39;39;"R$ 45,64";1;2026-03-12-2026-03-12;3662;29.26%;7038;"R$ 394,30";"R$ 3.210,06";1;1;"R$ 0,00";0;1.93%;10029
belaechic;Lv. 0;6808183359027741701;"R$ 3.169,10";27;27;"R$ 3.203,59";28;28;"R$ 34,49";1;1;"R$ 3.169,10";27;"R$ 3.459,82";28;28;"R$ 34,49";1;2026-03-12-2026-03-12;61659;16.98%;6390;"R$ 352,94";"R$ 3.203,59";3;0;"R$ 2.290,03";16;5.08%;4466
ingrid.creator;Lv. 0;6813472587907318789;"R$ 3.075,27";66;66;"R$ 3.075,27";66;66;"R$ 0,00";0;0;"R$ 3.115,30";67;"R$ 3.018,36";67;67;"R$ 0,00";0;2026-03-12-2026-03-12;4328;18.78%;9484;"R$ 271,81";"R$ 3.115,30";1;1;"R$ 0,00";0;5.47%;329
juhindicaa;Lv. 0;6809368191572984837;"R$ 2.912,73";37;38;"R$ 2.912,73";37;38;"R$ 0,00";0;0;"R$ 3.101,22";39;"R$ 3.126,54";39;40;"R$ 0,00";0;2026-03-12-2026-03-12;5185;35.59%;7531;"R$ 274,63";"R$ 3.101,22";1;0;"R$ 0,00";0;3.82%;1832
jesdomaraujo;Lv. 0;7504064444223734789;"R$ 0,00";0;0;"R$ 2.199,62";54;59;"R$ 2.199,62";54;59;"R$ 0,00";0;"R$ 2.644,04";68;73;"R$ 2.834,38";68;2026-03-12-2026-03-12;25773;0.00%;0;"R$ 230,61";"R$ 2.834,38";0;16;"R$ 0,00";0;3.58%;68600
rafaella.samara;Lv. 0;7325890451452740614;"R$ 1.827,70";14;14;"R$ 1.947,87";16;16;"R$ 42,67";1;1;"R$ 2.352,73";17;"R$ 2.975,71";21;21;"R$ 337,81";2;2026-03-12-2026-03-12;3743;33.15%;2045;"R$ 480,83";"R$ 2.826,08";1;1;"R$ 0,00";0;3.46%;7089
vitrinnedaday;Lv. 0;7080097521586816005;"R$ 2.296,48";18;18;"R$ 2.635,09";24;24;"R$ 338,61";6;6;"R$ 2.451,16";19;"R$ 2.813,51";26;26;"R$ 353,67";7;2026-03-12-2026-03-12;14021;21.30%;19861;"R$ 263,56";"R$ 2.804,83";6;7;"R$ 0,00";0;3.67%;12786
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 2.426,56";18;20;"R$ 2.785,35";21;23;"R$ 358,79";3;3;"R$ 2.426,56";18;"R$ 3.083,83";21;23;"R$ 358,79";3;2026-03-12-2026-03-12;6716;10.41%;2556;"R$ 297,20";"R$ 2.785,35";3;15;"R$ 0,00";0;5.28%;6117
kahrouul;Lv. 0;6812048966706185222;"R$ 1.075,37";2;2;"R$ 1.734,18";6;6;"R$ 568,72";2;2;"R$ 1.592,17";3;"R$ 2.626,66";8;8;"R$ 1.095,02";3;2026-03-12-2026-03-12;17869;15.38%;13;"R$ 190,70";"R$ 2.777,28";1;2;"R$ 0,00";0;5.75%;23022
