author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
_marigil;Lv. 0;6812034214969426949;"R$ 19.278,22";116;118;"R$ 24.174,29";165;174;"R$ 4.896,07";49;56;"R$ 21.801,00";130;"R$ 31.310,78";195;205;"R$ 6.905,95";65;2026-03-03-2026-03-03;16505;46.26%;15524;"R$ 3.531,12";"R$ 28.706,95";2;2;"R$ 1.299,57";23;4.98%;188322
exitus.shop;Lv. 0;7465784835714614278;"R$ 24.142,39";256;260;"R$ 24.522,07";261;265;"R$ 379,68";5;5;"R$ 26.854,79";286;"R$ 30.030,96";291;296;"R$ 379,68";5;2026-03-03-2026-03-03;23566;14.50%;31909;"R$ 4.057,95";"R$ 27.234,47";3;0;"R$ 0,00";0;3.33%;4832
bdgroupshop;Lv. 0;7477153061481694214;"R$ 13.551,01";26;26;"R$ 14.075,20";27;27;"R$ 0,00";0;0;"R$ 16.372,63";34;"R$ 16.335,47";35;35;"R$ 0,00";0;2026-03-03-2026-03-03;3453;14.13%;9683;"R$ 939,35";"R$ 16.896,82";1;0;"R$ 0,00";0;4.62%;1860
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 10.355,24";129;129;"R$ 11.720,23";143;144;"R$ 1.364,99";14;15;"R$ 11.013,05";137;"R$ 12.670,53";155;156;"R$ 2.189,28";18;2026-03-03-2026-03-03;6241;26.52%;27044;"R$ 1.037,31";"R$ 13.202,33";3;1;"R$ 0,00";0;4.35%;41679
ester_promoedicas;Lv. 0;7481339450396705797;"R$ 8.135,46";88;92;"R$ 8.689,14";101;109;"R$ 553,68";13;17;"R$ 9.284,62";100;"R$ 10.926,27";114;124;"R$ 579,97";14;2026-03-03-2026-03-03;8801;24.14%;7279;"R$ 1.259,55";"R$ 9.864,59";3;2;"R$ 0,00";0;3.34%;26055
kahrouul;Lv. 0;6812048966706185222;"R$ 3.105,69";6;6;"R$ 8.038,43";20;20;"R$ 4.261,94";8;8;"R$ 3.105,69";6;"R$ 9.745,28";24;24;"R$ 6.050,83";12;2026-03-03-2026-03-03;17578;12.40%;6982;"R$ 639,47";"R$ 9.827,32";4;7;"R$ 0,00";0;7.24%;17594
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 8.402,03";125;126;"R$ 8.605,03";128;129;"R$ 203,00";3;3;"R$ 8.965,16";133;"R$ 9.758,98";136;137;"R$ 203,00";3;2026-03-03-2026-03-03;5880;25.29%;11924;"R$ 879,40";"R$ 9.168,16";2;0;"R$ 0,00";0;4.36%;1399
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 6.491,91";45;45;"R$ 7.384,11";53;53;"R$ 892,20";8;8;"R$ 7.592,36";53;"R$ 9.994,05";67;67;"R$ 1.495,47";14;2026-03-03-2026-03-03;3955;41.75%;4113;"R$ 1.206,38";"R$ 9.087,83";5;13;"R$ 93,57";1;11.62%;47869
dicas_daline;Lv. 0;7493168230644270085;"R$ 7.048,46";77;80;"R$ 7.305,46";82;86;"R$ 257,00";5;6;"R$ 8.286,71";92;"R$ 9.619,62";99;103;"R$ 316,65";7;2026-03-03-2026-03-03;9495;32.69%;5717;"R$ 1.097,73";"R$ 8.603,36";2;5;"R$ 0,00";0;4.07%;5843
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 6.283,45";142;142;"R$ 6.283,45";142;142;"R$ 0,00";0;"R$ 6.758,81";159;161;"R$ 7.059,48";159;2026-03-03-2026-03-03;94393;0.00%;0;"R$ 501,95";"R$ 7.059,48";0;7;"R$ 0,00";0;2.15%;329642
stephaniepettly;Lv. 0;6818885178338018309;"R$ 0,00";0;0;"R$ 5.427,46";116;117;"R$ 5.427,46";116;117;"R$ 119,39";3;"R$ 6.710,60";143;145;"R$ 6.545,62";136;2026-03-03-2026-03-03;3848;0.00%;0;"R$ 597,84";"R$ 6.863,83";0;18;"R$ 104,76";2;3.27%;216747
byadrianams;Lv. 0;7516288332260951046;"R$ 3.999,84";32;34;"R$ 5.187,22";46;48;"R$ 1.187,38";14;14;"R$ 4.467,94";35;"R$ 6.549,77";56;58;"R$ 2.014,22";21;2026-03-03-2026-03-03;9590;33.72%;5413;"R$ 597,70";"R$ 6.482,16";3;1;"R$ 0,00";0;5.73%;19265
morganafuchter;Lv. 0;6813070438303548421;"R$ 1.686,80";2;2;"R$ 3.915,94";36;38;"R$ 2.229,14";34;36;"R$ 1.686,80";2;"R$ 5.355,97";55;57;"R$ 3.587,16";53;2026-03-03-2026-03-03;31730;5.70%;8757;"R$ 536,36";"R$ 5.273,96";1;6;"R$ 1.067,57";17;12.34%;227164
vickbrilhanteindica;Lv. 0;6782895872613254149;"R$ 0,00";0;0;"R$ 3.864,26";11;11;"R$ 3.864,26";11;11;"R$ 0,00";0;"R$ 5.617,99";14;14;"R$ 4.989,87";14;2026-03-03-2026-03-03;16927;0.00%;0;"R$ 418,32";"R$ 4.989,87";0;9;"R$ 0,00";0;5.03%;20643
jotamatiotti;Lv. 0;6973353133683426309;"R$ 4.085,83";39;39;"R$ 4.628,44";43;43;"R$ 542,61";4;4;"R$ 4.377,90";42;"R$ 5.286,22";46;46;"R$ 542,61";4;2026-03-03-2026-03-03;18758;18.68%;7293;"R$ 487,68";"R$ 4.920,51";5;2;"R$ 0,00";0;5.10%;4102
rafaella.samara;Lv. 0;7325890451452740614;"R$ 4.310,18";26;26;"R$ 4.374,67";27;27;"R$ 64,49";1;1;"R$ 4.568,16";28;"R$ 4.869,76";29;29;"R$ 64,49";1;2026-03-03-2026-03-03;3507;14.03%;3650;"R$ 856,28";"R$ 4.632,65";1;0;"R$ 0,00";0;4.22%;2914
lelehelena98;Lv. 0;6789761976480728070;"R$ 0,00";0;0;"R$ 2.845,28";30;31;"R$ 2.845,28";30;31;"R$ 0,00";0;"R$ 4.449,18";43;47;"R$ 3.672,50";37;2026-03-03-2026-03-03;102521;0.00%;0;"R$ 646,87";"R$ 4.055,20";0;14;"R$ 2.715,23";26;2.67%;308007
maduh_maduh;Lv. 0;6785325983413355525;"R$ 3.695,39";52;53;"R$ 3.857,83";56;57;"R$ 85,00";2;2;"R$ 3.862,28";54;"R$ 4.319,79";58;59;"R$ 85,00";2;2026-03-03-2026-03-03;12601;36.00%;9022;"R$ 638,75";"R$ 4.024,72";3;1;"R$ 0,00";0;6.84%;7334
paulabrigo;Lv. 0;6754367042377892869;"R$ 0,00";0;0;"R$ 3.194,64";59;61;"R$ 3.194,64";59;61;"R$ 92,26";1;"R$ 3.957,48";70;72;"R$ 3.923,67";69;2026-03-03-2026-03-03;15749;0.00%;0;"R$ 288,33";"R$ 4.015,93";0;6;"R$ 203,10";3;4.11%;98419
byluizdanyell;Lv. 0;6592688737821392901;"R$ 149,90";1;1;"R$ 2.152,09";16;17;"R$ 2.002,19";15;16;"R$ 149,90";1;"R$ 4.176,69";27;31;"R$ 3.684,09";26;2026-03-03-2026-03-03;119200;15.76%;641;"R$ 310,08";"R$ 3.833,99";3;13;"R$ 0,00";0;4.05%;122894
isaeiroz;Lv. 0;6813516113005429765;"R$ 0,00";0;0;"R$ 2.846,05";40;40;"R$ 2.846,05";40;40;"R$ 0,00";0;"R$ 3.588,37";51;51;"R$ 3.789,87";51;2026-03-03-2026-03-03;7274;0.00%;0;"R$ 338,69";"R$ 3.789,87";0;22;"R$ 0,00";0;2.75%;66739
marianascalet;Lv. 0;6954055705901794310;"R$ 2.518,69";26;27;"R$ 3.343,55";43;44;"R$ 824,86";17;17;"R$ 2.615,69";27;"R$ 3.943,15";47;50;"R$ 1.070,03";20;2026-03-03-2026-03-03;6898;4.00%;7882;"R$ 682,90";"R$ 3.685,72";4;12;"R$ 0,00";0;5.42%;17162
gleicysoares4;Lv. 0;196392495411240960;"R$ 3.067,81";43;43;"R$ 3.511,45";51;51;"R$ 443,64";8;8;"R$ 3.220,36";45;"R$ 3.918,52";53;53;"R$ 443,64";8;2026-03-03-2026-03-03;10947;18.97%;8837;"R$ 361,55";"R$ 3.664,00";5;3;"R$ 0,00";0;3.21%;10295
