author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
_marigil;Lv. 0;6812034214969426949;"R$ 17.773,99";104;104;"R$ 20.263,39";141;142;"R$ 2.489,40";37;38;"R$ 18.817,52";111;"R$ 23.786,72";160;161;"R$ 3.786,53";49;2026-03-05-2026-03-05;16593;37.60%;13137;"R$ 2.788,00";"R$ 22.604,05";2;9;"R$ 836,20";20;7.05%;103532
jokimura;Lv. 0;7065151738303267845;"R$ 19.022,84";329;329;"R$ 19.669,13";338;338;"R$ 590,22";7;7;"R$ 19.848,93";342;"R$ 21.070,56";351;353;"R$ 590,22";7;2026-03-05-2026-03-05;9074;16.55%;52779;"R$ 1.707,93";"R$ 20.495,22";1;7;"R$ 0,00";0;8.49%;6562
stephaniepettly;Lv. 0;6818885178338018309;"R$ 742,54";15;15;"R$ 14.532,45";274;277;"R$ 13.789,91";259;262;"R$ 792,03";16;"R$ 15.706,31";313;316;"R$ 15.628,47";297;2026-03-05-2026-03-05;4193;26.93%;2354;"R$ 1.436,78";"R$ 16.420,50";1;19;"R$ 37,42";1;3.87%;473757
byadrianams;Lv. 0;7516288332260951046;"R$ 11.226,06";89;94;"R$ 11.848,46";99;104;"R$ 622,40";10;10;"R$ 13.276,90";104;"R$ 13.952,74";115;120;"R$ 804,22";11;2026-03-05-2026-03-05;9705;38.84%;12330;"R$ 1.315,13";"R$ 14.081,12";2;1;"R$ 84,00";1;5.62%;18828
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 9.688,08";225;228;"R$ 9.688,08";225;228;"R$ 0,00";0;"R$ 11.236,86";260;264;"R$ 11.241,88";260;2026-03-05-2026-03-05;95617;3.43%;816;"R$ 909,44";"R$ 11.241,88";2;10;"R$ 0,00";0;2.12%;600391
exitus.shop;Lv. 0;7465784835714614278;"R$ 10.109,79";108;115;"R$ 10.347,12";112;119;"R$ 129,69";3;3;"R$ 10.834,33";117;"R$ 11.707,82";121;132;"R$ 110,07";3;2026-03-05-2026-03-05;23801;14.45%;14468;"R$ 1.827,29";"R$ 11.052,04";3;1;"R$ 0,00";0;4.34%;5277
kahrouul;Lv. 0;6812048966706185222;"R$ 5.310,95";11;11;"R$ 9.357,39";24;25;"R$ 4.046,44";13;14;"R$ 5.310,95";11;"R$ 9.481,73";25;26;"R$ 4.620,24";14;2026-03-05-2026-03-05;17627;23.88%;14349;"R$ 533,75";"R$ 9.931,19";2;6;"R$ 0,00";0;5.16%;121572
elenaratrindade;Lv. 0;6532062669149618177;"R$ 6.905,75";92;93;"R$ 7.941,40";109;110;"R$ 1.035,65";17;17;"R$ 7.776,70";102;"R$ 8.869,83";120;122;"R$ 1.047,10";18;2026-03-05-2026-03-05;22356;44.92%;21249;"R$ 765,87";"R$ 8.823,80";2;0;"R$ 0,00";0;6.21%;24297
abner_mrios;Lv. 0;6812245507281585158;"R$ 7.703,47";23;23;"R$ 7.971,14";26;27;"R$ 267,67";3;4;"R$ 8.376,97";25;"R$ 8.917,45";31;33;"R$ 337,57";6;2026-03-05-2026-03-05;3015;14.67%;6890;"R$ 665,17";"R$ 8.714,54";2;0;"R$ 0,00";0;7.50%;7591
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 8.008,17";116;117;"R$ 8.008,17";116;117;"R$ 0,00";0;0;"R$ 8.135,55";118;"R$ 8.676,45";120;121;"R$ 143,06";2;2026-03-05-2026-03-05;5995;30.46%;13455;"R$ 795,87";"R$ 8.278,61";2;0;"R$ 0,00";0;4.12%;1067
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 6.258,82";83;83;"R$ 6.528,84";85;85;"R$ 270,02";2;2;"R$ 6.807,44";88;"R$ 6.967,59";92;92;"R$ 397,42";4;2026-03-05-2026-03-05;6282;24.15%;10630;"R$ 563,30";"R$ 7.204,86";2;2;"R$ 0,00";0;5.87%;9205
bdgroupshop;Lv. 0;7477153061481694214;"R$ 6.224,15";16;16;"R$ 6.224,15";16;16;"R$ 0,00";0;0;"R$ 6.888,89";20;"R$ 6.573,54";20;20;"R$ 0,00";0;2026-03-05-2026-03-05;3512;10.76%;13201;"R$ 427,43";"R$ 6.888,89";2;0;"R$ 0,00";0;3.44%;1310
by.luanadias;Lv. 0;7190388902812894213;"R$ 6.356,37";72;73;"R$ 6.356,37";72;73;"R$ 0,00";0;0;"R$ 6.544,60";74;"R$ 6.988,68";74;75;"R$ 0,00";0;2026-03-05-2026-03-05;3338;54.16%;11280;"R$ 659,53";"R$ 6.544,60";2;4;"R$ 0,00";0;3.68%;1714
ester_promoedicas;Lv. 0;7481339450396705797;"R$ 4.941,90";52;53;"R$ 5.456,77";71;72;"R$ 514,87";19;19;"R$ 5.847,71";60;"R$ 6.779,64";81;82;"R$ 576,86";21;2026-03-05-2026-03-05;8874;30.19%;4310;"R$ 913,84";"R$ 6.424,57";2;3;"R$ 0,00";0;4.43%;19696
