author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
exitus.shop;Lv. 0;7465784835714614278;"R$ 40.724,85";413;438;"R$ 41.879,07";421;449;"R$ 500,05";5;6;"R$ 44.331,69";456;"R$ 50.893,94";464;493;"R$ 574,79";5;2026-03-13-2026-03-13;24718;11.66%;70949;"R$ 7.176,65";"R$ 45.560,65";1;0;"R$ 0,00";0;0.67%;39061
eu.julioindica;Lv. 0;190350162744147968;"R$ 20.450,84";715;828;"R$ 22.102,52";749;864;"R$ 1.651,68";34;36;"R$ 21.695,40";756;"R$ 22.302,30";800;923;"R$ 2.040,69";44;2026-03-13-2026-03-13;13851;20.86%;72466;"R$ 2.238,15";"R$ 23.736,09";2;0;"R$ 0,00";0;3.87%;22997
morganafuchter;Lv. 0;6813070438303548421;"R$ 19.552,56";27;27;"R$ 21.210,39";47;47;"R$ 1.657,83";20;20;"R$ 19.552,56";27;"R$ 21.953,48";59;59;"R$ 2.610,95";32;2026-03-13-2026-03-13;32884;19.62%;62027;"R$ 1.891,07";"R$ 22.163,51";2;9;"R$ 872,13";11;11.98%;147188
_marigil;Lv. 0;6812034214969426949;"R$ 9.336,96";86;87;"R$ 13.316,25";126;128;"R$ 3.979,29";40;41;"R$ 10.915,38";98;"R$ 16.536,12";147;149;"R$ 4.567,25";49;2026-03-13-2026-03-13;16974;28.01%;9887;"R$ 1.970,58";"R$ 15.482,63";4;12;"R$ 3.845,03";62;6.69%;180851
stephaniepettly;Lv. 0;6818885178338018309;"R$ 51,20";1;1;"R$ 12.055,13";213;221;"R$ 11.296,26";211;218;"R$ 0,00";0;"R$ 14.389,80";261;270;"R$ 14.126,59";259;2026-03-13-2026-03-13;7223;0.00%;0;"R$ 1.340,05";"R$ 14.884,35";0;19;"R$ 84,64";2;4.13%;329159
bdgroupfitness;Lv. 0;7477153061481694214;"R$ 8.302,94";21;21;"R$ 8.419,60";22;22;"R$ 116,66";1;1;"R$ 9.650,41";27;"R$ 9.204,12";28;28;"R$ 116,66";1;2026-03-13-2026-03-13;3699;21.12%;7684;"R$ 662,11";"R$ 9.767,07";3;5;"R$ 0,00";0;8.33%;4404
planosdaka;Lv. 0;7277304865007682566;"R$ 7.962,50";48;48;"R$ 7.962,50";48;48;"R$ 0,00";0;0;"R$ 8.884,40";54;"R$ 9.076,23";55;55;"R$ 0,00";0;2026-03-13-2026-03-13;7809;41.71%;6442;"R$ 860,73";"R$ 9.000,20";2;0;"R$ 0,00";0;9.17%;687
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 7.975,36";195;198;"R$ 7.975,36";195;198;"R$ 0,00";0;"R$ 8.947,70";215;219;"R$ 8.730,25";215;2026-03-13-2026-03-13;99968;0.00%;0;"R$ 762,40";"R$ 8.730,25";0;9;"R$ 0,00";0;2.01%;547446
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 7.929,79";112;114;"R$ 8.038,53";113;115;"R$ 108,74";1;1;"R$ 8.526,43";121;"R$ 9.621,68";122;124;"R$ 108,74";1;2026-03-13-2026-03-13;6303;30.02%;12303;"R$ 852,14";"R$ 8.635,17";2;0;"R$ 0,00";0;6.11%;786
kahrouul;Lv. 0;6812048966706185222;"R$ 6.008,04";15;15;"R$ 7.674,80";23;23;"R$ 1.666,76";8;8;"R$ 6.531,84";16;"R$ 8.120,55";24;24;"R$ 1.682,66";8;2026-03-13-2026-03-13;17925;18.86%;9714;"R$ 618,61";"R$ 8.214,50";1;2;"R$ 0,00";0;7.76%;17793
samara_1580;Lv. 0;7225327765163492358;"R$ 6.427,31";93;95;"R$ 6.933,71";97;99;"R$ 506,40";4;4;"R$ 6.718,39";97;"R$ 6.821,87";101;103;"R$ 506,40";4;2026-03-13-2026-03-13;40793;35.04%;10615;"R$ 609,78";"R$ 7.224,79";2;0;"R$ 0,00";0;8.11%;7649
jotamatiotti;Lv. 0;6973353133683426309;"R$ 6.284,02";45;50;"R$ 6.584,88";48;53;"R$ 300,86";3;3;"R$ 6.540,47";47;"R$ 7.347,31";51;56;"R$ 399,06";4;2026-03-13-2026-03-13;19103;21.60%;10666;"R$ 644,87";"R$ 6.939,53";7;4;"R$ 475,82";6;4.00%;3847
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 6.394,90";94;101;"R$ 6.394,90";94;101;"R$ 0,00";0;0;"R$ 6.781,82";98;"R$ 6.697,99";99;106;"R$ 43,15";1;2026-03-13-2026-03-13;6843;20.14%;19318;"R$ 573,30";"R$ 6.824,97";2;0;"R$ 0,00";0;8.31%;2358
schepaesugc;Lv. 0;7510012444408923152;"R$ 6.169,27";71;71;"R$ 6.169,27";71;71;"R$ 0,00";0;0;"R$ 6.432,70";73;"R$ 6.982,14";76;77;"R$ 223,70";3;2026-03-13-2026-03-13;3704;21.30%;14922;"R$ 799,11";"R$ 6.656,40";4;3;"R$ 0,00";0;7.22%;2661
elenaratrindade;Lv. 0;6532062669149618177;"R$ 3.278,92";34;34;"R$ 5.044,24";54;54;"R$ 1.765,32";20;20;"R$ 4.001,96";43;"R$ 6.212,25";66;66;"R$ 2.081,67";23;2026-03-13-2026-03-13;23338;31.58%;13660;"R$ 536,68";"R$ 6.083,63";1;4;"R$ 0,00";0;8.63%;29148
estherr_luz;Lv. 0;7398256076427478022;"R$ 5.142,37";78;81;"R$ 5.142,37";78;81;"R$ 0,00";0;0;"R$ 5.843,67";87;"R$ 6.540,10";89;94;"R$ 31,59";2;2026-03-13-2026-03-13;2955;41.72%;4858;"R$ 711,60";"R$ 5.875,26";4;0;"R$ 0,00";0;9.77%;665
abner_mrios;Lv. 0;6812245507281585158;"R$ 4.363,89";9;9;"R$ 4.787,39";17;17;"R$ 423,50";8;8;"R$ 4.937,68";10;"R$ 5.893,48";18;18;"R$ 423,50";8;2026-03-13-2026-03-13;3167;5.86%;11965;"R$ 430,49";"R$ 5.361,18";3;0;"R$ 0,00";0;5.43%;9432
jokimura;Lv. 0;7065151738303267845;"R$ 4.396,90";73;76;"R$ 5.068,91";84;88;"R$ 672,01";11;12;"R$ 4.549,80";75;"R$ 5.376,39";87;91;"R$ 680,69";12;2026-03-13-2026-03-13;10141;21.67%;14615;"R$ 469,17";"R$ 5.230,49";2;7;"R$ 197,99";1;5.66%;12072
armandoindica;Lv. 0;7510670089017443334;"R$ 1.612,84";48;49;"R$ 4.209,92";88;94;"R$ 2.597,08";40;45;"R$ 1.674,34";50;"R$ 4.150,16";93;99;"R$ 2.764,24";43;2026-03-13-2026-03-13;22290;14.62%;4255;"R$ 338,69";"R$ 4.438,58";2;0;"R$ 0,00";0;1.43%;87371
byadrianams;Lv. 0;7516288332260951046;"R$ 2.808,16";24;26;"R$ 3.714,08";42;44;"R$ 905,92";18;18;"R$ 3.012,26";26;"R$ 4.336,91";49;51;"R$ 1.307,19";23;2026-03-13-2026-03-13;9912;31.88%;3692;"R$ 445,37";"R$ 4.319,45";1;1;"R$ 0,00";0;4.33%;33670
thaylooope;Lv. 0;6803396319110300678;"R$ 3.773,40";107;109;"R$ 3.974,39";111;113;"R$ 200,99";4;4;"R$ 3.923,75";112;"R$ 3.794,75";116;118;"R$ 200,99";4;2026-03-13-2026-03-13;6981;48.91%;7285;"R$ 340,86";"R$ 4.124,74";4;4;"R$ 0,00";0;4.24%;6716
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 3.186,39";38;38;"R$ 3.530,85";44;44;"R$ 240,37";5;5;"R$ 3.554,68";42;"R$ 4.108,29";49;49;"R$ 298,70";6;2026-03-13-2026-03-13;17727;23.62%;7416;"R$ 377,91";"R$ 3.957,47";3;1;"R$ 0,00";0;7.84%;3368
