author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 15.836,32";30;30;"R$ 18.884,18";40;40;"R$ 3.047,86";10;10;"R$ 16.413,02";31;"R$ 18.128,10";40;40;"R$ 2.471,16";9;2026-03-19-2026-03-19;18097;13.48%;18157;"R$ 1.268,79";"R$ 18.884,18";10;6;"R$ 0,00";0;5.92%;29291
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 15.309,11";237;242;"R$ 15.506,25";240;245;"R$ 197,14";3;3;"R$ 16.128,20";249;"R$ 16.406,85";253;258;"R$ 409,24";4;2026-03-19-2026-03-19;7330;23.65%;36765;"R$ 1.420,80";"R$ 16.537,44";2;2;"R$ 0,00";0;5.18%;6249
_marigil;Lv. 0;6812034214969426949;"R$ 10.936,21";71;71;"R$ 12.817,91";88;88;"R$ 1.881,70";17;17;"R$ 12.286,35";80;"R$ 16.785,40";112;112;"R$ 3.377,54";32;2026-03-19-2026-03-19;17545;31.91%;10766;"R$ 1.810,44";"R$ 15.663,89";2;2;"R$ 98,58";2;8.47%;110913
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 14.667,47";240;240;"R$ 14.731,83";241;241;"R$ 64,36";1;1;"R$ 15.205,35";249;"R$ 16.014,83";250;250;"R$ 64,36";1;2026-03-19-2026-03-19;6625;33.69%;21487;"R$ 1.509,39";"R$ 15.269,71";3;2;"R$ 0,00";0;4.86%;1378
samara_1580;Lv. 0;7225327765163492358;"R$ 11.412,54";178;178;"R$ 11.771,27";181;181;"R$ 358,73";3;3;"R$ 12.102,98";189;"R$ 12.257,01";192;192;"R$ 358,73";3;2026-03-19-2026-03-19;41151;38.84%;15186;"R$ 1.098,37";"R$ 12.461,71";2;0;"R$ 0,00";0;9.46%;10784
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 8.339,03";53;53;"R$ 8.837,13";56;56;"R$ 498,10";3;3;"R$ 10.084,12";64;"R$ 11.821,10";70;70;"R$ 1.140,51";6;2026-03-19-2026-03-19;4120;38.72%;4780;"R$ 1.342,50";"R$ 11.224,63";2;9;"R$ 0,00";0;10.65%;27770
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 9.958,36";228;233;"R$ 9.958,36";228;233;"R$ 0,00";0;"R$ 10.638,50";252;257;"R$ 10.948,38";252;2026-03-19-2026-03-19;105065;0.00%;0;"R$ 834,65";"R$ 10.948,38";0;8;"R$ 0,00";0;2.17%;561285
thaylooope;Lv. 0;6803396319110300678;"R$ 7.794,42";268;268;"R$ 7.948,67";273;273;"R$ 154,25";5;5;"R$ 8.296,91";285;"R$ 8.099,28";291;291;"R$ 183,24";6;2026-03-19-2026-03-19;7316;46.51%;22717;"R$ 604,06";"R$ 8.480,15";3;4;"R$ 0,00";0;8.87%;22225
stephaniepettly;Lv. 0;6818885178338018309;"R$ 53,34";1;1;"R$ 6.753,87";114;116;"R$ 6.700,53";113;115;"R$ 53,34";1;"R$ 7.719,17";130;132;"R$ 7.911,94";129;2026-03-19-2026-03-19;9006;0.00%;0;"R$ 700,46";"R$ 7.965,28";0;14;"R$ 0,00";0;4.40%;225375
belaechic;Lv. 0;6808183359027741701;"R$ 6.368,54";43;44;"R$ 6.368,54";43;44;"R$ 0,00";0;0;"R$ 6.661,08";45;"R$ 6.752,98";45;46;"R$ 0,00";0;2026-03-19-2026-03-19;62070;23.64%;15644;"R$ 568,98";"R$ 6.661,08";5;0;"R$ 0,00";0;13.13%;10384
