author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
stephaniepettly;Lv. 0;6818885178338018309;"R$ 0,00";0;0;"R$ 26.180,20";492;496;"R$ 26.168,21";491;495;"R$ 0,00";0;"R$ 29.094,74";565;570;"R$ 29.938,05";564;2026-03-08-2026-03-08;5559;0.00%;0;"R$ 2.592,57";"R$ 29.950,04";0;16;"R$ 137,35";3;3.27%;912139
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 18.140,31";241;243;"R$ 18.655,51";250;252;"R$ 381,78";4;4;"R$ 19.100,29";253;"R$ 19.218,82";263;265;"R$ 501,18";5;2026-03-08-2026-03-08;6490;18.72%;56296;"R$ 1.669,29";"R$ 19.734,89";2;0;"R$ 0,00";0;4.65%;10361
kahrouul;Lv. 0;6812048966706185222;"R$ 15.385,25";31;31;"R$ 18.498,14";42;42;"R$ 3.112,89";11;11;"R$ 15.385,25";31;"R$ 18.062,88";44;44;"R$ 3.810,49";13;2026-03-08-2026-03-08;17744;22.22%;16642;"R$ 1.035,58";"R$ 19.195,74";5;6;"R$ 151,90";1;6.19%;27731
elenaratrindade;Lv. 0;6532062669149618177;"R$ 9.258,91";105;105;"R$ 12.658,34";143;143;"R$ 3.399,43";38;38;"R$ 10.105,31";116;"R$ 13.893,95";156;156;"R$ 3.554,38";40;2026-03-08-2026-03-08;22927;29.50%;31457;"R$ 1.250,23";"R$ 13.659,69";1;4;"R$ 0,00";0;9.98%;64736
eu.julioindica;Lv. 0;190350162744147968;"R$ 11.055,20";583;680;"R$ 12.217,15";612;715;"R$ 1.111,14";28;33;"R$ 11.347,75";600;"R$ 11.868,96";629;734;"R$ 1.148,91";28;2026-03-08-2026-03-08;11871;19.47%;60171;"R$ 979,29";"R$ 12.547,47";1;0;"R$ 0,00";0;4.38%;14475
jokimura;Lv. 0;7065151738303267845;"R$ 9.997,51";163;163;"R$ 10.586,26";174;174;"R$ 588,75";11;11;"R$ 10.710,08";173;"R$ 12.011,25";190;190;"R$ 922,04";17;2026-03-08-2026-03-08;9513;9.83%;39109;"R$ 996,03";"R$ 11.632,12";1;11;"R$ 0,00";0;6.81%;10098
rafaella.samara;Lv. 0;7325890451452740614;"R$ 10.319,05";65;65;"R$ 10.944,07";70;70;"R$ 625,02";5;5;"R$ 10.371,05";66;"R$ 11.553,72";72;72;"R$ 978,59";6;2026-03-08-2026-03-08;3590;25.70%;6230;"R$ 1.936,84";"R$ 11.349,64";1;7;"R$ 0,00";0;4.92%;3858
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 8.168,89";181;182;"R$ 8.168,89";181;182;"R$ 0,00";0;"R$ 9.815,43";218;220;"R$ 9.781,81";218;2026-03-08-2026-03-08;97023;0.00%;0;"R$ 771,84";"R$ 9.781,81";0;8;"R$ 0,00";0;1.90%;468070
bdgroupfitness;Lv. 0;7477153061481694214;"R$ 7.977,44";15;15;"R$ 8.492,20";16;16;"R$ 514,76";1;1;"R$ 9.090,86";17;"R$ 9.198,49";18;18;"R$ 514,76";1;2026-03-08-2026-03-08;3579;15.87%;9113;"R$ 534,11";"R$ 9.605,62";1;0;"R$ 0,00";0;7.17%;3026
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 8.395,45";93;93;"R$ 8.521,60";95;95;"R$ 126,15";2;2;"R$ 9.058,25";100;"R$ 9.728,11";105;105;"R$ 267,72";4;2026-03-08-2026-03-08;17374;39.90%;10378;"R$ 858,45";"R$ 9.426,26";1;0;"R$ 0,00";0;5.49%;3698
jotamatiotti;Lv. 0;6973353133683426309;"R$ 7.972,52";67;69;"R$ 8.030,70";68;70;"R$ 58,18";1;1;"R$ 9.190,83";76;"R$ 9.539,36";77;83;"R$ 58,18";1;2026-03-08-2026-03-08;18904;18.45%;11185;"R$ 759,88";"R$ 9.249,01";5;3;"R$ 378,99";5;2.81%;4093
_marigil;Lv. 0;6812034214969426949;"R$ 1.631,86";9;9;"R$ 5.269,78";41;43;"R$ 3.637,92";32;34;"R$ 1.882,45";11;"R$ 7.756,99";65;68;"R$ 5.351,18";50;2026-03-08-2026-03-08;16710;35.79%;4661;"R$ 829,30";"R$ 7.505,78";1;5;"R$ 888,56";16;8.30%;166076
ester_promoedicas;Lv. 0;7481339450396705797;"R$ 5.325,90";57;59;"R$ 5.561,64";65;67;"R$ 235,74";8;8;"R$ 6.353,33";68;"R$ 7.156,27";77;79;"R$ 326,39";9;2026-03-08-2026-03-08;8982;16.24%;7876;"R$ 834,98";"R$ 6.679,72";2;0;"R$ 0,00";0;2.88%;25232
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 5.893,29";80;81;"R$ 5.957,72";81;82;"R$ 64,43";1;1;"R$ 6.411,93";87;"R$ 7.033,34";90;92;"R$ 205,70";3;2026-03-08-2026-03-08;6084;33.65%;7035;"R$ 634,09";"R$ 6.617,63";1;0;"R$ 0,00";0;5.37%;1322
belaechic;Lv. 0;6808183359027741701;"R$ 6.089,35";40;40;"R$ 6.089,35";40;40;"R$ 0,00";0;0;"R$ 6.089,35";40;"R$ 6.041,72";40;40;"R$ 0,00";0;2026-03-08-2026-03-08;61566;14.09%;13808;"R$ 501,65";"R$ 6.089,35";4;1;"R$ 0,00";0;1.46%;10167
baacarvalho_;Lv. 0;6807182721396868102;"R$ 5.231,16";172;177;"R$ 5.322,66";174;179;"R$ 91,50";2;2;"R$ 5.548,57";182;"R$ 5.574,56";184;190;"R$ 91,50";2;2026-03-08-2026-03-08;11359;31.93%;15565;"R$ 569,10";"R$ 5.640,07";1;6;"R$ 59,50";1;8.37%;26835
morganafuchter;Lv. 0;6813070438303548421;"R$ 0,00";0;0;"R$ 3.916,43";47;48;"R$ 3.916,43";47;48;"R$ 0,00";0;"R$ 5.798,40";73;74;"R$ 5.566,07";73;2026-03-08-2026-03-08;32000;0.00%;0;"R$ 545,79";"R$ 5.566,07";0;7;"R$ 1.150,07";19;12.38%;229464
luanna.gomide;Lv. 0;6807131825984996357;"R$ 5.328,42";106;107;"R$ 5.448,44";110;111;"R$ 120,02";4;4;"R$ 5.424,11";108;"R$ 5.607,80";112;113;"R$ 120,02";4;2026-03-08-2026-03-08;3053;22.50%;20402;"R$ 529,39";"R$ 5.544,13";1;1;"R$ 0,00";0;3.59%;3818
exitus.shop;Lv. 0;7465784835714614278;"R$ 4.181,47";44;44;"R$ 4.610,46";50;50;"R$ 367,35";5;5;"R$ 4.461,33";48;"R$ 5.971,23";61;61;"R$ 763,30";11;2026-03-08-2026-03-08;23952;10.34%;8165;"R$ 901,44";"R$ 5.438,70";2;0;"R$ 0,00";0;3.56%;5395
armandoindica;Lv. 0;7510670089017443334;"R$ 2.849,35";90;90;"R$ 4.873,22";124;126;"R$ 2.023,87";34;36;"R$ 2.934,05";92;"R$ 4.662,74";130;133;"R$ 2.277,90";38;2026-03-08-2026-03-08;22145;10.02%;9249;"R$ 362,71";"R$ 5.211,95";1;0;"R$ 0,00";0;1.84%;56469
dicas_daline;Lv. 0;7493168230644270085;"R$ 3.918,18";43;44;"R$ 4.436,48";50;52;"R$ 518,30";7;8;"R$ 4.670,17";50;"R$ 5.565,56";57;60;"R$ 518,30";7;2026-03-08-2026-03-08;9553;17.81%;5866;"R$ 636,34";"R$ 5.188,47";1;0;"R$ 0,00";0;5.76%;6543
byluizdanyell;Lv. 0;6592688737821392901;"R$ 1.489,91";24;24;"R$ 3.521,77";47;47;"R$ 2.031,86";23;23;"R$ 1.557,38";25;"R$ 5.218,58";59;59;"R$ 3.529,80";34;2026-03-08-2026-03-08;119343;37.56%;5240;"R$ 447,16";"R$ 5.087,18";1;18;"R$ 0,00";0;5.74%;69279
byadrianams;Lv. 0;7516288332260951046;"R$ 3.110,32";27;28;"R$ 4.174,13";44;45;"R$ 1.063,81";17;17;"R$ 3.496,37";32;"R$ 4.967,80";55;56;"R$ 1.464,25";23;2026-03-08-2026-03-08;9769;34.15%;4073;"R$ 594,26";"R$ 4.960,62";1;0;"R$ 0,00";0;3.74%;33189
samara_1580;Lv. 0;7225327765163492358;"R$ 4.452,75";87;87;"R$ 4.499,94";88;88;"R$ 47,19";1;1;"R$ 4.689,52";91;"R$ 4.592,00";92;92;"R$ 47,19";1;2026-03-08-2026-03-08;40534;27.61%;14812;"R$ 471,45";"R$ 4.736,71";3;3;"R$ 0,00";0;6.91%;2823
paulabrigo;Lv. 0;6754367042377892869;"R$ 57,19";1;1;"R$ 3.869,26";83;87;"R$ 3.812,07";82;86;"R$ 57,19";1;"R$ 4.413,09";90;94;"R$ 4.438,83";89;2026-03-08-2026-03-08;16027;0.00%;0;"R$ 375,96";"R$ 4.496,02";0;6;"R$ 233,00";3;2.93%;191374
mairaog;Lv. 0;6789280832538215430;"R$ 3.217,74";50;50;"R$ 3.544,94";56;56;"R$ 327,20";6;6;"R$ 3.341,53";51;"R$ 3.682,84";58;58;"R$ 450,69";7;2026-03-08-2026-03-08;5390;31.12%;8416;"R$ 259,18";"R$ 3.792,22";2;0;"R$ 0,00";0;5.04%;20944
casatiktokshop;Lv. 0;7279022943836242949;"R$ 3.486,59";39;39;"R$ 3.486,59";39;39;"R$ 0,00";0;0;"R$ 3.652,93";41;"R$ 3.882,83";41;41;"R$ 0,00";0;2026-03-08-2026-03-08;11087;6.67%;16665;"R$ 481,41";"R$ 3.652,93";2;0;"R$ 0,00";0;6.95%;1036
