author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 36.335,91";73;73;"R$ 36.620,30";75;75;"R$ 284,39";2;2;"R$ 38.003,16";79;"R$ 39.074,86";81;81;"R$ 284,39";2;2026-02-01-2026-02-01;16593;17.44%;31896;"R$ 3.337,28";"R$ 38.287,55";5;8;"R$ 116,91";1;5.79%;10129
exitus.shop;Lv. 0;7465784835714614278;"R$ 23.326,50";243;253;"R$ 23.711,93";250;261;"R$ 385,43";7;8;"R$ 25.043,56";262;"R$ 27.776,14";269;281;"R$ 385,43";7;2026-02-01-2026-02-01;20561;13.60%;36732;"R$ 3.858,19";"R$ 25.428,99";1;6;"R$ 0,00";0;4.11%;6013
fabiecleon;Lv. 0;6795096179774424069;"R$ 11.065,06";147;147;"R$ 11.361,56";155;155;"R$ 296,50";8;8;"R$ 11.641,52";153;"R$ 13.279,96";164;164;"R$ 424,10";11;2026-02-01-2026-02-01;7846;27.35%;28459;"R$ 1.412,22";"R$ 12.065,62";2;0;"R$ 0,00";0;5.78%;14037
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 8.760,36";175;175;"R$ 8.991,39";179;179;"R$ 231,03";4;4;"R$ 8.799,19";176;"R$ 9.553,27";182;182;"R$ 329,36";6;2026-02-01-2026-02-01;13652;21.41%;33683;"R$ 861,04";"R$ 9.128,55";1;0;"R$ 0,00";0;7.09%;1678
casatiktokshop;Lv. 0;7279022943836242949;"R$ 5.880,75";64;67;"R$ 5.966,47";65;68;"R$ 85,72";1;1;"R$ 6.166,04";68;"R$ 6.458,70";69;72;"R$ 85,72";1;2026-02-01-2026-02-01;9581;10.65%;17266;"R$ 667,36";"R$ 6.251,76";2;0;"R$ 0,00";0;5.75%;591
paulabrigo;Lv. 0;6754367042377892869;"R$ 2.249,57";42;42;"R$ 5.678,38";110;111;"R$ 3.394,63";67;68;"R$ 2.365,35";44;"R$ 6.069,17";122;123;"R$ 3.805,86";77;2026-02-01-2026-02-01;14230;8.17%;11652;"R$ 535,74";"R$ 6.205,39";3;10;"R$ 1.337,99";18;5.86%;123914
elenaratrindade;Lv. 0;6532062669149618177;"R$ 4.566,52";80;80;"R$ 5.509,79";92;93;"R$ 943,27";12;13;"R$ 5.032,38";87;"R$ 6.444,50";102;103;"R$ 1.170,82";15;2026-02-01-2026-02-01;20002;42.74%;12457;"R$ 711,47";"R$ 6.203,20";1;0;"R$ 0,00";0;7.00%;26311
byluizdanyell;Lv. 0;6592688737821392901;"R$ 4.334,15";29;29;"R$ 4.803,23";35;35;"R$ 469,08";6;6;"R$ 5.253,94";35;"R$ 6.429,38";44;44;"R$ 847,76";8;2026-02-01-2026-02-01;119133;31.39%;5897;"R$ 574,82";"R$ 6.181,60";4;12;"R$ 37,64";1;9.29%;49236
jotamatiotti;Lv. 0;6973353133683426309;"R$ 5.537,99";57;57;"R$ 5.671,88";59;59;"R$ 133,89";2;2;"R$ 5.813,60";61;"R$ 6.415,97";63;63;"R$ 133,89";2;2026-02-01-2026-02-01;17563;19.62%;10665;"R$ 596,59";"R$ 5.947,49";6;0;"R$ 216,71";4;7.05%;2044
jokimura;Lv. 0;7065151738303267845;"R$ 4.987,74";94;95;"R$ 5.111,42";96;97;"R$ 123,68";2;2;"R$ 5.300,07";99;"R$ 5.674,40";101;102;"R$ 123,68";2;2026-02-01-2026-02-01;6870;35.38%;20091;"R$ 512,49";"R$ 5.423,75";1;3;"R$ 0,00";0;5.85%;5536
