author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
exitus.shop;Lv. 0;7465784835714614278;"R$ 17.478,21";183;192;"R$ 17.770,50";188;197;"R$ 292,29";5;5;"R$ 19.868,23";206;"R$ 22.095,10";213;225;"R$ 371,42";6;2026-02-03-2026-02-03;20794;8.42%;53660;"R$ 3.505,91";"R$ 20.359,83";2;0;"R$ 0,00";0;2.16%;17629
bdgroupshop;Lv. 0;7477153061481694214;"R$ 15.004,42";27;27;"R$ 15.004,42";27;27;"R$ 0,00";0;0;"R$ 17.541,65";31;"R$ 18.171,17";32;32;"R$ 0,00";0;2026-02-03-2026-02-03;2923;8.55%;19707;"R$ 1.620,08";"R$ 17.604,25";2;0;"R$ 0,00";0;6.34%;631
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 8.302,87";167;167;"R$ 8.731,47";175;175;"R$ 428,60";8;8;"R$ 8.770,57";175;"R$ 9.803,75";183;183;"R$ 439,23";8;2026-02-03-2026-02-03;13901;30.30%;22516;"R$ 877,28";"R$ 9.209,80";2;0;"R$ 0,00";0;8.50%;3222
corposaudavelshop;Lv. 0;7436549500640265271;"R$ 7.849,95";21;21;"R$ 7.889,45";22;22;"R$ 39,50";1;1;"R$ 8.636,58";23;"R$ 8.901,64";24;24;"R$ 39,50";1;2026-02-03-2026-02-03;7919;16.07%;5370;"R$ 576,87";"R$ 8.676,08";2;3;"R$ 0,00";0;2.22%;5145
kahrouul;Lv. 0;6812048966706185222;"R$ 7.943,97";24;24;"R$ 7.943,97";24;24;"R$ 0,00";0;0;"R$ 8.494,20";25;"R$ 9.107,38";25;25;"R$ 0,00";0;2026-02-03-2026-02-03;16628;11.10%;17525;"R$ 831,96";"R$ 8.494,20";6;0;"R$ 0,00";0;6.96%;5485
jumuriel.a;Lv. 0;7288359799254516741;"R$ 6.146,43";115;115;"R$ 6.807,73";126;126;"R$ 661,30";11;11;"R$ 6.808,49";127;"R$ 6.968,64";141;141;"R$ 884,00";14;2026-02-03-2026-02-03;14113;25.93%;28130;"R$ 917,97";"R$ 7.692,49";1;1;"R$ 0,00";0;6.34%;13499
jotamatiotti;Lv. 0;6973353133683426309;"R$ 5.397,87";49;53;"R$ 5.780,97";52;59;"R$ 383,10";3;6;"R$ 5.902,62";55;"R$ 6.696,61";58;65;"R$ 383,10";3;2026-02-03-2026-02-03;17671;32.89%;6595;"R$ 767,51";"R$ 6.285,72";4;1;"R$ 67,73";2;5.30%;1867
byluizdanyell;Lv. 0;6592688737821392901;"R$ 5.467,79";35;35;"R$ 5.714,35";39;39;"R$ 246,56";4;4;"R$ 5.926,86";38;"R$ 6.591,68";43;43;"R$ 287,84";5;2026-02-03-2026-02-03;119133;36.45%;5745;"R$ 595,68";"R$ 6.214,70";3;2;"R$ 72,68";2;7.84%;24788
lelehelena98;Lv. 0;6789761976480728070;"R$ 0,00";0;0;"R$ 5.230,62";95;95;"R$ 5.230,62";95;95;"R$ 0,00";0;"R$ 6.034,86";105;106;"R$ 5.823,56";105;2026-02-03-2026-02-03;102523;0.00%;0;"R$ 543,13";"R$ 5.823,56";0;7;"R$ 473,70";4;4.01%;242287
fabiecleon;Lv. 0;6795096179774424069;"R$ 4.637,90";62;63;"R$ 4.957,24";71;72;"R$ 319,34";9;9;"R$ 4.818,68";65;"R$ 5.681,42";79;80;"R$ 486,24";14;2026-02-03-2026-02-03;8092;28.26%;12561;"R$ 580,95";"R$ 5.304,92";1;4;"R$ 0,00";0;7.75%;11897
dudaabragaa_;Lv. 0;7551623487204131851;"R$ 5.134,32";15;15;"R$ 5.192,41";16;16;"R$ 58,09";1;1;"R$ 5.134,32";15;"R$ 5.616,20";17;17;"R$ 116,18";2;2026-02-03-2026-02-03;3203;27.98%;3492;"R$ 577,42";"R$ 5.250,50";1;0;"R$ 0,00";0;6.36%;3710
paulabrigo;Lv. 0;6754367042377892869;"R$ 47,49";1;1;"R$ 4.827,70";97;113;"R$ 4.780,21";96;112;"R$ 47,49";1;"R$ 5.097,72";102;119;"R$ 5.163,42";101;2026-02-03-2026-02-03;14306;0.00%;0;"R$ 364,69";"R$ 5.210,91";0;8;"R$ 459,80";7;6.01%;154148
