author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 63.268,42";121;122;"R$ 63.618,31";124;125;"R$ 349,89";3;3;"R$ 67.469,47";130;"R$ 69.268,97";136;137;"R$ 1.771,78";6;2026-02-21-2026-02-21;17403;17.67%;43617;"R$ 6.583,91";"R$ 69.241,25";5;2;"R$ 209,50";1;6.76%;5905
empoderyas;Lv. 0;6814645518830388229;"R$ 11.950,34";83;84;"R$ 12.056,33";85;86;"R$ 105,99";2;2;"R$ 12.285,77";85;"R$ 12.602,69";88;89;"R$ 147,24";3;2026-02-21-2026-02-21;24439;16.65%;33013;"R$ 1.117,06";"R$ 12.433,01";2;0;"R$ 0,00";0;6.43%;10505
paulabrigo;Lv. 0;6754367042377892869;"R$ 7.245,07";96;100;"R$ 11.614,95";203;216;"R$ 4.369,88";107;116;"R$ 7.245,07";96;"R$ 12.236,95";207;220;"R$ 4.649,94";111;2026-02-21-2026-02-21;15299;27.01%;6232;"R$ 990,89";"R$ 11.895,01";1;4;"R$ 260,50";3;2.66%;194333
casatiktokshop;Lv. 0;7279022943836242949;"R$ 11.538,51";142;142;"R$ 11.739,55";144;144;"R$ 201,04";2;2;"R$ 11.628,50";143;"R$ 12.439,47";145;145;"R$ 201,04";2;2026-02-21-2026-02-21;10545;8.35%;45828;"R$ 1.340,03";"R$ 11.829,54";3;1;"R$ 0,00";0;5.89%;2156
samara_1580;Lv. 0;7225327765163492358;"R$ 8.821,60";178;182;"R$ 8.996,41";181;185;"R$ 174,81";3;3;"R$ 9.071,16";182;"R$ 9.334,16";185;189;"R$ 174,81";3;2026-02-21-2026-02-21;40241;28.35%;18223;"R$ 844,92";"R$ 9.245,97";4;0;"R$ 0,00";0;4.56%;2082
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 6.038,14";73;86;"R$ 7.703,87";81;94;"R$ 1.665,73";8;8;"R$ 6.190,45";75;"R$ 7.613,54";84;97;"R$ 1.841,14";9;2026-02-21-2026-02-21;5438;22.31%;9601;"R$ 559,21";"R$ 8.031,59";4;1;"R$ 0,00";0;5.00%;9497
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 6.714,08";118;118;"R$ 7.368,18";125;125;"R$ 654,10";7;7;"R$ 7.049,45";123;"R$ 8.118,21";134;134;"R$ 887,24";11;2026-02-21-2026-02-21;16156;29.84%;17775;"R$ 786,66";"R$ 7.936,69";3;0;"R$ 0,00";0;7.84%;4054
jotamatiotti;Lv. 0;6973353133683426309;"R$ 7.092,10";53;54;"R$ 7.092,10";53;54;"R$ 0,00";0;0;"R$ 7.782,27";58;"R$ 8.147,64";58;59;"R$ 0,00";0;2026-02-21-2026-02-21;18425;16.46%;11697;"R$ 890,69";"R$ 7.782,27";4;12;"R$ 0,00";0;10.23%;16328
elenaratrindade;Lv. 0;6532062669149618177;"R$ 5.283,07";83;83;"R$ 5.954,97";93;93;"R$ 671,90";10;10;"R$ 5.580,45";87;"R$ 6.826,54";103;103;"R$ 1.071,41";15;2026-02-21-2026-02-21;21477;32.63%;15113;"R$ 643,90";"R$ 6.732,11";2;1;"R$ 0,00";0;7.64%;19917
exitus.shop;Lv. 0;7465784835714614278;"R$ 4.286,86";53;59;"R$ 4.745,39";58;64;"R$ 458,53";5;5;"R$ 5.621,46";67;"R$ 6.506,00";74;80;"R$ 527,85";7;2026-02-21-2026-02-21;22318;11.17%;14077;"R$ 892,94";"R$ 6.149,31";1;0;"R$ 0,00";0;3.55%;4839
