author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
_marigil;Lv. 0;6812034214969426949;"R$ 16.989,02";106;107;"R$ 20.802,92";162;173;"R$ 3.813,90";56;66;"R$ 18.091,86";112;"R$ 25.651,08";198;209;"R$ 5.935,21";86;2026-02-27-2026-02-27;16289;44.47%;10261;"R$ 3.021,00";"R$ 24.027,07";1;9;"R$ 1.751,79";33;8.31%;143831
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 17.920,02";207;209;"R$ 19.055,02";213;215;"R$ 1.135,00";6;6;"R$ 18.945,95";215;"R$ 20.689,66";223;225;"R$ 1.392,02";8;2026-02-27-2026-02-27;5917;25.39%;33748;"R$ 1.653,94";"R$ 20.337,97";4;0;"R$ 0,00";0;5.09%;13293
byadrianams;Lv. 0;7516288332260951046;"R$ 10.887,17";112;115;"R$ 12.123,41";126;130;"R$ 1.236,24";14;15;"R$ 12.291,99";123;"R$ 14.085,41";148;154;"R$ 2.272,29";25;2026-02-27-2026-02-27;9476;40.60%;14789;"R$ 1.281,01";"R$ 14.564,28";3;2;"R$ 84,68";1;7.31%;15567
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 9.033,17";191;194;"R$ 9.033,17";191;194;"R$ 0,00";0;"R$ 9.140,64";216;220;"R$ 10.184,40";216;2026-02-27-2026-02-27;93105;0.00%;0;"R$ 712,18";"R$ 10.184,40";0;0;"R$ 0,00";0;2.36%;393123
stephaniepettly;Lv. 0;6818885178338018309;"R$ 1.651,71";31;31;"R$ 7.669,66";151;154;"R$ 6.017,95";120;123;"R$ 1.769,24";33;"R$ 8.251,67";169;172;"R$ 6.600,92";133;2026-02-27-2026-02-27;3605;43.94%;4370;"R$ 777,65";"R$ 8.541,05";1;14;"R$ 33,09";1;4.78%;148594
lelehelena98;Lv. 0;6789761976480728070;"R$ 0,00";0;0;"R$ 7.351,22";75;77;"R$ 7.332,23";74;76;"R$ 0,00";0;"R$ 9.186,34";84;87;"R$ 8.428,64";83;2026-02-27-2026-02-27;102453;0.00%;0;"R$ 1.536,67";"R$ 8.447,63";0;20;"R$ 7.456,03";74;3.11%;492498
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 5.545,93";70;71;"R$ 5.602,08";71;72;"R$ 56,15";1;1;"R$ 6.645,78";84;"R$ 7.305,93";86;87;"R$ 111,00";2;2026-02-27-2026-02-27;3893;35.05%;4602;"R$ 1.027,31";"R$ 6.756,78";7;12;"R$ 0,00";0;7.74%;12134
dicas_daline;Lv. 0;7493168230644270085;"R$ 5.690,56";63;66;"R$ 6.099,66";68;71;"R$ 409,10";5;5;"R$ 6.061,81";67;"R$ 7.225,45";73;76;"R$ 464,51";6;2026-02-27-2026-02-27;9367;24.76%;6175;"R$ 968,62";"R$ 6.526,32";2;0;"R$ 0,00";0;4.48%;4082
bdgroupshop;Lv. 0;7477153061481694214;"R$ 5.480,60";7;7;"R$ 5.480,60";7;7;"R$ 0,00";0;0;"R$ 6.000,44";8;"R$ 5.874,17";8;8;"R$ 0,00";0;2026-02-27-2026-02-27;3343;14.55%;6261;"R$ 323,66";"R$ 6.000,44";1;10;"R$ 0,00";0;4.38%;2011
jotamatiotti;Lv. 0;6973353133683426309;"R$ 5.027,65";44;45;"R$ 5.222,92";46;47;"R$ 195,27";2;2;"R$ 5.689,24";50;"R$ 6.244,15";52;54;"R$ 195,27";2;2026-02-27-2026-02-27;18569;18.93%;11040;"R$ 536,87";"R$ 5.884,51";10;0;"R$ 0,00";0;7.15%;3694
elenaratrindade;Lv. 0;6532062669149618177;"R$ 4.051,83";52;52;"R$ 4.762,69";62;62;"R$ 710,86";10;10;"R$ 4.496,80";57;"R$ 6.208,45";74;74;"R$ 1.244,96";16;2026-02-27-2026-02-27;21914;32.81%;14123;"R$ 507,27";"R$ 5.872,20";2;0;"R$ 0,00";0;6.12%;19894
kahrouul;Lv. 0;6812048966706185222;"R$ 2.975,60";7;7;"R$ 3.195,09";13;13;"R$ 67,80";1;1;"R$ 4.061,37";9;"R$ 5.105,42";16;16;"R$ 1.062,30";2;2026-02-27-2026-02-27;17472;15.18%;4262;"R$ 355,66";"R$ 5.275,36";8;2;"R$ 0,00";0;6.82%;15656
