author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
exitus.shop;Lv. 0;7465784835714614278;"R$ 18.116,09";162;170;"R$ 18.463,33";166;175;"R$ 347,24";4;5;"R$ 19.453,78";176;"R$ 21.542,39";181;190;"R$ 466,67";5;2026-02-14-2026-02-14;21567;12.50%;28234;"R$ 2.910,02";"R$ 19.920,45";3;0;"R$ 0,00";0;1.45%;19414
empoderyas;Lv. 0;6814645518830388229;"R$ 13.599,78";93;94;"R$ 14.130,23";101;102;"R$ 530,45";8;8;"R$ 14.044,87";96;"R$ 14.806,80";108;109;"R$ 691,05";12;2026-02-14-2026-02-14;23532;20.99%;29373;"R$ 1.311,55";"R$ 14.735,92";1;2;"R$ 0,00";0;3.79%;24156
_marigil;Lv. 0;6812034214969426949;"R$ 4.227,84";30;30;"R$ 6.563,39";60;60;"R$ 2.112,76";28;28;"R$ 5.293,89";39;"R$ 9.449,22";85;87;"R$ 3.738,34";44;2026-02-14-2026-02-14;15020;23.67%;12468;"R$ 932,34";"R$ 9.255,02";2;9;"R$ 703,32";11;9.34%;326459
isaeiroz;Lv. 0;6813516113005429765;"R$ 0,00";0;0;"R$ 8.150,22";106;107;"R$ 8.150,22";106;107;"R$ 0,00";0;"R$ 9.117,00";118;120;"R$ 9.220,20";118;2026-02-14-2026-02-14;6859;0.00%;0;"R$ 736,20";"R$ 9.220,20";0;12;"R$ 0,00";0;2.89%;430366
elenaratrindade;Lv. 0;6532062669149618177;"R$ 5.486,69";55;55;"R$ 7.552,44";81;81;"R$ 2.065,75";26;26;"R$ 5.674,11";57;"R$ 8.271,93";90;90;"R$ 2.488,59";33;2026-02-14-2026-02-14;20759;44.25%;19715;"R$ 754,57";"R$ 8.162,70";2;1;"R$ 0,00";0;7.00%;44538
casatiktokshop;Lv. 0;7279022943836242949;"R$ 7.817,97";97;98;"R$ 7.817,97";97;98;"R$ 0,00";0;0;"R$ 7.912,56";98;"R$ 8.458,94";99;100;"R$ 77,20";1;2026-02-14-2026-02-14;10148;9.69%;31309;"R$ 912,71";"R$ 7.989,76";2;0;"R$ 0,00";0;6.19%;1729
kahrouul;Lv. 0;6812048966706185222;"R$ 3.795,21";10;10;"R$ 5.997,73";12;12;"R$ 2.202,52";2;2;"R$ 3.795,21";10;"R$ 5.419,64";12;12;"R$ 2.202,52";2;2026-02-14-2026-02-14;17024;9.15%;15452;"R$ 351,78";"R$ 5.997,73";6;0;"R$ 0,00";0;8.33%;5041
jotamatiotti;Lv. 0;6973353133683426309;"R$ 4.236,68";33;37;"R$ 4.526,37";36;40;"R$ 289,69";3;3;"R$ 5.073,08";41;"R$ 5.535,44";44;48;"R$ 289,69";3;2026-02-14-2026-02-14;18155;14.73%;9524;"R$ 443,09";"R$ 5.362,77";8;5;"R$ 0,00";0;5.31%;12214
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 4.568,67";73;74;"R$ 4.739,31";76;77;"R$ 110,74";2;2;"R$ 5.074,82";81;"R$ 5.360,55";85;86;"R$ 188,69";3;2026-02-14-2026-02-14;15062;19.44%;22290;"R$ 455,42";"R$ 5.323,41";4;0;"R$ 0,00";0;3.75%;8351
fabiecleon;Lv. 0;6795096179774424069;"R$ 3.639,34";86;86;"R$ 3.929,79";89;89;"R$ 290,45";3;3;"R$ 4.002,21";93;"R$ 4.237,25";96;96;"R$ 290,45";3;2026-02-14-2026-02-14;9287;25.72%;16200;"R$ 474,54";"R$ 4.292,66";1;3;"R$ 0,00";0;6.36%;16277
