author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
fabiecleon;Lv. 0;6795096179774424069;"R$ 11.943,03";151;152;"R$ 12.391,81";157;158;"R$ 448,78";6;6;"R$ 12.337,14";156;"R$ 13.617,62";162;163;"R$ 448,78";6;2026-02-10-2026-02-10;8845;31.57%;17467;"R$ 1.231,91";"R$ 12.785,92";2;1;"R$ 0,00";0;5.47%;12604
jumuriel.a;Lv. 0;7288359799254516741;"R$ 10.955,90";182;188;"R$ 11.173,09";185;191;"R$ 143,30";2;2;"R$ 11.535,11";191;"R$ 10.841,02";195;201;"R$ 243,20";3;2026-02-10-2026-02-10;15497;29.39%;35335;"R$ 1.337,00";"R$ 11.852,20";2;2;"R$ 0,00";0;6.37%;8116
realmente_thais;Lv. 0;6830838183241532422;"R$ 7.975,21";45;45;"R$ 8.467,97";55;55;"R$ 492,76";10;10;"R$ 7.975,21";45;"R$ 8.725,15";55;55;"R$ 492,76";10;2026-02-10-2026-02-10;11409;17.91%;24204;"R$ 420,16";"R$ 8.467,97";3;0;"R$ 0,00";0;5.27%;3719
_marigil;Lv. 0;6812034214969426949;"R$ 4.754,52";52;52;"R$ 6.467,11";85;88;"R$ 1.712,59";33;36;"R$ 5.577,75";59;"R$ 8.684,78";110;113;"R$ 2.634,62";50;2026-02-10-2026-02-10;14751;27.03%;10821;"R$ 826,68";"R$ 8.297,37";3;9;"R$ 909,97";22;6.53%;131750
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 6.533,96";111;113;"R$ 6.796,70";115;117;"R$ 262,74";4;4;"R$ 6.648,41";113;"R$ 6.985,65";117;119;"R$ 262,74";4;2026-02-10-2026-02-10;14608;26.70%;20659;"R$ 620,63";"R$ 6.911,15";7;5;"R$ 0,00";0;7.63%;3356
dudaabragaa_;Lv. 0;7551623487204131851;"R$ 6.386,96";24;25;"R$ 6.488,34";26;27;"R$ 101,38";2;2;"R$ 6.790,83";24;"R$ 7.330,54";26;27;"R$ 101,38";2;2026-02-10-2026-02-10;3411;18.33%;7326;"R$ 642,69";"R$ 6.892,21";1;0;"R$ 0,00";0;4.24%;1227
morganafuchter;Lv. 0;6813070438303548421;"R$ 0,00";0;0;"R$ 3.594,77";59;59;"R$ 3.594,77";59;59;"R$ 0,00";0;"R$ 6.086,11";93;94;"R$ 5.951,75";93;2026-02-10-2026-02-10;30667;0.00%;0;"R$ 571,58";"R$ 5.951,75";0;8;"R$ 1.087,55";19;12.66%;479754
paulabrigo;Lv. 0;6754367042377892869;"R$ 0,00";0;0;"R$ 5.074,89";95;103;"R$ 5.038,53";94;99;"R$ 0,00";0;"R$ 5.607,53";107;118;"R$ 5.774,78";106;2026-02-10-2026-02-10;14714;0.00%;0;"R$ 380,93";"R$ 5.811,14";0;5;"R$ 134,00";2;3.72%;208522
cestodeofertas;Lv. 0;6960046868768293893;"R$ 0,00";0;0;"R$ 4.884,44";38;38;"R$ 4.884,44";38;38;"R$ 0,00";0;"R$ 5.608,96";43;43;"R$ 5.694,94";43;2026-02-10-2026-02-10;10328;0.00%;0;"R$ 226,98";"R$ 5.694,94";0;5;"R$ 0,00";0;2.66%;139989
daioliver_;Lv. 0;7287644158680122373;"R$ 3.847,15";46;47;"R$ 4.206,59";54;55;"R$ 335,84";7;7;"R$ 3.847,15";46;"R$ 4.536,45";55;56;"R$ 400,73";8;2026-02-10-2026-02-10;3795;7.72%;7809;"R$ 505,37";"R$ 4.271,48";4;6;"R$ 0,00";0;5.70%;6609
shirley.santos.to1;Lv. 0;7555650286108591160;"R$ 0,00";0;0;"R$ 3.244,86";20;21;"R$ 3.244,86";20;21;"R$ 0,00";0;"R$ 4.168,45";25;26;"R$ 4.097,27";25;2026-02-10-2026-02-10;3550;0.00%;0;"R$ 210,14";"R$ 4.097,27";0;49;"R$ 0,00";0;6.58%;24767
kahrouul;Lv. 0;6812048966706185222;"R$ 3.217,83";24;24;"R$ 3.354,49";27;27;"R$ 16,90";1;1;"R$ 3.594,96";26;"R$ 3.845,29";29;29;"R$ 16,90";1;2026-02-10-2026-02-10;16952;11.75%;11134;"R$ 363,27";"R$ 3.731,62";7;0;"R$ 0,00";0;7.32%;7037
exitus.shop;Lv. 0;7465784835714614278;"R$ 2.748,33";29;30;"R$ 3.031,34";32;33;"R$ 283,01";3;3;"R$ 3.251,46";36;"R$ 3.656,50";39;40;"R$ 283,01";3;2026-02-10-2026-02-10;21248;8.49%;10231;"R$ 628,78";"R$ 3.534,47";3;0;"R$ 0,00";0;7.06%;1459
corposaudavelshop;Lv. 0;7436549500640265271;"R$ 3.166,05";8;8;"R$ 3.275,84";10;10;"R$ 109,79";2;2;"R$ 3.166,05";8;"R$ 3.632,19";12;12;"R$ 201,24";4;2026-02-10-2026-02-10;8087;16.70%;2970;"R$ 178,37";"R$ 3.367,29";1;1;"R$ 0,00";0;4.22%;1421
jokimura;Lv. 0;7065151738303267845;"R$ 2.661,84";44;44;"R$ 2.661,84";44;44;"R$ 0,00";0;0;"R$ 3.083,90";50;"R$ 3.265,53";51;51;"R$ 51,92";1;2026-02-10-2026-02-10;7425;31.83%;11990;"R$ 339,24";"R$ 3.135,82";1;5;"R$ 51,92";1;6.88%;4431
lucilenecreator;Lv. 0;7175618308203807749;"R$ 1.857,30";60;62;"R$ 2.627,76";79;81;"R$ 708,52";17;17;"R$ 2.109,34";65;"R$ 2.945,48";87;89;"R$ 841,63";20;2026-02-10-2026-02-10;390133;19.74%;10130;"R$ 363,06";"R$ 3.012,91";8;7;"R$ 0,00";0;1.60%;110330
aliceeferp_;Lv. 0;7145268715524899846;"R$ 2.844,52";86;86;"R$ 2.844,52";86;86;"R$ 0,00";0;0;"R$ 2.949,40";89;"R$ 2.677,43";89;89;"R$ 0,00";0;2026-02-10-2026-02-10;3215;14.50%;17919;"R$ 241,15";"R$ 2.949,40";6;0;"R$ 0,00";0;0.62%;1766
jotamatiotti;Lv. 0;6973353133683426309;"R$ 2.511,67";24;26;"R$ 2.695,44";26;28;"R$ 183,77";2;2;"R$ 2.605,91";25;"R$ 2.846,91";27;29;"R$ 183,77";2;2026-02-10-2026-02-10;18042;13.64%;8468;"R$ 295,69";"R$ 2.789,68";7;0;"R$ 0,00";0;5.37%;1490
gi.med.f;Lv. 0;6875426932315440134;"R$ 0,00";0;0;"R$ 1.625,35";21;25;"R$ 1.625,35";21;25;"R$ 0,00";0;"R$ 2.305,88";30;34;"R$ 2.421,67";30;2026-02-10-2026-02-10;6528;0.00%;0;"R$ 220,46";"R$ 2.421,67";0;3;"R$ 0,00";0;7.13%;33092
byadrianams;Lv. 0;7516288332260951046;"R$ 1.542,73";11;11;"R$ 1.901,19";18;18;"R$ 358,46";7;7;"R$ 1.610,23";12;"R$ 2.428,08";22;22;"R$ 694,65";10;2026-02-10-2026-02-10;8878;27.76%;4687;"R$ 225,27";"R$ 2.304,88";3;2;"R$ 0,00";0;7.70%;20100
elenaratrindade;Lv. 0;6532062669149618177;"R$ 424,11";6;6;"R$ 1.715,16";22;22;"R$ 1.066,52";14;14;"R$ 369,64";5;"R$ 2.168,04";29;29;"R$ 1.554,84";20;2026-02-10-2026-02-10;20461;100.00%;1;"R$ 200,81";"R$ 2.294,74";0;0;"R$ 0,00";0;7.74%;13906
baacarvalho_;Lv. 0;6807182721396868102;"R$ 1.961,37";59;61;"R$ 2.076,85";61;63;"R$ 115,48";2;2;"R$ 2.132,43";65;"R$ 2.035,97";66;68;"R$ 34,64";1;2026-02-10-2026-02-10;10938;31.55%;6720;"R$ 267,48";"R$ 2.167,07";2;6;"R$ 0,00";0;6.43%;4665
gabeatrixx;Lv. 0;6807282920202519558;"R$ 56,31";1;1;"R$ 869,64";13;14;"R$ 813,33";12;13;"R$ 56,31";1;"R$ 2.242,68";32;33;"R$ 2.075,03";31;2026-02-10-2026-02-10;6098;0.00%;0;"R$ 110,63";"R$ 2.131,34";0;33;"R$ 178,93";4;11.68%;243091
mairaog;Lv. 0;6789280832538215430;"R$ 1.752,50";34;34;"R$ 1.994,17";38;38;"R$ 241,67";4;4;"R$ 1.807,29";35;"R$ 2.149,00";40;40;"R$ 265,35";5;2026-02-10-2026-02-10;4892;26.20%;5961;"R$ 195,06";"R$ 2.072,64";1;2;"R$ 0,00";0;8.23%;5963
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 1.481,25";10;10;"R$ 1.919,46";13;13;"R$ 438,21";3;3;"R$ 1.481,25";10;"R$ 2.086,11";13;13;"R$ 438,21";3;2026-02-10-2026-02-10;6469;9.00%;2167;"R$ 195,74";"R$ 1.919,46";3;6;"R$ 0,00";0;7.46%;2855
dicas_daline;Lv. 0;7493168230644270085;"R$ 1.443,15";28;29;"R$ 1.718,64";34;35;"R$ 224,00";5;5;"R$ 1.532,75";30;"R$ 1.907,86";39;40;"R$ 309,00";8;2026-02-10-2026-02-10;9285;25.11%;3493;"R$ 175,40";"R$ 1.893,24";1;1;"R$ 0,00";0;1.81%;23091
bdgroupshop;Lv. 0;7477153061481694214;"R$ 1.793,51";4;4;"R$ 1.793,51";4;4;"R$ 0,00";0;0;"R$ 1.793,51";4;"R$ 1.837,19";6;6;"R$ 0,00";0;2026-02-10-2026-02-10;3069;9.40%;9779;"R$ 136,42";"R$ 1.860,51";6;3;"R$ 0,00";0;6.63%;1598
ester_promoedicas;Lv. 0;7481339450396705797;"R$ 1.019,78";10;10;"R$ 1.473,37";21;21;"R$ 453,59";11;11;"R$ 1.056,78";11;"R$ 1.615,57";22;22;"R$ 455,71";11;2026-02-10-2026-02-10;8268;8.51%;3361;"R$ 175,95";"R$ 1.512,49";5;1;"R$ 0,00";0;2.84%;27767
gleicysoares4;Lv. 0;196392495411240960;"R$ 1.206,02";15;18;"R$ 1.360,68";20;23;"R$ 154,66";5;5;"R$ 1.187,31";15;"R$ 1.431,60";21;24;"R$ 154,66";5;2026-02-10-2026-02-10;10644;18.81%;4982;"R$ 128,81";"R$ 1.433,37";3;2;"R$ 0,00";0;4.10%;5151
luanacanedo1;Lv. 0;6782460551748486149;"R$ 0,00";0;0;"R$ 972,49";6;6;"R$ 972,49";6;6;"R$ 0,00";0;"R$ 1.382,30";9;9;"R$ 1.353,49";9;2026-02-10-2026-02-10;6754;0.00%;0;"R$ 124,41";"R$ 1.353,49";0;34;"R$ 97,00";1;8.15%;14005
isabelaarrudacreator;Lv. 0;6809295207182320645;"R$ 0,00";0;0;"R$ 1.137,14";17;19;"R$ 1.137,14";17;19;"R$ 0,00";0;"R$ 1.349,88";20;23;"R$ 1.298,40";20;2026-02-10-2026-02-10;10386;0.00%;0;"R$ 122,42";"R$ 1.298,40";0;1;"R$ 946,05";9;8.79%;56596
