author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 13.745,09";42;42;"R$ 13.964,79";44;44;"R$ 219,70";2;2;"R$ 17.657,37";51;"R$ 17.428,01";53;53;"R$ 63,59";2;2026-02-07-2026-02-07;16869;18.83%;19362;"R$ 1.184,77";"R$ 17.720,96";5;4;"R$ 0,00";0;6.34%;9258
exitus.shop;Lv. 0;7465784835714614278;"R$ 11.730,04";123;125;"R$ 11.782,04";124;126;"R$ 52,00";1;1;"R$ 12.678,76";133;"R$ 13.539,29";136;138;"R$ 120,33";3;2026-02-07-2026-02-07;21163;17.58%;16021;"R$ 2.146,71";"R$ 12.799,09";3;0;"R$ 0,00";0;6.12%;1895
jumuriel.a;Lv. 0;7288359799254516741;"R$ 10.092,91";180;182;"R$ 10.405,05";184;186;"R$ 312,14";4;4;"R$ 10.518,24";187;"R$ 10.146,31";193;195;"R$ 496,55";6;2026-02-07-2026-02-07;15076;24.14%;39606;"R$ 1.282,32";"R$ 11.014,79";4;1;"R$ 0,00";0;5.09%;14105
jotamatiotti;Lv. 0;6973353133683426309;"R$ 8.715,68";70;73;"R$ 9.112,45";74;77;"R$ 396,77";4;4;"R$ 9.470,91";76;"R$ 10.251,42";80;83;"R$ 396,77";4;2026-02-07-2026-02-07;17960;15.91%;16519;"R$ 1.129,17";"R$ 9.867,68";6;14;"R$ 51,28";1;3.73%;3327
elenaratrindade;Lv. 0;6532062669149618177;"R$ 6.171,87";80;83;"R$ 7.642,28";101;104;"R$ 1.470,41";21;21;"R$ 6.373,98";83;"R$ 8.444,78";110;114;"R$ 1.859,19";27;2026-02-07-2026-02-07;20345;37.00%;18648;"R$ 771,13";"R$ 8.233,17";2;0;"R$ 0,00";0;6.99%;24685
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 7.297,15";121;122;"R$ 7.416,67";123;124;"R$ 119,52";2;2;"R$ 7.528,16";125;"R$ 8.129,42";131;132;"R$ 325,48";6;2026-02-07-2026-02-07;14341;38.47%;17085;"R$ 755,10";"R$ 7.853,64";3;1;"R$ 0,00";0;6.46%;3575
daioliver_;Lv. 0;7287644158680122373;"R$ 6.934,48";94;94;"R$ 7.491,30";103;103;"R$ 556,82";9;9;"R$ 7.092,46";96;"R$ 8.199,55";106;106;"R$ 601,00";10;2026-02-07-2026-02-07;3772;9.73%;15405;"R$ 717,06";"R$ 7.693,46";1;1;"R$ 0,00";0;7.36%;6195
baacarvalho_;Lv. 0;6807182721396868102;"R$ 7.204,11";190;208;"R$ 7.240,10";191;209;"R$ 35,99";1;1;"R$ 7.457,17";197;"R$ 7.314,53";198;216;"R$ 35,99";1;2026-02-07-2026-02-07;10857;33.13%;18921;"R$ 921,16";"R$ 7.493,16";5;7;"R$ 0,00";0;4.61%;4381
danielakley;Lv. 0;6813729904343319557;"R$ 6.523,84";80;80;"R$ 6.764,69";88;88;"R$ 240,85";8;8;"R$ 6.848,71";84;"R$ 7.434,87";92;92;"R$ 240,85";8;2026-02-07-2026-02-07;21982;13.55%;33911;"R$ 800,82";"R$ 7.089,56";2;6;"R$ 60,12";1;3.47%;5100
dudaabragaa_;Lv. 0;7551623487204131851;"R$ 5.474,13";18;18;"R$ 5.535,03";19;19;"R$ 60,90";1;1;"R$ 5.601,22";19;"R$ 6.035,56";21;21;"R$ 116,69";2;2026-02-07-2026-02-07;3257;20.31%;7346;"R$ 559,12";"R$ 5.717,91";2;0;"R$ 60,90";1;8.76%;2101
bdgroupshop;Lv. 0;7477153061481694214;"R$ 5.028,86";11;11;"R$ 5.028,86";11;11;"R$ 0,00";0;0;"R$ 5.562,45";12;"R$ 5.138,75";12;12;"R$ 0,00";0;2026-02-07-2026-02-07;3019;12.89%;6112;"R$ 267,10";"R$ 5.562,45";1;3;"R$ 0,00";0;9.03%;720
gabeatrixx;Lv. 0;6807282920202519558;"R$ 0,00";0;0;"R$ 2.976,85";82;85;"R$ 2.916,87";81;83;"R$ 0,00";0;"R$ 4.813,16";111;115;"R$ 4.720,62";110;2026-02-07-2026-02-07;6021;0.00%;0;"R$ 203,32";"R$ 4.780,60";0;27;"R$ 0,00";0;10.00%;350481
paulabrigo;Lv. 0;6754367042377892869;"R$ 190,77";3;3;"R$ 3.832,74";74;78;"R$ 3.641,97";71;75;"R$ 190,77";3;"R$ 4.537,80";90;95;"R$ 4.429,29";87;2026-02-07-2026-02-07;14539;0.00%;0;"R$ 296,36";"R$ 4.620,06";0;4;"R$ 274,62";6;3.61%;149892
casatiktokshop;Lv. 0;7279022943836242949;"R$ 4.210,49";53;53;"R$ 4.295,48";54;54;"R$ 84,99";1;1;"R$ 4.453,67";56;"R$ 4.842,43";57;57;"R$ 84,99";1;2026-02-07-2026-02-07;9826;9.29%;15321;"R$ 519,06";"R$ 4.538,66";2;0;"R$ 0,00";0;7.28%;783
