author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
exitus.shop;Lv. 0;7465784835714614278;"R$ 30.253,10";314;338;"R$ 30.279,64";315;339;"R$ 26,54";1;1;"R$ 32.820,20";340;"R$ 35.225,48";343;369;"R$ 177,92";3;2026-02-20-2026-02-20;22164;19.21%;29658;"R$ 4.767,03";"R$ 32.998,12";1;0;"R$ 0,00";0;2.59%;8934
empoderyas;Lv. 0;6814645518830388229;"R$ 11.453,76";75;76;"R$ 11.600,79";78;79;"R$ 147,03";3;3;"R$ 12.302,96";80;"R$ 12.653,56";84;85;"R$ 184,51";4;2026-02-20-2026-02-20;24345;23.70%;32247;"R$ 1.117,79";"R$ 12.487,47";1;2;"R$ 0,00";0;5.98%;10259
kahrouul;Lv. 0;6812048966706185222;"R$ 8.995,20";20;21;"R$ 10.333,61";26;27;"R$ 1.231,42";3;3;"R$ 9.679,77";22;"R$ 11.068,48";29;30;"R$ 1.193,73";3;2026-02-20-2026-02-20;17282;12.16%;17906;"R$ 901,99";"R$ 11.016,16";17;7;"R$ 0,00";0;5.54%;6756
_marigil;Lv. 0;6812034214969426949;"R$ 3.784,55";25;25;"R$ 5.293,99";55;55;"R$ 1.509,44";30;30;"R$ 4.260,28";31;"R$ 6.666,63";70;70;"R$ 2.321,88";39;2026-02-20-2026-02-20;15838;30.25%;6176;"R$ 626,49";"R$ 6.582,16";1;3;"R$ 913,88";21;8.33%;140311
bdgroupshop;Lv. 0;7477153061481694214;"R$ 4.625,62";15;15;"R$ 4.625,62";15;15;"R$ 0,00";0;0;"R$ 6.542,94";19;"R$ 6.295,51";19;19;"R$ 0,00";0;2026-02-20-2026-02-20;3197;10.74%;9718;"R$ 517,23";"R$ 6.542,94";2;0;"R$ 0,00";0;5.43%;828
maduh_maduh;Lv. 0;6785325983413355525;"R$ 6.132,83";43;46;"R$ 6.132,83";43;46;"R$ 0,00";0;0;"R$ 6.370,34";45;"R$ 6.678,31";45;48;"R$ 0,00";0;2026-02-20-2026-02-20;12325;43.03%;24270;"R$ 528,67";"R$ 6.370,34";2;1;"R$ 0,00";0;5.46%;19424
elenaratrindade;Lv. 0;6532062669149618177;"R$ 4.621,89";69;70;"R$ 5.561,13";81;82;"R$ 846,54";11;11;"R$ 4.853,47";72;"R$ 6.084,83";89;90;"R$ 1.112,08";16;2026-02-20-2026-02-20;21353;31.74%;18357;"R$ 569,48";"R$ 6.058,25";2;0;"R$ 0,00";0;7.98%;21028
stephaniepettly;Lv. 0;6818885178338018309;"R$ 4.136,80";74;74;"R$ 5.795,21";118;119;"R$ 1.538,07";42;43;"R$ 4.193,69";75;"R$ 5.623,57";120;121;"R$ 1.581,36";43;2026-02-20-2026-02-20;3074;45.73%;11650;"R$ 523,89";"R$ 5.895,39";4;2;"R$ 0,00";0;3.89%;84023
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 4.777,60";91;91;"R$ 5.356,18";100;100;"R$ 177,35";3;3;"R$ 5.015,35";95;"R$ 5.619,17";104;104;"R$ 177,35";3;2026-02-20-2026-02-20;16057;22.64%;18863;"R$ 586,18";"R$ 5.593,93";2;0;"R$ 0,00";0;7.47%;4916
jotamatiotti;Lv. 0;6973353133683426309;"R$ 4.559,25";35;36;"R$ 4.804,22";38;40;"R$ 244,97";3;4;"R$ 4.867,25";38;"R$ 5.426,22";42;44;"R$ 317,12";4;2026-02-20-2026-02-20;18371;19.50%;6812;"R$ 585,43";"R$ 5.184,37";5;5;"R$ 54,22";1;6.79%;6316
isaeiroz;Lv. 0;6813516113005429765;"R$ 0,00";0;0;"R$ 3.535,31";46;46;"R$ 3.535,31";46;46;"R$ 0,00";0;"R$ 3.965,45";51;51;"R$ 3.973,76";51;2026-02-20-2026-02-20;7074;0.00%;0;"R$ 318,54";"R$ 3.973,76";0;13;"R$ 0,00";0;2.71%;145838
morganafuchter;Lv. 0;6813070438303548421;"R$ 0,00";0;0;"R$ 2.663,38";43;43;"R$ 2.663,38";43;43;"R$ 0,00";0;"R$ 3.969,12";63;63;"R$ 3.896,93";63;2026-02-20-2026-02-20;31078;0.00%;0;"R$ 364,03";"R$ 3.896,93";0;6;"R$ 783,63";12;9.71%;189075
casatiktokshop;Lv. 0;7279022943836242949;"R$ 3.050,20";38;38;"R$ 3.201,29";40;40;"R$ 109,80";1;1;"R$ 3.178,19";39;"R$ 3.691,78";43;43;"R$ 257,78";3;2026-02-20-2026-02-20;10415;9.89%;12020;"R$ 395,37";"R$ 3.477,26";2;0;"R$ 0,00";0;6.38%;1819
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 3.145,37";35;37;"R$ 3.327,68";36;38;"R$ 182,31";1;1;"R$ 3.145,37";35;"R$ 3.275,04";36;38;"R$ 182,31";1;2026-02-20-2026-02-20;5407;13.39%;9425;"R$ 269,07";"R$ 3.327,68";6;0;"R$ 0,00";0;5.42%;6297
paulabrigo;Lv. 0;6754367042377892869;"R$ 235,50";2;2;"R$ 3.102,65";65;70;"R$ 2.867,15";63;68;"R$ 235,50";2;"R$ 3.223,23";67;72;"R$ 2.992,34";65;2026-02-20-2026-02-20;15220;4.89%;1575;"R$ 255,86";"R$ 3.227,84";2;4;"R$ 322,05";4;2.61%;174175
jokimura;Lv. 0;7065151738303267845;"R$ 2.202,13";41;41;"R$ 2.456,35";45;46;"R$ 223,12";3;4;"R$ 2.799,44";48;"R$ 3.059,83";52;53;"R$ 223,12";3;2026-02-20-2026-02-20;8081;23.84%;21181;"R$ 293,53";"R$ 3.053,66";2;3;"R$ 184,41";1;5.03%;7900
samara_1580;Lv. 0;7225327765163492358;"R$ 2.853,83";63;63;"R$ 2.932,51";65;65;"R$ 0,00";0;0;"R$ 2.939,65";64;"R$ 3.031,47";66;66;"R$ 0,00";0;2026-02-20-2026-02-20;40212;22.40%;9865;"R$ 278,67";"R$ 3.018,33";4;0;"R$ 0,00";0;6.60%;1410
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 1.856,20";21;21;"R$ 1.977,00";22;22;"R$ 120,80";1;1;"R$ 2.383,64";25;"R$ 2.831,72";28;28;"R$ 222,89";2;2026-02-20-2026-02-20;3810;30.56%;3233;"R$ 317,65";"R$ 2.705,43";6;3;"R$ 781,22";5;10.19%;8666
fabiecleon;Lv. 0;6795096179774424069;"R$ 2.107,81";34;34;"R$ 2.475,65";42;42;"R$ 367,84";8;8;"R$ 2.283,72";37;"R$ 2.699,92";45;45;"R$ 367,84";8;2026-02-20-2026-02-20;9891;22.82%;6627;"R$ 289,07";"R$ 2.651,56";1;3;"R$ 0,00";0;6.30%;11129
lucilenecreator;Lv. 0;7175618308203807749;"R$ 1.645,30";53;53;"R$ 2.090,80";61;61;"R$ 445,50";8;8;"R$ 1.817,96";57;"R$ 2.295,73";69;71;"R$ 665,43";12;2026-02-20-2026-02-20;390199;63.45%;7548;"R$ 347,93";"R$ 2.483,39";2;1;"R$ 0,00";0;2.18%;43922
gleicysoares4;Lv. 0;196392495411240960;"R$ 1.540,01";27;27;"R$ 1.717,03";30;30;"R$ 177,02";3;3;"R$ 1.770,50";31;"R$ 1.975,83";35;35;"R$ 207,01";4;2026-02-20-2026-02-20;10787;17.80%;8870;"R$ 177,89";"R$ 1.977,51";2;13;"R$ 0,00";0;3.13%;11900
jumuriel.a;Lv. 0;7288359799254516741;"R$ 1.559,10";25;25;"R$ 1.626,51";26;26;"R$ 67,41";1;1;"R$ 1.778,02";28;"R$ 1.890,11";30;30;"R$ 127,24";2;2026-02-20-2026-02-20;16837;24.44%;10136;"R$ 216,24";"R$ 1.905,26";2;8;"R$ 0,00";0;5.39%;6044
dicasdatay097;Lv. 0;7503982492920480773;"R$ 0,00";0;0;"R$ 1.782,06";64;65;"R$ 1.782,06";64;65;"R$ 0,00";0;"R$ 1.820,81";67;68;"R$ 1.902,96";67;2026-02-20-2026-02-20;20726;0.00%;0;"R$ 116,75";"R$ 1.902,96";0;6;"R$ 0,00";0;6.00%;51104
le.shimokawa;Lv. 0;7576410231854466069;"R$ 0,00";0;0;"R$ 1.982,94";60;68;"R$ 1.982,94";60;68;"R$ 0,00";0;"R$ 2.293,02";55;62;"R$ 1.819,57";55;2026-02-20-2026-02-20;1556;0.00%;0;"R$ 163,45";"R$ 1.819,57";0;3;"R$ 72,62";1;3.87%;76414
dudaabragaa_;Lv. 0;7551623487204131851;"R$ 1.760,26";5;5;"R$ 1.760,26";5;5;"R$ 0,00";0;0;"R$ 1.760,26";5;"R$ 1.872,56";6;6;"R$ 54,81";1;2026-02-20-2026-02-20;3587;19.55%;3780;"R$ 91,72";"R$ 1.815,07";4;2;"R$ 54,81";1;6.76%;2975
edyrecomenda;Lv. 0;7537862263157408773;"R$ 1.416,82";68;69;"R$ 1.664,51";73;74;"R$ 247,69";5;5;"R$ 1.416,82";68;"R$ 1.441,44";74;75;"R$ 307,28";6;2026-02-20-2026-02-20;7542;3.56%;16387;"R$ 159,06";"R$ 1.724,10";4;0;"R$ 0,00";0;7.54%;10972
daioliver_;Lv. 0;7287644158680122373;"R$ 922,53";10;11;"R$ 1.140,88";14;15;"R$ 218,35";4;4;"R$ 989,32";11;"R$ 1.510,37";19;20;"R$ 451,64";6;2026-02-20-2026-02-20;3837;4.45%;1978;"R$ 126,65";"R$ 1.486,76";2;3;"R$ 79,36";1;5.63%;3963
gabipaulini;Lv. 0;6823298833151591430;"R$ 0,00";0;0;"R$ 1.554,06";19;19;"R$ 1.554,06";19;19;"R$ 0,00";0;"R$ 1.377,38";18;18;"R$ 1.440,35";18;2026-02-20-2026-02-20;10522;0.00%;0;"R$ 119,49";"R$ 1.440,35";0;22;"R$ 1.338,17";16;3.84%;35409
sabrina.valbueno3;Lv. 0;7549251235166192645;"R$ 1.294,98";22;22;"R$ 1.294,98";22;22;"R$ 0,00";0;0;"R$ 1.351,59";23;"R$ 1.319,79";23;23;"R$ 0,00";0;2026-02-20-2026-02-20;5281;14.75%;7980;"R$ 112,26";"R$ 1.351,59";1;0;"R$ 0,00";0;3.99%;376
byadrianams;Lv. 0;7516288332260951046;"R$ 280,75";2;2;"R$ 608,51";6;6;"R$ 327,76";4;4;"R$ 430,66";3;"R$ 1.193,13";11;11;"R$ 816,88";8;2026-02-20-2026-02-20;9198;0.00%;2;"R$ 106,78";"R$ 1.247,54";0;0;"R$ 0,00";0;6.35%;19400
