author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 11.227,49";150;152;"R$ 12.666,42";160;162;"R$ 1.438,93";10;10;"R$ 11.471,76";154;"R$ 12.578,86";165;167;"R$ 1.620,48";11;2026-02-28-2026-02-28;6040;27.10%;32744;"R$ 1.019,95";"R$ 13.092,24";1;3;"R$ 0,00";0;5.05%;24346
_marigil;Lv. 0;6812034214969426949;"R$ 2.658,31";17;17;"R$ 7.744,60";78;79;"R$ 5.086,29";61;62;"R$ 3.788,47";24;"R$ 13.196,98";120;127;"R$ 8.567,75";96;2026-02-28-2026-02-28;16350;36.79%;2930;"R$ 1.409,35";"R$ 12.356,22";1;11;"R$ 2.170,00";32;10.58%;325968
elenaratrindade;Lv. 0;6532062669149618177;"R$ 10.381,40";125;125;"R$ 11.758,24";143;143;"R$ 1.376,84";18;18;"R$ 10.687,45";128;"R$ 12.744,99";149;149;"R$ 1.636,91";21;2026-02-28-2026-02-28;22012;35.34%;23862;"R$ 992,72";"R$ 12.324,36";2;0;"R$ 0,00";0;6.89%;25109
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 10.757,70";235;237;"R$ 10.757,70";235;237;"R$ 0,00";0;"R$ 10.767,23";253;256;"R$ 11.723,42";253;2026-02-28-2026-02-28;93438;0.00%;0;"R$ 808,22";"R$ 11.723,42";0;6;"R$ 0,00";0;2.34%;490073
dicas_daline;Lv. 0;7493168230644270085;"R$ 7.307,07";79;86;"R$ 8.328,32";86;94;"R$ 453,26";6;7;"R$ 8.174,00";89;"R$ 10.161,54";96;105;"R$ 453,26";6;2026-02-28-2026-02-28;9423;23.49%;7683;"R$ 1.168,97";"R$ 9.195,25";1;3;"R$ 0,00";0;5.64%;4592
byadrianams;Lv. 0;7516288332260951046;"R$ 5.491,79";61;63;"R$ 6.720,76";82;88;"R$ 1.228,97";21;25;"R$ 6.242,22";68;"R$ 8.313,31";96;103;"R$ 2.175,22";28;2026-02-28-2026-02-28;9524;39.14%;8438;"R$ 852,15";"R$ 8.417,44";2;6;"R$ 0,00";0;4.98%;37173
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 7.369,02";120;122;"R$ 7.450,55";122;124;"R$ 81,53";2;2;"R$ 7.665,61";125;"R$ 7.864,90";126;128;"R$ 25,74";1;2026-02-28-2026-02-28;16754;25.46%;20813;"R$ 672,33";"R$ 7.691,35";4;1;"R$ 0,00";0;5.00%;5083
jotamatiotti;Lv. 0;6973353133683426309;"R$ 7.176,39";66;69;"R$ 7.229,27";67;70;"R$ 52,88";1;1;"R$ 7.499,16";69;"R$ 8.222,40";70;74;"R$ 52,88";1;2026-02-28-2026-02-28;18659;27.30%;8670;"R$ 713,82";"R$ 7.552,04";4;5;"R$ 0,00";0;6.25%;2977
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 5.998,10";71;71;"R$ 6.298,08";75;75;"R$ 299,98";4;4;"R$ 6.786,98";81;"R$ 7.930,02";86;86;"R$ 444,88";5;2026-02-28-2026-02-28;3898;34.28%;6675;"R$ 936,09";"R$ 7.231,86";5;2;"R$ 180,89";2;6.89%;26300
corposaudavelshop;Lv. 0;7436549500640265271;"R$ 6.396,01";20;20;"R$ 6.410,73";21;21;"R$ 14,72";1;1;"R$ 6.396,01";20;"R$ 6.980,12";21;21;"R$ 14,72";1;2026-02-28-2026-02-28;8234;15.75%;5823;"R$ 488,99";"R$ 6.410,73";3;0;"R$ 0,00";0;1.86%;3018
stephaniepettly;Lv. 0;6818885178338018309;"R$ 26,69";1;1;"R$ 5.707,35";120;121;"R$ 5.623,65";118;119;"R$ 77,80";1;"R$ 5.960,16";129;130;"R$ 6.057,81";127;2026-02-28-2026-02-28;3679;0.00%;0;"R$ 569,53";"R$ 6.192,62";0;13;"R$ 0,00";0;3.86%;194275
bdgroupshop;Lv. 0;7477153061481694214;"R$ 4.380,57";5;5;"R$ 4.380,57";5;5;"R$ 0,00";0;0;"R$ 4.551,10";6;"R$ 4.379,90";6;7;"R$ 0,00";0;2026-02-28-2026-02-28;3361;9.15%;7728;"R$ 195,45";"R$ 4.551,10";2;2;"R$ 0,00";0;4.97%;1709
lelehelena98;Lv. 0;6789761976480728070;"R$ 0,00";0;0;"R$ 3.608,00";39;39;"R$ 3.608,00";39;39;"R$ 0,00";0;"R$ 4.440,54";44;45;"R$ 4.125,16";44;2026-02-28-2026-02-28;102486;0.00%;0;"R$ 708,23";"R$ 4.125,16";0;4;"R$ 3.324,95";36;3.43%;320386
paulabrigo;Lv. 0;6754367042377892869;"R$ 51,89";1;1;"R$ 3.329,35";66;69;"R$ 3.277,46";65;68;"R$ 51,89";1;"R$ 4.068,93";77;80;"R$ 3.956,69";76;2026-02-28-2026-02-28;15660;0.00%;0;"R$ 348,36";"R$ 4.008,58";0;8;"R$ 0,00";0;3.72%;122134
casatiktokshop;Lv. 0;7279022943836242949;"R$ 3.672,24";46;46;"R$ 3.853,56";48;48;"R$ 181,32";2;2;"R$ 3.731,93";47;"R$ 4.058,69";49;49;"R$ 181,32";2;2026-02-28-2026-02-28;10850;7.81%;21217;"R$ 452,31";"R$ 3.913,25";3;0;"R$ 0,00";0;6.74%;2610
isaeiroz;Lv. 0;6813516113005429765;"R$ 0,00";0;0;"R$ 3.435,58";53;54;"R$ 3.435,58";53;54;"R$ 0,00";0;"R$ 4.037,55";60;61;"R$ 3.898,10";60;2026-02-28-2026-02-28;7222;0.00%;0;"R$ 396,22";"R$ 3.898,10";0;16;"R$ 0,00";0;3.76%;89029
gabeatrixx;Lv. 0;6807282920202519558;"R$ 0,00";0;0;"R$ 906,27";17;18;"R$ 906,27";17;18;"R$ 0,00";0;"R$ 4.070,34";54;55;"R$ 3.831,11";54;2026-02-28-2026-02-28;6422;0.00%;0;"R$ 249,68";"R$ 3.831,11";0;9;"R$ 0,00";0;9.48%;283255
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 3.652,33";59;59;"R$ 3.682,18";60;60;"R$ 29,85";1;1;"R$ 3.717,94";60;"R$ 3.936,50";61;61;"R$ 29,85";1;2026-02-28-2026-02-28;5741;23.24%;6322;"R$ 354,82";"R$ 3.747,79";1;0;"R$ 0,00";0;5.29%;1721
morganafuchter;Lv. 0;6813070438303548421;"R$ 0,00";0;0;"R$ 2.599,69";39;41;"R$ 2.599,69";39;41;"R$ 0,00";0;"R$ 3.686,31";52;54;"R$ 3.514,30";52;2026-02-28-2026-02-28;31479;0.00%;0;"R$ 403,93";"R$ 3.514,30";0;6;"R$ 1.256,64";18;13.15%;187405
empoderyas;Lv. 0;6814645518830388229;"R$ 2.755,92";20;20;"R$ 2.991,70";26;26;"R$ 235,78";6;6;"R$ 3.210,28";23;"R$ 3.591,58";31;31;"R$ 286,37";8;2026-02-28-2026-02-28;24811;15.67%;6930;"R$ 316,23";"R$ 3.496,65";1;11;"R$ 0,00";0;8.11%;9870
cleidealmeidabr;Lv. 0;6580676376294424581;"R$ 3.146,83";59;64;"R$ 3.146,83";59;64;"R$ 0,00";0;0;"R$ 3.412,52";63;"R$ 3.669,25";63;68;"R$ 0,00";0;2026-02-28-2026-02-28;9035;18.37%;6539;"R$ 315,84";"R$ 3.412,52";2;1;"R$ 0,00";0;4.01%;274
jesdomaraujo;Lv. 0;7504064444223734789;"R$ 70,38";1;3;"R$ 2.767,78";89;93;"R$ 2.562,88";85;87;"R$ 70,38";1;"R$ 3.098,41";98;102;"R$ 2.967,57";94;2026-02-28-2026-02-28;25618;13.93%;560;"R$ 265,03";"R$ 3.172,47";2;13;"R$ 0,00";0;3.40%;125304
ester_promoedicas;Lv. 0;7481339450396705797;"R$ 1.787,44";28;28;"R$ 2.585,27";52;52;"R$ 797,83";24;24;"R$ 2.105,14";33;"R$ 3.135,51";61;61;"R$ 931,59";28;2026-02-28-2026-02-28;8670;19.44%;7017;"R$ 326,36";"R$ 3.036,73";2;0;"R$ 0,00";0;3.50%;58173
armandoindica;Lv. 0;7510670089017443334;"R$ 0,00";0;0;"R$ 2.654,81";39;45;"R$ 2.654,81";39;45;"R$ 0,00";0;"R$ 2.563,25";43;50;"R$ 2.926,05";43;2026-02-28-2026-02-28;21921;0.00%;0;"R$ 204,75";"R$ 2.926,05";0;1;"R$ 0,00";0;2.06%;70673
kahrouul;Lv. 0;6812048966706185222;"R$ 2.512,05";7;7;"R$ 2.619,02";8;8;"R$ 106,97";1;1;"R$ 2.586,90";8;"R$ 2.640,34";10;10;"R$ 276,86";2;2026-02-28-2026-02-28;17527;13.90%;5272;"R$ 139,74";"R$ 2.863,76";10;0;"R$ 0,00";0;8.04%;9888
