author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
fabiecleon;Lv. 0;6795096179774424069;"R$ 21.974,71";335;335;"R$ 21.974,71";335;335;"R$ 0,00";0;0;"R$ 22.995,02";349;"R$ 25.881,33";349;349;"R$ 0,00";0;2026-01-23-2026-01-23;6412;40.04%;28916;"R$ 2.562,11";"R$ 22.995,02";2;1;"R$ 0,00";0;8.58%;6798
kahrouul;Lv. 0;6812048966706185222;"R$ 15.584,39";126;130;"R$ 15.699,64";129;133;"R$ 115,25";3;3;"R$ 16.986,12";135;"R$ 18.408,91";140;145;"R$ 127,25";4;2026-01-23-2026-01-23;14952;23.37%;27679;"R$ 1.997,29";"R$ 17.367,47";10;0;"R$ 0,00";0;3.20%;7053
byadrianams;Lv. 0;7516288332260951046;"R$ 14.148,81";103;103;"R$ 14.423,23";107;107;"R$ 274,42";4;4;"R$ 15.560,69";115;"R$ 16.898,88";119;119;"R$ 274,42";4;2026-01-23-2026-01-23;8308;33.99%;14094;"R$ 1.431,04";"R$ 15.835,11";2;6;"R$ 0,00";0;6.98%;5315
exitus.shop;Lv. 0;7465784835714614278;"R$ 11.400,22";124;126;"R$ 11.595,03";127;129;"R$ 194,81";3;3;"R$ 12.630,79";139;"R$ 14.567,66";143;146;"R$ 392,19";4;2026-01-23-2026-01-23;19554;9.94%;26220;"R$ 2.006,61";"R$ 13.022,98";1;0;"R$ 0,00";0;2.33%;21761
leosoaressilva01;Lv. 0;6579606751364481029;"R$ 9.864,89";56;57;"R$ 9.864,89";56;57;"R$ 0,00";0;0;"R$ 10.670,36";62;"R$ 11.497,06";62;63;"R$ 0,00";0;2026-01-23-2026-01-23;14064;52.64%;8058;"R$ 1.018,93";"R$ 10.670,36";3;0;"R$ 157,45";3;3.62%;580
maduh_maduh;Lv. 0;6785325983413355525;"R$ 8.502,99";72;75;"R$ 8.559,17";73;76;"R$ 56,18";1;1;"R$ 9.238,57";79;"R$ 10.490,03";85;90;"R$ 251,91";6;2026-01-23-2026-01-23;11070;48.83%;17060;"R$ 623,20";"R$ 9.490,48";2;1;"R$ 0,00";0;6.76%;14504
gleicysoares4;Lv. 0;196392495411240960;"R$ 7.636,62";141;143;"R$ 7.812,22";143;145;"R$ 175,60";2;2;"R$ 8.186,57";150;"R$ 9.352,01";152;154;"R$ 175,60";2;2026-01-23-2026-01-23;10005;29.88%;24097;"R$ 1.183,70";"R$ 8.362,17";3;0;"R$ 0,00";0;5.24%;6358
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 7.241,40";142;146;"R$ 7.409,17";145;149;"R$ 167,77";3;3;"R$ 8.026,46";156;"R$ 8.855,38";159;163;"R$ 167,77";3;2026-01-23-2026-01-23;12651;36.38%;16843;"R$ 788,34";"R$ 8.194,23";2;0;"R$ 0,00";0;7.43%;1830
paulabrigo;Lv. 0;6754367042377892869;"R$ 3.199,89";69;69;"R$ 5.485,22";120;123;"R$ 2.285,33";51;54;"R$ 3.310,63";71;"R$ 6.148,88";125;128;"R$ 2.443,23";54;2026-01-23-2026-01-23;13478;10.88%;11853;"R$ 489,57";"R$ 5.753,86";1;13;"R$ 632,56";10;9.26%;137421
elenaratrindade;Lv. 0;6532062669149618177;"R$ 2.532,86";27;27;"R$ 4.159,69";57;57;"R$ 1.626,83";30;30;"R$ 3.039,15";34;"R$ 5.324,47";70;70;"R$ 1.982,95";36;2026-01-23-2026-01-23;19420;43.69%;8096;"R$ 499,27";"R$ 5.022,10";1;4;"R$ 0,00";0;6.14%;36729
