author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
empoderyas;Lv. 0;6814645518830388229;"R$ 25.803,51";465;484;"R$ 27.326,90";484;512;"R$ 1.523,39";19;28;"R$ 27.163,94";488;"R$ 32.790,11";516;544;"R$ 1.975,55";28;2026-01-04-2026-01-04;22118;20.25%;103817;"R$ 4.092,82";"R$ 29.139,49";2;5;"R$ 0,00";0;5.90%;267609
paulabrigo;Lv. 0;6754367042377892869;"R$ 15.842,57";316;320;"R$ 17.771,00";365;369;"R$ 1.885,53";48;48;"R$ 16.042,67";320;"R$ 18.697,82";369;373;"R$ 1.885,53";48;2026-01-04-2026-01-04;9868;12.01%;45857;"R$ 1.352,91";"R$ 17.971,10";2;5;"R$ 164,27";3;6.31%;90823
lekaoindica;Lv. 0;7420153397300626438;"R$ 15.006,54";363;364;"R$ 15.006,54";363;364;"R$ 0,00";0;0;"R$ 15.172,94";366;"R$ 14.694,46";367;368;"R$ 47,49";1;2026-01-04-2026-01-04;2850;17.65%;65071;"R$ 1.305,83";"R$ 15.220,43";2;1;"R$ 0,00";0;3.43%;2970
belaechic;Lv. 0;6808183359027741701;"R$ 14.417,95";274;289;"R$ 14.518,68";277;292;"R$ 100,73";3;3;"R$ 14.953,75";285;"R$ 16.090,13";288;303;"R$ 100,73";3;2026-01-04-2026-01-04;58881;32.94%;42191;"R$ 1.749,28";"R$ 15.054,48";2;3;"R$ 573,61";6;2.26%;22299
casatiktokshop;Lv. 0;7279022943836242949;"R$ 8.601,08";162;163;"R$ 8.655,04";163;164;"R$ 0,00";0;0;"R$ 8.807,69";166;"R$ 9.443,28";167;168;"R$ 0,00";0;2026-01-04-2026-01-04;8108;15.31%;23850;"R$ 846,22";"R$ 8.861,65";2;0;"R$ 0,00";0;3.52%;1080
alex.e.denise;Lv. 0;7524184363413029893;"R$ 7.383,92";132;141;"R$ 7.383,92";132;141;"R$ 0,00";0;0;"R$ 7.666,68";137;"R$ 7.310,04";137;146;"R$ 0,00";0;2026-01-04-2026-01-04;3070;5.22%;42793;"R$ 630,04";"R$ 7.666,68";4;5;"R$ 0,00";0;4.26%;2206
exitus.shop;Lv. 0;7465784835714614278;"R$ 5.279,74";84;86;"R$ 6.133,59";95;102;"R$ 853,85";11;16;"R$ 5.916,68";95;"R$ 7.815,10";110;117;"R$ 1.105,60";15;2026-01-04-2026-01-04;16748;6.18%;28460;"R$ 1.304,77";"R$ 7.022,28";3;2;"R$ 0,00";0;2.87%;15647
bruhellen.ofc;Lv. 0;7299167177645523974;"R$ 5.404,46";80;83;"R$ 5.600,81";84;87;"R$ 196,35";4;4;"R$ 6.293,42";88;"R$ 6.544,01";93;96;"R$ 269,25";5;2026-01-04-2026-01-04;14242;20.76%;25046;"R$ 671,64";"R$ 6.562,67";1;0;"R$ 0,00";0;3.75%;11489
reviewsbycinthia;Lv. 0;7085835934508450821;"R$ 0,00";0;0;"R$ 4.051,80";60;60;"R$ 4.051,80";60;60;"R$ 0,00";0;"R$ 5.582,51";77;77;"R$ 5.154,07";77;2026-01-04-2026-01-04;2857;0.00%;1;"R$ 502,38";"R$ 5.154,07";0;0;"R$ 0,00";0;2.53%;197813
jotamatiotti;Lv. 0;6973353133683426309;"R$ 4.562,41";36;37;"R$ 4.615,81";37;38;"R$ 53,40";1;1;"R$ 4.802,24";41;"R$ 5.351,11";42;43;"R$ 53,40";1;2026-01-04-2026-01-04;16787;14.98%;8360;"R$ 391,00";"R$ 4.855,64";4;10;"R$ 44,11";1;1.80%;4449
