author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
paulabrigo;Lv. 0;6754367042377892869;"R$ 16.259,21";371;378;"R$ 35.525,58";813;869;"R$ 19.266,37";442;491;"R$ 16.691,17";381;"R$ 38.440,00";852;912;"R$ 20.374,06";471;2026-01-11-2026-01-11;11576;11.02%;51410;"R$ 2.868,65";"R$ 37.065,23";1;5;"R$ 248,63";4;3.35%;684365
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 24.198,68";510;512;"R$ 24.251,35";511;513;"R$ 52,67";1;1;"R$ 25.114,16";526;"R$ 28.218,34";528;532;"R$ 278,19";2;2026-01-11-2026-01-11;10555;50.70%;31009;"R$ 2.532,75";"R$ 25.392,35";2;1;"R$ 0,00";0;8.86%;3487
kahrouul;Lv. 0;6812048966706185222;"R$ 20.399,76";210;212;"R$ 20.649,23";216;218;"R$ 249,47";6;6;"R$ 22.694,82";222;"R$ 24.782,40";231;233;"R$ 502,92";9;2026-01-11-2026-01-11;14252;22.25%;29428;"R$ 2.127,98";"R$ 23.197,74";3;0;"R$ 384,51";3;5.95%;6483
exitus.shop;Lv. 0;7465784835714614278;"R$ 9.488,11";151;160;"R$ 9.568,99";153;162;"R$ 80,88";2;2;"R$ 11.325,55";178;"R$ 12.624,74";181;190;"R$ 128,41";3;2026-01-11-2026-01-11;17997;10.85%;38411;"R$ 1.890,48";"R$ 11.453,96";3;1;"R$ 0,00";0;4.10%;6846
elenaratrindade;Lv. 0;6532062669149618177;"R$ 6.427,69";74;81;"R$ 7.523,53";87;94;"R$ 1.035,94";12;12;"R$ 7.200,78";83;"R$ 9.286,94";101;108;"R$ 1.481,11";17;2026-01-11-2026-01-11;18422;40.76%;26440;"R$ 866,47";"R$ 8.741,79";1;1;"R$ 0,00";0;9.13%;20809
gabeatrixx;Lv. 0;6807282920202519558;"R$ 5.445,42";94;99;"R$ 6.064,26";116;121;"R$ 618,84";22;22;"R$ 6.047,52";104;"R$ 7.834,18";136;141;"R$ 1.148,32";32;2026-01-11-2026-01-11;5393;28.00%;13111;"R$ 569,80";"R$ 7.195,84";2;25;"R$ 467,43";3;5.68%;115745
lelehelena98;Lv. 0;6789761976480728070;"R$ 0,00";0;0;"R$ 4.701,55";36;36;"R$ 4.701,55";36;36;"R$ 0,00";0;"R$ 7.155,75";52;52;"R$ 6.860,12";52;2026-01-11-2026-01-11;101782;0.00%;0;"R$ 495,36";"R$ 6.860,12";0;7;"R$ 635,74";7;4.54%;337787
byluizdanyell;Lv. 0;6592688737821392901;"R$ 5.820,10";44;44;"R$ 5.820,10";44;44;"R$ 0,00";0;0;"R$ 5.930,83";46;"R$ 6.579,64";46;46;"R$ 0,00";0;2026-01-11-2026-01-11;118986;28.67%;9082;"R$ 632,73";"R$ 5.930,83";3;7;"R$ 4.948,25";32;4.97%;8312
dudaabragaa_;Lv. 0;7551623487204131851;"R$ 5.874,97";40;42;"R$ 5.929,19";41;43;"R$ 54,22";1;1;"R$ 5.874,97";40;"R$ 6.588,34";41;43;"R$ 54,22";1;2026-01-11-2026-01-11;2700;10.49%;12346;"R$ 687,71";"R$ 5.929,19";3;0;"R$ 54,22";1;3.24%;6355
freirevictoria2;Lv. 0;6812000906612884485;"R$ 5.208,09";152;153;"R$ 5.208,09";152;153;"R$ 0,00";0;0;"R$ 5.735,51";165;"R$ 5.678,14";165;166;"R$ 0,00";0;2026-01-11-2026-01-11;4578;46.53%;16260;"R$ 466,73";"R$ 5.735,51";8;0;"R$ 0,00";0;3.90%;282
