author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
paulabrigo;Lv. 0;6754367042377892869;"R$ 5.023,24";113;113;"R$ 27.956,82";588;638;"R$ 22.901,58";474;524;"R$ 5.131,30";115;"R$ 30.288,94";609;660;"R$ 23.716,51";493;2026-01-10-2026-01-10;11100;10.50%;17509;"R$ 2.279,69";"R$ 28.879,81";1;13;"R$ 115,00";2;3.59%;751605
kahrouul;Lv. 0;6812048966706185222;"R$ 13.801,11";123;124;"R$ 13.912,97";127;128;"R$ 111,86";4;4;"R$ 15.622,06";130;"R$ 16.618,15";135;136;"R$ 248,01";5;2026-01-10-2026-01-10;14124;23.34%;17090;"R$ 1.516,19";"R$ 15.870,07";4;1;"R$ 0,00";0;5.99%;5025
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 7.868,94";57;62;"R$ 10.765,76";147;154;"R$ 2.896,82";90;92;"R$ 8.267,77";60;"R$ 12.750,46";153;161;"R$ 3.020,79";93;2026-01-10-2026-01-10;5835;13.34%;5284;"R$ 1.258,88";"R$ 11.288,56";3;8;"R$ 0,00";0;2.27%;101872
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 10.322,70";217;217;"R$ 10.431,99";219;219;"R$ 109,29";2;2;"R$ 10.504,88";221;"R$ 11.900,80";224;224;"R$ 156,40";3;2026-01-10-2026-01-10;10427;59.31%;12912;"R$ 1.066,99";"R$ 10.661,28";1;1;"R$ 0,00";0;9.50%;1316
lelehelena98;Lv. 0;6789761976480728070;"R$ 0,00";0;0;"R$ 7.394,64";58;60;"R$ 7.394,64";58;60;"R$ 0,00";0;"R$ 9.887,22";74;76;"R$ 9.562,00";74;2026-01-10-2026-01-10;101766;0.00%;0;"R$ 654,72";"R$ 9.562,00";0;1;"R$ 1.402,64";12;4.87%;351989
gabeatrixx;Lv. 0;6807282920202519558;"R$ 5.222,82";96;96;"R$ 6.671,90";137;137;"R$ 1.449,08";41;41;"R$ 5.618,21";104;"R$ 8.428,05";157;157;"R$ 2.118,08";53;2026-01-10-2026-01-10;5332;29.73%;11044;"R$ 639,14";"R$ 7.736,29";4;26;"R$ 383,38";3;4.88%;166794
jumuriel.a;Lv. 0;7288359799254516741;"R$ 5.290,01";53;63;"R$ 5.475,57";56;66;"R$ 185,56";3;3;"R$ 6.365,81";67;"R$ 6.932,60";71;81;"R$ 185,56";3;2026-01-10-2026-01-10;10807;33.19%;23022;"R$ 631,70";"R$ 6.696,37";1;0;"R$ 144,42";1;3.78%;6516
exitus.shop;Lv. 0;7465784835714614278;"R$ 5.378,69";85;88;"R$ 5.595,43";90;93;"R$ 216,74";5;5;"R$ 5.981,04";94;"R$ 7.009,43";101;105;"R$ 309,67";7;2026-01-10-2026-01-10;17645;9.89%;18800;"R$ 1.132,41";"R$ 6.290,71";5;7;"R$ 0,00";0;2.92%;12116
freirevictoria2;Lv. 0;6812000906612884485;"R$ 4.606,39";138;138;"R$ 4.606,39";138;138;"R$ 0,00";0;0;"R$ 4.711,71";141;"R$ 4.712,42";141;141;"R$ 0,00";0;2026-01-10-2026-01-10;4560;56.48%;9942;"R$ 444,27";"R$ 4.711,71";3;0;"R$ 0,00";0;2.59%;116
byluizdanyell;Lv. 0;6592688737821392901;"R$ 4.221,29";31;31;"R$ 4.221,29";31;31;"R$ 0,00";0;0;"R$ 4.518,98";33;"R$ 5.279,99";35;35;"R$ 14,90";1;2026-01-10-2026-01-10;118964;33.32%;6339;"R$ 517,81";"R$ 4.617,88";2;3;"R$ 4.168,58";29;9.56%;9059
bruhellen.ofc;Lv. 0;7299167177645523974;"R$ 3.962,12";63;65;"R$ 4.192,47";68;70;"R$ 230,35";5;5;"R$ 4.276,19";68;"R$ 4.960,34";73;75;"R$ 230,35";5;2026-01-10-2026-01-10;14826;25.72%;10902;"R$ 612,73";"R$ 4.506,54";2;1;"R$ 0,00";0;7.10%;8650
jotamatiotti;Lv. 0;6973353133683426309;"R$ 3.008,52";29;29;"R$ 3.008,52";29;29;"R$ 0,00";0;0;"R$ 4.047,45";35;"R$ 4.476,67";35;38;"R$ 0,00";0;2026-01-10-2026-01-10;16990;14.56%;6901;"R$ 423,22";"R$ 4.047,45";6;13;"R$ 0,00";0;2.18%;3814
daioliver_;Lv. 0;7287644158680122373;"R$ 3.347,60";41;41;"R$ 3.490,43";44;44;"R$ 142,83";3;3;"R$ 3.497,14";43;"R$ 4.193,94";48;48;"R$ 281,99";5;2026-01-10-2026-01-10;3594;11.50%;8289;"R$ 464,84";"R$ 3.779,13";3;0;"R$ 0,00";0;6.58%;3827
alex.e.denise;Lv. 0;7524184363413029893;"R$ 3.383,53";29;32;"R$ 3.489,63";30;33;"R$ 106,10";1;1;"R$ 3.632,80";31;"R$ 3.977,24";32;35;"R$ 106,10";1;2026-01-10-2026-01-10;3222;9.30%;15648;"R$ 334,07";"R$ 3.738,90";7;0;"R$ 0,00";0;3.61%;1470
luanacanedo1;Lv. 0;6782460551748486149;"R$ 168,77";1;1;"R$ 3.569,21";24;24;"R$ 3.225,89";19;19;"R$ 168,77";1;"R$ 3.704,45";24;24;"R$ 3.154,23";19;2026-01-10-2026-01-10;6399;5.04%;119;"R$ 395,12";"R$ 3.497,55";0;44;"R$ 0,00";0;7.47%;45268
dicas_daline;Lv. 0;7493168230644270085;"R$ 1.747,27";16;17;"R$ 2.880,12";46;47;"R$ 1.132,85";30;30;"R$ 1.747,27";16;"R$ 3.342,00";48;49;"R$ 1.320,22";32;2026-01-10-2026-01-10;8714;8.05%;5390;"R$ 312,15";"R$ 3.067,49";3;4;"R$ 0,00";0;2.64%;43726
_marigil;Lv. 0;6812034214969426949;"R$ 69,13";1;1;"R$ 2.336,72";19;19;"R$ 2.267,59";18;18;"R$ 69,13";1;"R$ 3.045,27";25;25;"R$ 2.980,70";24;2026-01-10-2026-01-10;12824;300.00%;1;"R$ 291,57";"R$ 3.049,83";0;3;"R$ 126,70";3;5.96%;69376
casatiktokshop;Lv. 0;7279022943836242949;"R$ 2.778,12";50;50;"R$ 2.778,12";50;50;"R$ 0,00";0;0;"R$ 3.027,15";53;"R$ 3.223,34";53;53;"R$ 0,00";0;2026-01-10-2026-01-10;8575;10.28%;14189;"R$ 273,77";"R$ 3.027,15";3;0;"R$ 0,00";0;1.82%;1647
giovaniemiliano;Lv. 0;6771260286038197253;"R$ 2.381,83";42;42;"R$ 2.417,13";43;43;"R$ 35,30";1;1;"R$ 2.683,16";46;"R$ 3.167,01";49;49;"R$ 202,27";3;2026-01-10-2026-01-10;153135;9.91%;9057;"R$ 341,52";"R$ 2.885,43";3;3;"R$ 0,00";0;4.88%;9128
byadrianams;Lv. 0;7516288332260951046;"R$ 2.155,28";23;24;"R$ 2.458,72";28;29;"R$ 303,44";5;5;"R$ 2.386,17";26;"R$ 2.970,00";31;32;"R$ 303,44";5;2026-01-10-2026-01-10;7692;14.34%;3669;"R$ 632,69";"R$ 2.689,61";2;2;"R$ 49,27";1;7.13%;5949
