author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 19.899,85";47;47;"R$ 20.092,23";49;49;"R$ 192,38";2;2;"R$ 21.332,28";51;"R$ 21.277,18";62;64;"R$ 261,62";11;2026-01-13-2026-01-13;14324;10.01%;31647;"R$ 1.993,01";"R$ 21.593,90";5;0;"R$ 159,90";1;5.40%;4849
soucleon;Lv. 0;6795096179774424069;"R$ 20.477,46";287;290;"R$ 20.728,81";290;293;"R$ 213,53";2;2;"R$ 21.286,75";298;"R$ 24.865,39";301;304;"R$ 213,53";2;2026-01-13-2026-01-13;3897;39.08%;18674;"R$ 2.223,32";"R$ 21.538,10";4;0;"R$ 0,00";0;11.33%;3010
gabeatrixx;Lv. 0;6807282920202519558;"R$ 11.030,17";170;179;"R$ 12.326,29";197;206;"R$ 1.296,12";27;27;"R$ 12.805,78";193;"R$ 17.973,08";248;257;"R$ 2.915,46";55;2026-01-13-2026-01-13;5506;22.35%;17177;"R$ 1.043,36";"R$ 15.721,24";3;37;"R$ 482,51";4;7.72%;192298
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 13.601,60";250;250;"R$ 13.772,95";253;253;"R$ 171,35";3;3;"R$ 13.963,52";255;"R$ 16.011,29";258;258;"R$ 171,35";3;2026-01-13-2026-01-13;10903;40.67%;26944;"R$ 1.440,83";"R$ 14.134,87";2;1;"R$ 0,00";0;7.24%;2748
paulabrigo;Lv. 0;6754367042377892869;"R$ 257,50";6;6;"R$ 11.238,52";252;264;"R$ 10.981,02";246;258;"R$ 434,85";10;"R$ 13.270,57";278;290;"R$ 12.010,39";268;2026-01-13-2026-01-13;11832;0.00%;0;"R$ 1.101,70";"R$ 12.445,24";0;5;"R$ 221,40";4;5.31%;424125
bruhellen.ofc;Lv. 0;7299167177645523974;"R$ 9.703,15";135;141;"R$ 9.913,79";138;145;"R$ 210,64";3;4;"R$ 11.361,37";159;"R$ 12.483,21";162;170;"R$ 210,64";3;2026-01-13-2026-01-13;14996;27.25%;24457;"R$ 1.215,35";"R$ 11.572,01";1;1;"R$ 0,00";0;5.27%;6873
leosoaressilva01;Lv. 0;6579606751364481029;"R$ 7.021,90";45;48;"R$ 7.168,75";52;55;"R$ 146,85";7;7;"R$ 8.348,20";53;"R$ 9.313,07";60;63;"R$ 146,85";7;2026-01-13-2026-01-13;13722;63.26%;4995;"R$ 858,18";"R$ 8.495,05";1;2;"R$ 198,38";4;1.27%;14252
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 6.307,96";41;44;"R$ 7.653,11";81;86;"R$ 1.345,15";40;42;"R$ 7.050,87";46;"R$ 9.290,31";81;87;"R$ 1.179,88";35;2026-01-13-2026-01-13;5900;9.13%;5157;"R$ 883,88";"R$ 8.230,75";3;3;"R$ 14,90";1;3.61%;39424
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 6.317,18";84;85;"R$ 6.651,51";90;91;"R$ 334,33";6;6;"R$ 7.495,19";101;"R$ 9.524,39";112;112;"R$ 721,52";11;2026-01-13-2026-01-13;3379;33.06%;7187;"R$ 1.159,41";"R$ 8.216,71";4;6;"R$ 217,97";2;3.39%;14611
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 3.635,96";11;11;"R$ 5.883,25";18;18;"R$ 2.247,29";7;7;"R$ 4.274,16";13;"R$ 8.607,70";23;23;"R$ 3.203,13";10;2026-01-13-2026-01-13;4233;10.13%;12315;"R$ 579,89";"R$ 7.477,29";3;1;"R$ 0,00";0;13.63%;26305
