author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
empoderyas;Lv. 0;6814645518830388229;"R$ 8.882,14";157;159;"R$ 10.156,90";182;184;"R$ 1.274,76";25;25;"R$ 9.360,96";166;"R$ 12.737,75";202;204;"R$ 1.894,35";36;2026-01-02-2026-01-02;21630;8.80%;64608;"R$ 1.616,15";"R$ 11.255,31";3;7;"R$ 40,72";1;3.17%;100587
kahrouul;Lv. 0;6812048966706185222;"R$ 8.614,80";13;13;"R$ 9.477,84";20;20;"R$ 0,00";0;0;"R$ 9.141,09";14;"R$ 9.583,15";21;21;"R$ 0,00";0;2026-01-02-2026-01-02;13761;23.07%;5097;"R$ 835,25";"R$ 10.004,13";3;0;"R$ 0,00";0;4.61%;3254
exitus.shop;Lv. 0;7465784835714614278;"R$ 7.753,21";116;117;"R$ 8.676,88";133;136;"R$ 923,67";17;19;"R$ 8.179,77";124;"R$ 10.097,11";140;144;"R$ 889,99";16;2026-01-02-2026-01-02;16457;5.72%;37148;"R$ 1.709,07";"R$ 9.069,76";2;1;"R$ 0,00";0;1.90%;58897
bruhellen.ofc;Lv. 0;7299167177645523974;"R$ 6.222,09";81;94;"R$ 6.373,66";84;97;"R$ 151,57";3;3;"R$ 6.964,26";93;"R$ 6.930,62";96;110;"R$ 151,57";3;2026-01-02-2026-01-02;13998;19.73%;24591;"R$ 737,34";"R$ 7.115,83";1;0;"R$ 0,00";0;4.11%;13369
jumuriel.a;Lv. 0;7288359799254516741;"R$ 5.823,26";67;67;"R$ 5.968,26";68;68;"R$ 145,00";1;1;"R$ 6.641,15";75;"R$ 7.278,40";76;76;"R$ 145,00";1;2026-01-02-2026-01-02;9990;32.21%;16983;"R$ 703,73";"R$ 6.786,15";1;0;"R$ 0,00";0;5.04%;2698
jotamatiotti;Lv. 0;6973353133683426309;"R$ 3.892,98";41;42;"R$ 4.055,18";45;46;"R$ 162,20";4;4;"R$ 4.148,14";44;"R$ 4.939,19";49;50;"R$ 213,12";4;2026-01-02-2026-01-02;16735;16.02%;7485;"R$ 447,27";"R$ 4.450,26";5;11;"R$ 39,00";1;2.97%;4542
gabeatrixx;Lv. 0;6807282920202519558;"R$ 648,60";11;11;"R$ 3.899,28";113;113;"R$ 3.250,68";102;102;"R$ 811,61";14;"R$ 4.087,53";126;126;"R$ 3.601,57";112;2026-01-02-2026-01-02;4937;26.40%;3621;"R$ 331,67";"R$ 4.413,18";1;12;"R$ 0,00";0;3.22%;476782
casatiktokshop;Lv. 0;7279022943836242949;"R$ 4.293,21";81;81;"R$ 4.293,21";81;81;"R$ 0,00";0;0;"R$ 4.370,38";83;"R$ 4.729,94";83;83;"R$ 0,00";0;2026-01-02-2026-01-02;7937;12.25%;14256;"R$ 427,92";"R$ 4.370,38";2;1;"R$ 0,00";0;2.34%;641
angellamariane;Lv. 0;6803783218137383942;"R$ 3.906,71";37;38;"R$ 3.945,61";38;39;"R$ 38,90";1;1;"R$ 4.321,46";41;"R$ 4.951,11";42;43;"R$ 38,90";1;2026-01-02-2026-01-02;9734;39.55%;9027;"R$ 441,63";"R$ 4.360,36";1;2;"R$ 0,00";0;2.43%;3416
lelehelena98;Lv. 0;6789761976480728070;"R$ 98,23";2;2;"R$ 3.592,96";28;29;"R$ 3.494,73";26;27;"R$ 98,23";2;"R$ 4.417,58";35;36;"R$ 4.252,91";33;2026-01-02-2026-01-02;101505;5.31%;2827;"R$ 247,91";"R$ 4.351,14";1;14;"R$ 133,10";2;4.81%;245308
