author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
realmente_thais;Lv. 0;6830838183241532422;"R$ 49.049,64";305;308;"R$ 49.049,64";305;308;"R$ 0,00";0;0;"R$ 51.441,24";319;"R$ 58.726,80";320;323;"R$ 299,70";1;2026-01-15-2026-01-15;10485;9.29%;198850;"R$ 4.010,32";"R$ 51.740,94";1;0;"R$ 0,00";0;12.69%;34683
exitus.shop;Lv. 0;7465784835714614278;"R$ 13.049,51";199;210;"R$ 13.455,69";206;217;"R$ 352,08";6;6;"R$ 15.181,83";229;"R$ 17.844,90";236;248;"R$ 465,89";6;2026-01-15-2026-01-15;18574;8.50%;55011;"R$ 2.616,25";"R$ 15.701,82";6;1;"R$ 0,00";0;3.98%;12675
kahrouul;Lv. 0;6812048966706185222;"R$ 13.149,95";31;31;"R$ 13.216,30";33;33;"R$ 13,22";1;1;"R$ 15.084,76";38;"R$ 14.744,84";42;43;"R$ 32,72";3;2026-01-15-2026-01-15;14433;16.74%;17565;"R$ 1.340,56";"R$ 15.170,61";7;0;"R$ 141,73";2;4.02%;7185
lelehelena98;Lv. 0;6789761976480728070;"R$ 0,00";0;0;"R$ 12.734,41";127;134;"R$ 12.734,41";127;134;"R$ 0,00";0;"R$ 16.742,07";146;154;"R$ 15.127,80";146;2026-01-15-2026-01-15;102059;0.00%;0;"R$ 2.364,65";"R$ 15.127,80";0;4;"R$ 9.893,82";88;4.37%;895837
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 9.537,84";180;185;"R$ 9.644,14";182;187;"R$ 106,30";2;2;"R$ 11.873,67";237;"R$ 12.629,76";244;250;"R$ 525,82";7;2026-01-15-2026-01-15;3419;37.97%;10622;"R$ 1.762,87";"R$ 12.399,49";2;0;"R$ 0,00";0;6.54%;8304
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 9.947,75";171;171;"R$ 10.036,20";173;173;"R$ 88,45";2;2;"R$ 10.925,71";188;"R$ 12.298,02";190;190;"R$ 88,45";2;2026-01-15-2026-01-15;11208;38.82%;21963;"R$ 1.108,77";"R$ 11.014,16";5;0;"R$ 0,00";0;7.56%;1799
empoderyas;Lv. 0;6814645518830388229;"R$ 7.058,98";93;95;"R$ 9.565,20";129;132;"R$ 2.506,22";36;37;"R$ 7.108,96";94;"R$ 12.035,45";147;150;"R$ 3.897,24";53;2026-01-15-2026-01-15;22619;9.67%;38694;"R$ 982,76";"R$ 11.006,20";4;4;"R$ 0,00";0;4.37%;180713
paulabrigo;Lv. 0;6754367042377892869;"R$ 42,67";1;1;"R$ 7.225,46";179;195;"R$ 7.182,79";178;194;"R$ 42,67";1;"R$ 9.168,72";211;234;"R$ 8.789,59";210;2026-01-15-2026-01-15;12036;0.00%;1;"R$ 797,40";"R$ 8.832,26";0;13;"R$ 208,75";5;4.14%;344074
alex.e.denise;Lv. 0;7524184363413029893;"R$ 7.111,37";104;106;"R$ 7.111,37";104;106;"R$ 0,00";0;0;"R$ 7.439,33";108;"R$ 8.259,80";108;111;"R$ 0,00";0;2026-01-15-2026-01-15;3405;19.50%;16080;"R$ 1.024,27";"R$ 7.439,33";4;2;"R$ 0,00";0;3.24%;1514
gabeatrixx;Lv. 0;6807282920202519558;"R$ 3.362,55";50;52;"R$ 4.991,37";81;83;"R$ 1.628,82";31;31;"R$ 3.956,95";57;"R$ 7.376,90";106;110;"R$ 2.679,69";49;2026-01-15-2026-01-15;5559;25.73%;8252;"R$ 507,69";"R$ 6.636,64";4;46;"R$ 583,34";5;8.56%;243168
_marigil;Lv. 0;6812034214969426949;"R$ 3.230,04";31;31;"R$ 4.830,99";53;53;"R$ 1.600,95";22;22;"R$ 3.785,34";36;"R$ 6.221,48";64;65;"R$ 2.003,00";28;2026-01-15-2026-01-15;13100;26.86%;5331;"R$ 622,63";"R$ 5.788,34";2;9;"R$ 134,10";9;5.26%;104407
fabiecleon;Lv. 0;6795096179774424069;"R$ 5.137,25";72;76;"R$ 5.452,23";80;84;"R$ 314,98";8;8;"R$ 5.390,47";76;"R$ 6.402,14";83;87;"R$ 280,79";7;2026-01-15-2026-01-15;4210;44.49%;5123;"R$ 580,70";"R$ 5.671,26";1;2;"R$ 0,00";0;6.35%;10755
jotamatiotti;Lv. 0;6973353133683426309;"R$ 4.708,96";40;41;"R$ 4.708,96";40;41;"R$ 0,00";0;0;"R$ 5.136,34";45;"R$ 5.910,51";46;48;"R$ 59,05";1;2026-01-15-2026-01-15;17125;26.61%;4025;"R$ 498,89";"R$ 5.195,39";2;0;"R$ 64,91";1;3.85%;1583
lucilenecreator;Lv. 0;7175618308203807749;"R$ 3.981,73";128;128;"R$ 4.733,68";144;144;"R$ 751,95";16;16;"R$ 4.092,69";132;"R$ 4.643,31";149;149;"R$ 737,68";17;2026-01-15-2026-01-15;390027;27.89%;16826;"R$ 462,34";"R$ 4.830,37";1;20;"R$ 0,00";0;2.16%;75114
oi.dudaoliveira;Lv. 0;7254961629494199301;"R$ 1.453,70";25;25;"R$ 3.715,81";63;64;"R$ 2.214,12";37;38;"R$ 1.496,78";26;"R$ 4.772,98";80;81;"R$ 3.047,13";53;2026-01-15-2026-01-15;17950;39.52%;3173;"R$ 498,67";"R$ 4.591,90";1;6;"R$ 0,00";0;8.66%;56874
