author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
exitus.shop;Lv. 0;7465784835714614278;"R$ 18.892,05";226;232;"R$ 19.588,87";237;243;"R$ 640,90";10;10;"R$ 20.552,23";247;"R$ 22.965,14";259;267;"R$ 723,51";11;2026-01-05-2026-01-05;16926;9.33%;57555;"R$ 3.212,22";"R$ 21.331,66";1;0;"R$ 0,00";0;4.42%;13533
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 9.798,79";165;165;"R$ 10.059,94";168;168;"R$ 261,15";3;3;"R$ 10.332,23";174;"R$ 11.930,38";177;177;"R$ 261,15";3;2026-01-05-2026-01-05;3240;20.35%;13772;"R$ 1.098,02";"R$ 10.593,38";3;3;"R$ 0,00";0;4.96%;7477
jumuriel.a;Lv. 0;7288359799254516741;"R$ 8.984,40";112;123;"R$ 9.199,38";114;125;"R$ 214,98";2;2;"R$ 9.920,37";122;"R$ 10.992,28";127;138;"R$ 646,27";5;2026-01-05-2026-01-05;10466;37.33%;27097;"R$ 1.038,97";"R$ 10.566,64";1;1;"R$ 0,00";0;3.43%;4055
empoderyas;Lv. 0;6814645518830388229;"R$ 6.209,87";111;116;"R$ 7.205,47";130;135;"R$ 995,60";19;19;"R$ 6.863,42";125;"R$ 9.265,65";150;156;"R$ 1.415,57";25;2026-01-05-2026-01-05;22244;10.54%;41115;"R$ 1.173,66";"R$ 8.278,99";2;3;"R$ 0,00";0;4.70%;128527
lelehelena98;Lv. 0;6789761976480728070;"R$ 0,00";0;0;"R$ 4.581,74";31;31;"R$ 4.581,74";31;31;"R$ 0,00";0;"R$ 6.353,30";42;42;"R$ 6.346,18";42;2026-01-05-2026-01-05;101657;0.00%;1;"R$ 339,21";"R$ 6.346,18";0;2;"R$ 916,06";7;11.74%;280353
paulabrigo;Lv. 0;6754367042377892869;"R$ 2.267,47";45;45;"R$ 5.084,82";126;128;"R$ 2.817,35";81;83;"R$ 2.470,33";49;"R$ 5.511,29";136;139;"R$ 2.978,01";86;2026-01-05-2026-01-05;10045;8.66%;10079;"R$ 402,25";"R$ 5.485,83";1;11;"R$ 186,85";5;4.32%;164119
bruhellen.ofc;Lv. 0;7299167177645523974;"R$ 4.568,81";73;76;"R$ 4.901,09";80;83;"R$ 332,28";7;7;"R$ 5.115,97";81;"R$ 5.714,19";89;94;"R$ 368,27";8;2026-01-05-2026-01-05;14364;18.04%;22851;"R$ 604,87";"R$ 5.484,24";2;0;"R$ 0,00";0;4.98%;12044
casatiktokshop;Lv. 0;7279022943836242949;"R$ 4.175,31";81;81;"R$ 4.216,91";82;82;"R$ 41,60";1;1;"R$ 4.304,67";83;"R$ 4.655,11";84;84;"R$ 41,60";1;2026-01-05-2026-01-05;8255;10.98%;16861;"R$ 420,04";"R$ 4.346,27";2;0;"R$ 0,00";0;4.26%;727
verst.com;Lv. 0;6925082298988381189;"R$ 0,00";0;0;"R$ 2.421,36";68;70;"R$ 2.421,36";68;70;"R$ 0,00";0;"R$ 4.271,95";94;97;"R$ 3.772,83";94;2026-01-05-2026-01-05;147777;0.00%;0;"R$ 201,68";"R$ 3.772,83";0;4;"R$ 0,00";0;1.04%;469885
alex.e.denise;Lv. 0;7524184363413029893;"R$ 3.377,18";59;62;"R$ 3.442,27";60;63;"R$ 65,09";1;1;"R$ 3.474,66";61;"R$ 3.393,45";63;66;"R$ 140,30";2;2026-01-05-2026-01-05;3085;4.83%;14387;"R$ 273,77";"R$ 3.614,96";1;0;"R$ 0,00";0;4.20%;1597
ka_maedosgemeos;Lv. 0;6816152278040691717;"R$ 0,00";0;0;"R$ 3.067,44";86;91;"R$ 3.067,44";86;91;"R$ 0,00";0;"R$ 3.542,69";97;103;"R$ 3.457,88";97;2026-01-05-2026-01-05;14376;0.00%;0;"R$ 288,71";"R$ 3.457,88";0;1;"R$ 0,00";0;3.01%;101463
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 2.835,85";42;42;"R$ 3.084,82";45;45;"R$ 248,97";3;3;"R$ 3.163,37";47;"R$ 3.376,20";50;50;"R$ 248,97";3;2026-01-05-2026-01-05;9415;17.24%;33266;"R$ 297,06";"R$ 3.412,34";4;1;"R$ 0,00";0;8.07%;2998
belaechic;Lv. 0;6808183359027741701;"R$ 2.808,59";58;59;"R$ 2.910,24";61;62;"R$ 101,65";3;3;"R$ 3.088,77";64;"R$ 3.334,20";67;68;"R$ 101,65";3;2026-01-05-2026-01-05;58971;32.57%;11474;"R$ 345,08";"R$ 3.190,42";3;6;"R$ 99,75";1;4.46%;10257
estefanecris;Lv. 0;6697614969733776385;"R$ 0,00";0;0;"R$ 2.385,48";62;63;"R$ 2.385,48";62;63;"R$ 0,00";0;"R$ 2.977,88";74;76;"R$ 3.039,17";74;2026-01-05-2026-01-05;16168;0.00%;0;"R$ 232,20";"R$ 3.039,17";0;13;"R$ 252,47";2;3.72%;85914
reviewsbycinthia;Lv. 0;7085835934508450821;"R$ 0,00";0;0;"R$ 2.297,60";33;34;"R$ 2.297,60";33;34;"R$ 0,00";0;"R$ 3.149,01";43;44;"R$ 3.007,43";43;2026-01-05-2026-01-05;2858;0.00%;0;"R$ 283,40";"R$ 3.007,43";0;5;"R$ 0,00";0;3.44%;60112
kahrouul;Lv. 0;6812048966706185222;"R$ 1.987,21";29;29;"R$ 2.907,82";35;35;"R$ 920,61";6;6;"R$ 1.956,62";27;"R$ 2.938,64";33;33;"R$ 920,61";6;2026-01-05-2026-01-05;13836;26.57%;14007;"R$ 280,27";"R$ 2.877,23";1;0;"R$ 0,00";0;6.54%;9217
jotamatiotti;Lv. 0;6973353133683426309;"R$ 2.112,07";14;17;"R$ 2.454,71";17;20;"R$ 48,64";2;2;"R$ 2.373,75";18;"R$ 3.011,26";21;24;"R$ 48,64";2;2026-01-05-2026-01-05;16807;11.86%;4697;"R$ 217,08";"R$ 2.716,39";6;9;"R$ 46,45";2;3.86%;2333
byadrianams;Lv. 0;7516288332260951046;"R$ 2.115,57";22;22;"R$ 2.353,99";25;25;"R$ 238,42";3;3;"R$ 2.115,57";22;"R$ 2.729,27";28;28;"R$ 416,96";6;2026-01-05-2026-01-05;7635;7.23%;10103;"R$ 253,36";"R$ 2.532,53";3;3;"R$ 0,00";0;6.33%;4821
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 2.599,91";61;64;"R$ 2.599,91";61;64;"R$ 0,00";0;"R$ 2.475,77";59;62;"R$ 2.531,19";59;2026-01-05-2026-01-05;83585;0.00%;0;"R$ 276,25";"R$ 2.531,19";0;7;"R$ 0,00";0;2.61%;171203
dicas_daline;Lv. 0;7493168230644270085;"R$ 0,00";0;0;"R$ 2.109,73";49;51;"R$ 2.109,73";49;51;"R$ 207,33";2;"R$ 2.145,59";50;52;"R$ 2.011,80";48;2026-01-05-2026-01-05;8615;0.00%;20;"R$ 106,33";"R$ 2.219,13";0;3;"R$ 0,00";0;2.53%;84030
cestodeofertas;Lv. 0;6960046868768293893;"R$ 0,00";0;0;"R$ 1.870,85";56;56;"R$ 1.870,85";56;56;"R$ 0,00";0;"R$ 1.675,39";61;61;"R$ 2.143,60";61;2026-01-05-2026-01-05;9302;0.00%;0;"R$ 103,04";"R$ 2.143,60";0;0;"R$ 0,00";0;1.79%;147122
paulinha_moviment;Lv. 0;7089188538747700229;"R$ 0,00";0;0;"R$ 2.236,58";59;60;"R$ 2.236,58";59;60;"R$ 0,00";0;"R$ 1.991,49";55;56;"R$ 2.066,58";55;2026-01-05-2026-01-05;4909;0.00%;0;"R$ 73,93";"R$ 2.066,58";0;1;"R$ 0,00";0;2.65%;54785
gabeatrixx;Lv. 0;6807282920202519558;"R$ 595,59";13;13;"R$ 1.717,94";54;54;"R$ 1.122,35";41;41;"R$ 698,19";16;"R$ 1.925,23";64;64;"R$ 1.318,43";48;2026-01-05-2026-01-05;5048;29.33%;5128;"R$ 125,33";"R$ 2.016,62";2;26;"R$ 0,00";0;5.35%;150720
lekaoindica;Lv. 0;7420153397300626438;"R$ 1.855,23";43;43;"R$ 1.885,13";44;44;"R$ 29,90";1;1;"R$ 1.971,71";45;"R$ 1.891,15";46;46;"R$ 29,90";1;2026-01-05-2026-01-05;2892;10.83%;14948;"R$ 168,17";"R$ 2.001,61";2;4;"R$ 0,00";0;4.22%;2959
lucilenecreator;Lv. 0;7175618308203807749;"R$ 1.129,79";44;45;"R$ 1.771,12";58;59;"R$ 641,33";14;14;"R$ 1.235,23";49;"R$ 1.905,37";65;67;"R$ 745,30";16;2026-01-05-2026-01-05;390044;23.41%;8910;"R$ 205,21";"R$ 1.980,53";4;8;"R$ 0,00";0;4.54%;13754
elenaratrindade;Lv. 0;6532062669149618177;"R$ 722,62";9;9;"R$ 1.467,88";17;17;"R$ 745,26";8;8;"R$ 949,02";11;"R$ 1.950,06";22;22;"R$ 948,23";11;2026-01-05-2026-01-05;17928;31.63%;8060;"R$ 175,64";"R$ 1.897,25";1;0;"R$ 0,00";0;9.33%;17029
oi.dudaoliveira;Lv. 0;7254961629494199301;"R$ 0,00";0;0;"R$ 1.003,39";14;14;"R$ 1.003,39";14;14;"R$ 36,99";1;"R$ 1.617,82";24;24;"R$ 1.608,68";23;2026-01-05-2026-01-05;17804;0.00%;0;"R$ 135,50";"R$ 1.645,67";0;3;"R$ 0,00";0;8.74%;38789
marianascalet;Lv. 0;6954055705901794310;"R$ 0,00";0;0;"R$ 1.400,45";36;39;"R$ 1.400,45";36;39;"R$ 0,00";0;"R$ 1.562,86";42;45;"R$ 1.616,61";42;2026-01-05-2026-01-05;4535;0.00%;11;"R$ 103,34";"R$ 1.616,61";0;7;"R$ 0,00";0;5.91%;43354
dicasdatay097;Lv. 0;7503982492920480773;"R$ 0,00";0;0;"R$ 1.061,46";23;26;"R$ 1.061,46";23;26;"R$ 0,00";0;"R$ 1.394,57";30;33;"R$ 1.375,34";30;2026-01-05-2026-01-05;14868;0.00%;0;"R$ 108,84";"R$ 1.375,34";0;7;"R$ 0,00";0;4.99%;37322
augusto_leite1;Lv. 0;6960352274666259462;"R$ 111,32";2;3;"R$ 1.152,91";34;35;"R$ 1.041,59";32;32;"R$ 111,32";2;"R$ 1.407,16";40;41;"R$ 1.226,43";38;2026-01-05-2026-01-05;176427;5.82%;2353;"R$ 125,22";"R$ 1.337,75";1;1;"R$ 0,00";0;1.40%;105634
_marigil;Lv. 0;6812034214969426949;"R$ 111,17";4;5;"R$ 874,92";12;13;"R$ 664,85";7;7;"R$ 111,17";4;"R$ 1.310,40";17;18;"R$ 1.111,04";12;2026-01-05-2026-01-05;12690;2.53%;1894;"R$ 113,66";"R$ 1.321,11";1;2;"R$ 386,90";8;6.32%;42638
luanacanedo1;Lv. 0;6782460551748486149;"R$ 0,00";0;0;"R$ 295,60";3;3;"R$ 295,60";3;3;"R$ 0,00";0;"R$ 1.361,60";10;12;"R$ 1.316,05";10;2026-01-05-2026-01-05;6256;0.00%;0;"R$ 149,65";"R$ 1.316,05";0;39;"R$ 0,00";0;5.27%;9716
bealivingg;Lv. 0;6558076080376250374;"R$ 0,00";0;0;"R$ 1.210,86";26;26;"R$ 1.210,86";26;26;"R$ 0,00";0;"R$ 1.286,60";26;26;"R$ 1.189,39";26;2026-01-05-2026-01-05;88971;0.00%;1;"R$ 92,84";"R$ 1.189,39";0;2;"R$ 0,00";0;6.52%;193540
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 647,35";10;10;"R$ 971,77";20;20;"R$ 324,42";10;10;"R$ 771,43";12;"R$ 1.341,51";24;24;"R$ 405,88";12;2026-01-05-2026-01-05;5726;34.88%;1362;"R$ 127,40";"R$ 1.177,31";1;4;"R$ 0,00";0;0.71%;81772
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 0,00";0;0;"R$ 1.169,70";3;3;"R$ 1.169,70";3;3;"R$ 0,00";0;"R$ 1.169,70";3;3;"R$ 1.169,70";3;2026-01-05-2026-01-05;3854;0.00%;4;"R$ 73,68";"R$ 1.169,70";0;6;"R$ 0,00";0;11.37%;25198
angellamariane;Lv. 0;6803783218137383942;"R$ 873,79";11;11;"R$ 921,89";12;12;"R$ 48,10";1;1;"R$ 1.009,51";13;"R$ 1.141,42";15;15;"R$ 85,83";2;2026-01-05-2026-01-05;9760;9.88%;3096;"R$ 94,82";"R$ 1.095,34";2;0;"R$ 0,00";0;4.98%;1426
dudaabragaa_;Lv. 0;7551623487204131851;"R$ 833,19";19;19;"R$ 894,09";20;20;"R$ 60,90";1;1;"R$ 895,12";21;"R$ 1.003,58";23;23;"R$ 103,09";2;2026-01-05-2026-01-05;2549;17.68%;9927;"R$ 129,72";"R$ 998,21";3;0;"R$ 60,90";1;3.26%;3498
alinebrancougc;Lv. 0;7280599104225608710;"R$ 972,94";27;29;"R$ 972,94";27;29;"R$ 0,00";0;0;"R$ 993,79";28;"R$ 928,45";28;30;"R$ 0,00";0;2026-01-05-2026-01-05;57286;18.93%;4428;"R$ 83,85";"R$ 993,79";2;0;"R$ 0,00";0;0.00%;59
giovaniemiliano;Lv. 0;6771260286038197253;"R$ 946,98";17;19;"R$ 946,98";17;19;"R$ 0,00";0;0;"R$ 986,88";18;"R$ 1.095,90";18;20;"R$ 0,00";0;2026-01-05-2026-01-05;153053;10.28%;7046;"R$ 116,82";"R$ 986,88";1;8;"R$ 0,00";0;6.14%;2589
barbara220955;Lv. 0;7103940337739613190;"R$ 0,00";0;0;"R$ 753,70";13;13;"R$ 753,70";13;13;"R$ 0,00";0;"R$ 778,70";13;13;"R$ 753,70";13;2026-01-05-2026-01-05;1145;0.00%;0;"R$ 70,07";"R$ 753,70";0;1;"R$ 0,00";0;4.63%;13465
adayindica;Lv. 0;7510036874955834424;"R$ 629,79";12;12;"R$ 672,00";13;13;"R$ 42,21";1;1;"R$ 693,79";13;"R$ 847,29";14;14;"R$ 42,21";1;2026-01-05-2026-01-05;15927;13.09%;3400;"R$ 141,41";"R$ 736,00";2;0;"R$ 0,00";0;2.82%;3369
rafaborinn;Lv. 0;6788443962677036038;"R$ 0,00";0;0;"R$ 148,19";5;11;"R$ 0,00";0;0;"R$ 0,00";0;"R$ 711,01";13;28;"R$ 0,00";0;2026-01-05-2026-01-05;8004;0.00%;0;"R$ 48,95";"R$ 734,11";0;3;"R$ 0,00";0;6.56%;2180
stephaniepettly;Lv. 0;6818885178338018309;"R$ 0,00";0;0;"R$ 518,23";15;15;"R$ 518,23";15;15;"R$ 0,00";0;"R$ 691,44";20;20;"R$ 701,69";20;2026-01-05-2026-01-05;2540;0.00%;3;"R$ 61,28";"R$ 701,69";0;1;"R$ 0,00";0;3.59%;19009
ffonsecasp;Lv. 0;6801428078939702278;"R$ 247,53";3;3;"R$ 247,53";3;3;"R$ 0,00";0;0;"R$ 694,53";4;"R$ 714,43";4;6;"R$ 0,00";0;2026-01-05-2026-01-05;2873;7.14%;1372;"R$ 72,90";"R$ 694,53";1;1;"R$ 0,00";0;8.77%;228
dii_futra;Lv. 0;6805680943120155654;"R$ 0,00";0;0;"R$ 354,35";4;4;"R$ 354,35";4;4;"R$ 0,00";0;"R$ 625,42";6;7;"R$ 648,12";6;2026-01-05-2026-01-05;20456;0.00%;0;"R$ 41,24";"R$ 648,12";0;3;"R$ 0,00";0;5.67%;13677
belinharmoura;Lv. 0;6973414703167489030;"R$ 0,00";0;0;"R$ 204,56";4;4;"R$ 204,56";4;4;"R$ 0,00";0;"R$ 669,48";11;11;"R$ 637,62";11;2026-01-05-2026-01-05;8778;0.95%;2096;"R$ 60,48";"R$ 637,62";1;0;"R$ 0,00";0;8.20%;5990
