author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 24.425,89";137;138;"R$ 24.481,07";140;141;"R$ 55,18";3;3;"R$ 26.303,02";149;"R$ 29.814,69";155;156;"R$ 197,81";6;2026-01-22-2026-01-22;14913;32.55%;20589;"R$ 3.012,98";"R$ 26.500,83";3;2;"R$ 0,00";0;3.49%;6096
fabiecleon;Lv. 0;6795096179774424069;"R$ 20.959,76";414;414;"R$ 21.205,72";419;419;"R$ 245,96";5;5;"R$ 21.519,85";424;"R$ 24.091,41";429;429;"R$ 245,96";5;2026-01-22-2026-01-22;6261;43.45%;33303;"R$ 2.781,53";"R$ 21.765,81";2;3;"R$ 0,00";0;8.52%;11850
exitus.shop;Lv. 0;7465784835714614278;"R$ 9.067,89";129;135;"R$ 9.363,50";135;141;"R$ 186,75";4;4;"R$ 10.057,78";143;"R$ 11.759,93";152;159;"R$ 423,34";7;2026-01-22-2026-01-22;19499;8.79%;35357;"R$ 1.635,74";"R$ 10.589,98";2;0;"R$ 0,00";0;2.93%;9569
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 7.021,09";138;138;"R$ 7.245,80";140;140;"R$ 36,99";1;1;"R$ 7.273,85";143;"R$ 8.354,39";145;145;"R$ 36,99";1;2026-01-22-2026-01-22;12461;25.08%;19855;"R$ 748,99";"R$ 7.498,56";2;0;"R$ 0,00";0;6.11%;1769
maduh_maduh;Lv. 0;6785325983413355525;"R$ 6.643,35";54;63;"R$ 6.912,00";59;68;"R$ 268,65";5;5;"R$ 6.662,25";54;"R$ 7.660,61";59;67;"R$ 268,65";5;2026-01-22-2026-01-22;11014;46.26%;11196;"R$ 459,63";"R$ 6.930,90";2;0;"R$ 0,00";0;7.96%;17491
alex.e.denise;Lv. 0;7524184363413029893;"R$ 6.678,72";80;85;"R$ 6.678,72";80;85;"R$ 0,00";0;0;"R$ 6.812,12";82;"R$ 7.805,49";83;88;"R$ 114,99";1;2026-01-22-2026-01-22;3633;16.70%;7687;"R$ 1.974,05";"R$ 6.927,11";5;1;"R$ 0,00";0;8.92%;1782
gleicysoares4;Lv. 0;196392495411240960;"R$ 5.892,37";99;102;"R$ 6.093,20";103;106;"R$ 200,83";4;4;"R$ 6.376,07";107;"R$ 7.195,84";113;116;"R$ 247,13";6;2026-01-22-2026-01-22;10003;31.09%;15225;"R$ 800,92";"R$ 6.623,20";3;1;"R$ 63,19";1;5.50%;4963
elenaratrindade;Lv. 0;6532062669149618177;"R$ 3.358,76";42;42;"R$ 5.042,62";63;63;"R$ 1.683,86";21;21;"R$ 3.753,22";47;"R$ 6.588,13";73;75;"R$ 2.424,99";26;2026-01-22-2026-01-22;19341;38.38%;10059;"R$ 601,33";"R$ 6.178,21";2;0;"R$ 0,00";0;7.73%;21487
paulabrigo;Lv. 0;6754367042377892869;"R$ 102,00";2;2;"R$ 5.154,66";101;105;"R$ 5.052,66";99;103;"R$ 141,23";3;"R$ 5.879,99";115;120;"R$ 5.702,64";112;2026-01-22-2026-01-22;13343;0.00%;1;"R$ 461,77";"R$ 5.843,87";0;9;"R$ 1.223,91";19;5.11%;293594
leosoaressilva01;Lv. 0;6579606751364481029;"R$ 4.914,03";40;40;"R$ 4.914,03";40;40;"R$ 0,00";0;0;"R$ 5.413,07";43;"R$ 5.847,70";43;43;"R$ 0,00";0;2026-01-22-2026-01-22;14057;54.59%;4433;"R$ 498,77";"R$ 5.413,07";2;0;"R$ 51,10";1;2.20%;5995
