author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
exitus.shop;Lv. 0;7465784835714614278;"R$ 14.430,72";180;184;"R$ 15.418,18";197;204;"R$ 987,46";17;20;"R$ 15.915,81";198;"R$ 18.683,72";216;222;"R$ 1.218,96";18;2026-01-06-2026-01-06;17133;9.53%;43320;"R$ 2.485,32";"R$ 17.134,77";2;7;"R$ 0,00";0;3.11%;23259
paulabrigo;Lv. 0;6754367042377892869;"R$ 2.826,38";55;56;"R$ 8.925,91";222;237;"R$ 6.099,53";167;181;"R$ 2.987,65";58;"R$ 9.582,58";234;249;"R$ 6.496,96";176;2026-01-06-2026-01-06;10195;7.46%;12770;"R$ 675,17";"R$ 9.484,61";1;4;"R$ 29,25";1;6.44%;539079
jumuriel.a;Lv. 0;7288359799254516741;"R$ 6.873,56";82;86;"R$ 6.973,46";83;87;"R$ 99,90";1;1;"R$ 7.357,55";90;"R$ 8.252,52";93;98;"R$ 529,29";3;2026-01-06-2026-01-06;10503;37.05%;16598;"R$ 765,92";"R$ 7.886,84";1;0;"R$ 0,00";0;5.50%;3891
alex.e.denise;Lv. 0;7524184363413029893;"R$ 6.536,67";47;50;"R$ 6.536,67";47;50;"R$ 0,00";0;0;"R$ 6.909,23";50;"R$ 6.591,29";50;54;"R$ 0,00";0;2026-01-06-2026-01-06;3129;14.90%;13909;"R$ 494,76";"R$ 6.909,23";1;0;"R$ 0,00";0;4.79%;1797
casatiktokshop;Lv. 0;7279022943836242949;"R$ 6.357,17";119;121;"R$ 6.357,17";119;121;"R$ 0,00";0;0;"R$ 6.584,19";123;"R$ 7.184,42";123;125;"R$ 0,00";0;2026-01-06-2026-01-06;8423;12.27%;24848;"R$ 653,93";"R$ 6.584,19";3;0;"R$ 0,00";0;6.66%;886
lucilenecreator;Lv. 0;7175618308203807749;"R$ 4.227,10";117;119;"R$ 5.274,50";141;143;"R$ 1.047,40";24;24;"R$ 4.314,93";120;"R$ 5.215,42";146;148;"R$ 1.118,28";26;2026-01-06-2026-01-06;390061;43.59%;14593;"R$ 510,46";"R$ 5.433,21";6;4;"R$ 0,00";0;4.87%;15018
realmente_thais;Lv. 0;6830838183241532422;"R$ 4.654,79";26;26;"R$ 4.870,48";28;28;"R$ 215,69";2;2;"R$ 4.846,36";27;"R$ 5.572,67";30;30;"R$ 315,68";3;2026-01-06-2026-01-06;8825;9.88%;33510;"R$ 466,17";"R$ 5.162,04";10;0;"R$ 0,00";0;5.64%;1029
empoderyas;Lv. 0;6814645518830388229;"R$ 2.633,86";51;51;"R$ 3.885,45";69;69;"R$ 1.251,59";18;18;"R$ 2.816,26";54;"R$ 4.863,97";80;80;"R$ 1.692,61";26;2026-01-06-2026-01-06;22272;8.56%;20160;"R$ 569,36";"R$ 4.508,87";2;2;"R$ 0,00";0;6.36%;96847
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 3.914,33";59;60;"R$ 4.182,24";63;64;"R$ 267,91";4;4;"R$ 4.003,33";60;"R$ 4.187,73";64;65;"R$ 267,91";4;2026-01-06-2026-01-06;9438;24.05%;26631;"R$ 381,64";"R$ 4.271,24";1;0;"R$ 0,00";0;9.51%;1851
lelehelena98;Lv. 0;6789761976480728070;"R$ 0,00";0;0;"R$ 3.255,78";26;26;"R$ 3.255,78";26;26;"R$ 0,00";0;"R$ 4.279,04";32;32;"R$ 4.218,51";32;2026-01-06-2026-01-06;101689;0.00%;1;"R$ 333,65";"R$ 4.218,51";0;2;"R$ 443,47";4;9.38%;214297
jotamatiotti;Lv. 0;6973353133683426309;"R$ 3.694,20";26;29;"R$ 3.880,94";28;31;"R$ 186,74";2;2;"R$ 3.885,75";30;"R$ 4.397,86";32;35;"R$ 186,74";2;2026-01-06-2026-01-06;16824;14.96%;4826;"R$ 383,91";"R$ 4.072,49";5;9;"R$ 153,27";2;2.42%;3143
dicas_daline;Lv. 0;7493168230644270085;"R$ 134,81";4;4;"R$ 4.340,66";97;101;"R$ 4.205,85";93;97;"R$ 134,81";4;"R$ 3.788,20";89;93;"R$ 3.877,66";85;2026-01-06-2026-01-06;8633;0.00%;7;"R$ 199,67";"R$ 4.012,47";0;4;"R$ 0,00";0;3.42%;82085
byadrianams;Lv. 0;7516288332260951046;"R$ 3.243,90";43;43;"R$ 3.565,55";46;46;"R$ 321,65";3;3;"R$ 3.309,35";44;"R$ 4.036,45";48;48;"R$ 394,42";4;2026-01-06-2026-01-06;7657;10.43%;9848;"R$ 400,03";"R$ 3.703,77";2;6;"R$ 181,67";1;5.97%;6715
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 3.113,33";67;69;"R$ 3.113,33";67;69;"R$ 0,00";0;"R$ 3.557,25";73;76;"R$ 3.577,02";73;2026-01-06-2026-01-06;83908;0.00%;0;"R$ 402,26";"R$ 3.577,02";0;7;"R$ 0,00";0;2.85%;195640
bruhellen.ofc;Lv. 0;7299167177645523974;"R$ 3.062,21";40;42;"R$ 3.098,20";41;43;"R$ 35,99";1;1;"R$ 3.485,04";45;"R$ 3.579,05";47;51;"R$ 71,98";2;2026-01-06-2026-01-06;14508;18.54%;15379;"R$ 369,69";"R$ 3.557,02";2;4;"R$ 0,00";0;5.92%;12046
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 2.814,64";48;48;"R$ 2.893,59";50;50;"R$ 78,95";2;2;"R$ 3.333,86";53;"R$ 3.933,03";57;57;"R$ 181,12";4;2026-01-06-2026-01-06;3254;19.38%;6043;"R$ 366,76";"R$ 3.514,98";4;25;"R$ 278,15";2;5.39%;10700
gabeatrixx;Lv. 0;6807282920202519558;"R$ 1.521,53";28;28;"R$ 2.288,39";58;60;"R$ 766,86";30;32;"R$ 1.916,55";38;"R$ 2.890,40";77;79;"R$ 1.081,90";39;2026-01-06-2026-01-06;5073;27.05%;6273;"R$ 170,10";"R$ 2.998,45";3;30;"R$ 0,00";0;5.51%;128577
estefanecris;Lv. 0;6697614969733776385;"R$ 0,00";0;0;"R$ 2.375,10";58;60;"R$ 2.375,10";58;60;"R$ 0,00";0;"R$ 2.731,46";70;72;"R$ 2.804,05";70;2026-01-06-2026-01-06;16175;0.00%;0;"R$ 208,99";"R$ 2.804,05";0;8;"R$ 72,23";1;3.81%;84246
lekaoindica;Lv. 0;7420153397300626438;"R$ 2.320,28";53;53;"R$ 2.362,27";54;54;"R$ 41,99";1;1;"R$ 2.437,25";56;"R$ 2.315,65";57;57;"R$ 41,99";1;2026-01-06-2026-01-06;2892;12.58%;8528;"R$ 204,38";"R$ 2.479,24";1;0;"R$ 0,00";0;3.28%;2561
