author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 30.203,57";56;56;"R$ 30.401,48";64;64;"R$ 31,16";1;1;"R$ 32.397,63";60;"R$ 31.521,34";71;71;"R$ 105,64";2;2026-01-01-2026-01-01;13728;14.43%;40335;"R$ 2.932,39";"R$ 32.815,32";5;0;"R$ 0,00";0;3.51%;3508
empoderyas;Lv. 0;6814645518830388229;"R$ 11.396,30";211;216;"R$ 12.046,61";224;229;"R$ 650,31";13;13;"R$ 11.618,85";215;"R$ 13.945,03";229;234;"R$ 695,31";14;2026-01-01-2026-01-01;21456;5.38%;100197;"R$ 1.833,83";"R$ 12.314,16";4;5;"R$ 0,00";0;2.23%;119468
jumuriel.a;Lv. 0;7288359799254516741;"R$ 6.404,33";67;67;"R$ 6.404,33";67;67;"R$ 0,00";0;0;"R$ 6.973,95";71;"R$ 7.555,95";72;73;"R$ 99,90";1;2026-01-01-2026-01-01;9930;33.31%;25482;"R$ 705,90";"R$ 7.073,85";1;6;"R$ 0,00";0;4.03%;2356
alex.e.denise;Lv. 0;7524184363413029893;"R$ 4.934,93";154;158;"R$ 4.934,93";154;158;"R$ 0,00";0;0;"R$ 4.944,43";154;"R$ 4.609,33";154;158;"R$ 0,00";0;2026-01-01-2026-01-01;2868;3.30%;44358;"R$ 416,45";"R$ 4.944,43";2;0;"R$ 0,00";0;3.18%;3239
elenaratrindade;Lv. 0;6532062669149618177;"R$ 2.869,31";42;42;"R$ 3.656,13";52;52;"R$ 786,82";10;10;"R$ 2.935,96";44;"R$ 4.363,09";57;57;"R$ 1.113,35";13;2026-01-01-2026-01-01;17679;40.13%;20805;"R$ 397,65";"R$ 4.049,31";1;5;"R$ 0,00";0;7.79%;16568
_marigil;Lv. 0;6812034214969426949;"R$ 3.085,15";47;49;"R$ 3.495,46";53;57;"R$ 410,31";6;8;"R$ 3.373,44";51;"R$ 4.338,56";59;64;"R$ 628,49";8;2026-01-01-2026-01-01;12651;18.69%;11699;"R$ 429,17";"R$ 4.001,93";1;6;"R$ 270,52";5;2.09%;110811
creator_elaynetiktokshop;Lv. 0;7244245905985602565;"R$ 3.850,31";104;104;"R$ 3.850,31";104;104;"R$ 0,00";0;0;"R$ 3.924,09";106;"R$ 3.862,28";106;106;"R$ 0,00";0;2026-01-01-2026-01-01;24027;38.88%;12552;"R$ 351,90";"R$ 3.924,09";5;1;"R$ 0,00";0;2.74%;547
lucilenecreator;Lv. 0;7175618308203807749;"R$ 3.345,52";98;98;"R$ 3.739,59";106;106;"R$ 394,07";8;8;"R$ 3.498,66";102;"R$ 3.744,19";110;110;"R$ 339,49";7;2026-01-01-2026-01-01;390054;38.83%;20795;"R$ 240,82";"R$ 3.868,14";4;1;"R$ 0,00";0;4.05%;9308
casatiktokshop;Lv. 0;7279022943836242949;"R$ 3.334,68";62;63;"R$ 3.334,68";62;63;"R$ 0,00";0;0;"R$ 3.376,33";63;"R$ 3.604,79";63;64;"R$ 0,00";0;2026-01-01-2026-01-01;7842;11.69%;14884;"R$ 323,46";"R$ 3.376,33";2;0;"R$ 0,00";0;2.54%;1023
jotamatiotti;Lv. 0;6973353133683426309;"R$ 3.037,08";25;30;"R$ 3.149,60";26;33;"R$ 112,52";1;3;"R$ 3.253,83";26;"R$ 3.706,57";27;35;"R$ 112,52";1;2026-01-01-2026-01-01;16700;10.15%;6060;"R$ 329,15";"R$ 3.366,35";4;11;"R$ 0,00";0;2.98%;4903
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 0,00";0;0;"R$ 2.719,30";7;7;"R$ 2.719,30";7;7;"R$ 0,00";0;"R$ 3.119,20";8;8;"R$ 3.109,20";8;2026-01-01-2026-01-01;3560;0.00%;2;"R$ 196,48";"R$ 3.109,20";0;0;"R$ 0,00";0;9.27%;37296
angellamariane;Lv. 0;6803783218137383942;"R$ 2.877,23";31;32;"R$ 2.986,52";33;34;"R$ 109,29";2;2;"R$ 2.991,98";32;"R$ 3.466,90";34;35;"R$ 109,29";2;2026-01-01-2026-01-01;9701;36.45%;8394;"R$ 296,70";"R$ 3.101,27";1;4;"R$ 0,00";0;3.33%;2433
gabeatrixx;Lv. 0;6807282920202519558;"R$ 440,79";8;9;"R$ 2.634,29";72;75;"R$ 2.193,50";64;66;"R$ 476,99";9;"R$ 2.546,17";75;78;"R$ 2.250,48";66;2026-01-01-2026-01-01;4903;24.08%;2508;"R$ 210,88";"R$ 2.727,47";1;12;"R$ 0,00";0;3.25%;318837
exitus.shop;Lv. 0;7465784835714614278;"R$ 2.114,28";31;33;"R$ 2.533,82";39;42;"R$ 419,54";8;9;"R$ 2.206,99";32;"R$ 2.818,18";39;42;"R$ 385,86";7;2026-01-01-2026-01-01;16447;3.66%;18801;"R$ 471,06";"R$ 2.592,85";2;3;"R$ 0,00";0;1.39%;31422
lelehelena98;Lv. 0;6789761976480728070;"R$ 0,00";0;0;"R$ 1.953,99";20;20;"R$ 1.953,99";20;20;"R$ 0,00";0;"R$ 2.303,18";24;24;"R$ 2.329,42";24;2026-01-01-2026-01-01;101516;0.00%;1;"R$ 166,87";"R$ 2.329,42";0;3;"R$ 368,30";4;5.29%;191546
paulinha_moviment;Lv. 0;7089188538747700229;"R$ 0,00";0;0;"R$ 2.390,36";65;65;"R$ 2.390,36";65;65;"R$ 0,00";0;"R$ 2.254,30";63;63;"R$ 2.322,40";63;2026-01-01-2026-01-01;4881;0.00%;0;"R$ 76,73";"R$ 2.322,40";0;2;"R$ 0,00";0;2.17%;125940
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 1.858,36";40;44;"R$ 1.858,36";40;44;"R$ 0,00";0;"R$ 2.118,92";45;49;"R$ 2.111,25";45;2026-01-01-2026-01-01;81618;0.00%;0;"R$ 236,71";"R$ 2.111,25";0;0;"R$ 0,00";0;2.48%;167351
cestodeofertas;Lv. 0;6960046868768293893;"R$ 0,00";0;0;"R$ 1.887,90";64;64;"R$ 1.887,90";64;64;"R$ 0,00";0;"R$ 1.694,29";69;69;"R$ 2.004,35";69;2026-01-01-2026-01-01;8816;0.00%;0;"R$ 105,06";"R$ 2.004,35";0;0;"R$ 0,00";0;1.20%;233085
adayindica;Lv. 0;7510036874955834424;"R$ 1.427,35";18;18;"R$ 1.746,48";19;19;"R$ 319,13";1;1;"R$ 1.493,25";19;"R$ 1.953,08";20;20;"R$ 319,13";1;2026-01-01-2026-01-01;15962;11.17%;18314;"R$ 200,70";"R$ 1.812,38";2;5;"R$ 0,00";0;3.63%;2731
