author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
alex.e.denise;Lv. 0;7524184363413029893;"R$ 13.999,73";445;460;"R$ 14.153,59";447;462;"R$ 153,86";2;2;"R$ 14.117,15";450;"R$ 14.351,32";454;469;"R$ 309,06";4;2026-01-27-2026-01-27;3935;12.45%;45582;"R$ 1.306,93";"R$ 14.426,21";3;0;"R$ 0,00";0;5.56%;7423
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 13.018,37";109;112;"R$ 13.484,15";112;115;"R$ 465,78";3;3;"R$ 13.651,77";114;"R$ 16.085,18";117;120;"R$ 465,78";3;2026-01-27-2026-01-27;6312;18.89%;13648;"R$ 877,75";"R$ 14.117,55";5;0;"R$ 0,00";0;4.94%;5501
_marigil;Lv. 0;6812034214969426949;"R$ 9.175,84";69;71;"R$ 10.409,13";98;102;"R$ 1.233,29";29;31;"R$ 10.072,29";76;"R$ 12.021,20";104;107;"R$ 1.346,03";28;2026-01-27-2026-01-27;13925;36.06%;9041;"R$ 1.142,95";"R$ 11.418,32";2;9;"R$ 897,38";23;7.72%;67693
byadrianams;Lv. 0;7516288332260951046;"R$ 10.306,72";68;69;"R$ 10.613,89";72;73;"R$ 307,17";4;4;"R$ 10.755,70";71;"R$ 11.977,77";77;78;"R$ 445,58";6;2026-01-27-2026-01-27;8458;31.07%;6836;"R$ 1.101,63";"R$ 11.201,28";1;5;"R$ 0,00";0;5.80%;4469
fabiecleon;Lv. 0;6795096179774424069;"R$ 10.294,05";162;163;"R$ 10.442,98";166;167;"R$ 148,93";4;4;"R$ 10.622,04";167;"R$ 12.168,73";173;174;"R$ 419,38";6;2026-01-27-2026-01-27;6976;29.39%;21047;"R$ 1.239,36";"R$ 11.041,42";2;6;"R$ 0,00";0;6.35%;10334
dicas_daline;Lv. 0;7493168230644270085;"R$ 6.074,03";64;66;"R$ 7.652,46";100;103;"R$ 1.578,43";36;37;"R$ 8.094,18";84;"R$ 10.572,25";119;125;"R$ 1.511,44";35;2026-01-27-2026-01-27;9155;16.60%;10532;"R$ 1.181,44";"R$ 9.605,62";1;4;"R$ 0,00";0;5.30%;24785
kahrouul;Lv. 0;6812048966706185222;"R$ 7.101,25";16;18;"R$ 7.101,25";16;18;"R$ 0,00";0;0;"R$ 8.230,45";18;"R$ 7.565,96";22;24;"R$ 91,27";4;2026-01-27-2026-01-27;15254;28.59%;11073;"R$ 585,46";"R$ 8.321,72";6;1;"R$ 0,00";0;3.52%;3692
belinharmoura;Lv. 0;6973414703167489030;"R$ 6.532,20";104;104;"R$ 7.131,23";112;112;"R$ 599,03";8;8;"R$ 7.399,27";117;"R$ 9.161,52";129;129;"R$ 884,98";12;2026-01-27-2026-01-27;8906;50.75%;5868;"R$ 823,98";"R$ 8.284,25";2;0;"R$ 0,00";0;7.10%;9983
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 5.944,38";93;93;"R$ 6.396,70";98;98;"R$ 452,32";5;5;"R$ 7.101,49";109;"R$ 8.378,09";114;114;"R$ 452,32";5;2026-01-27-2026-01-27;3608;27.40%;9182;"R$ 809,89";"R$ 7.553,81";4;21;"R$ 77,85";2;5.82%;20340
anatashagomesc;Lv. 0;7458032352510346245;"R$ 5.471,66";80;82;"R$ 5.651,86";82;84;"R$ 180,20";2;2;"R$ 6.082,41";89;"R$ 6.927,57";91;93;"R$ 180,20";2;2026-01-27-2026-01-27;11390;46.67%;5340;"R$ 623,47";"R$ 6.262,61";2;0;"R$ 0,00";0;8.94%;2203
jumuriel.a;Lv. 0;7288359799254516741;"R$ 5.232,20";98;98;"R$ 5.450,01";101;101;"R$ 217,81";3;3;"R$ 5.572,58";105;"R$ 5.469,22";108;108;"R$ 217,81";3;2026-01-27-2026-01-27;13150;34.33%;18873;"R$ 906,68";"R$ 5.790,39";1;2;"R$ 0,00";0;8.06%;6586
exitus.shop;Lv. 0;7465784835714614278;"R$ 3.376,01";45;47;"R$ 3.589,25";49;51;"R$ 213,24";4;4;"R$ 4.038,79";53;"R$ 4.524,90";55;57;"R$ 129,28";2;2026-01-27-2026-01-27;19814;9.55%;12241;"R$ 618,37";"R$ 4.168,07";1;1;"R$ 0,00";0;4.25%;4660
leosoaressilva01;Lv. 0;6579606751364481029;"R$ 3.253,21";17;17;"R$ 3.253,21";17;17;"R$ 0,00";0;0;"R$ 3.525,45";18;"R$ 3.652,71";18;18;"R$ 0,00";0;2026-01-27-2026-01-27;14116;51.62%;4535;"R$ 284,07";"R$ 3.525,45";2;0;"R$ 0,00";0;2.82%;568
casatiktokshop;Lv. 0;7279022943836242949;"R$ 3.440,60";39;39;"R$ 3.440,60";39;39;"R$ 0,00";0;0;"R$ 3.512,22";40;"R$ 3.697,61";40;40;"R$ 0,00";0;2026-01-27-2026-01-27;9322;11.59%;11698;"R$ 400,68";"R$ 3.512,22";2;0;"R$ 0,00";0;6.56%;488
maduh_maduh;Lv. 0;6785325983413355525;"R$ 2.645,07";22;22;"R$ 2.840,28";25;25;"R$ 195,21";3;3;"R$ 2.917,86";25;"R$ 3.625,97";29;29;"R$ 351,20";4;2026-01-27-2026-01-27;11189;51.46%;5498;"R$ 209,29";"R$ 3.269,06";1;0;"R$ 0,00";0;5.26%;12412
elenaratrindade;Lv. 0;6532062669149618177;"R$ 173,59";2;2;"R$ 2.048,01";31;31;"R$ 1.566,53";25;25;"R$ 277,59";3;"R$ 3.219,21";45;45;"R$ 2.652,29";38;2026-01-27-2026-01-27;19716;0.00%;0;"R$ 291,06";"R$ 3.237,77";0;0;"R$ 0,00";0;5.74%;40550
corposaudavelshop;Lv. 0;7436549500640265271;"R$ 2.774,90";7;7;"R$ 3.109,60";8;8;"R$ 0,00";0;0;"R$ 2.774,90";7;"R$ 3.052,00";8;8;"R$ 0,00";0;2026-01-27-2026-01-27;7805;5.97%;6181;"R$ 207,51";"R$ 3.109,60";1;1;"R$ 0,00";0;5.16%;794
paulabrigo;Lv. 0;6754367042377892869;"R$ 232,20";5;5;"R$ 2.639,79";60;64;"R$ 2.407,59";55;59;"R$ 232,20";5;"R$ 2.840,86";67;71;"R$ 2.702,22";62;2026-01-27-2026-01-27;14023;8.01%;2521;"R$ 225,68";"R$ 2.934,42";1;12;"R$ 449,40";9;9.50%;145474
schepaesugc;Lv. 0;7510012444408923152;"R$ 2.144,06";40;41;"R$ 2.186,14";41;42;"R$ 42,08";1;1;"R$ 2.497,72";46;"R$ 2.808,33";48;50;"R$ 110,07";2;2026-01-27-2026-01-27;3182;18.32%;8623;"R$ 302,66";"R$ 2.607,79";2;7;"R$ 0,00";0;3.89%;926
gabeatrixx;Lv. 0;6807282920202519558;"R$ 1.206,40";15;15;"R$ 1.460,66";26;26;"R$ 254,26";11;11;"R$ 1.400,12";18;"R$ 2.682,41";42;42;"R$ 1.039,51";24;2026-01-27-2026-01-27;5824;30.83%;5038;"R$ 163,25";"R$ 2.439,63";2;19;"R$ 0,00";0;9.25%;102021
ka_maedosgemeos;Lv. 0;6816152278040691717;"R$ 1.319,56";18;19;"R$ 2.233,32";46;47;"R$ 913,76";28;28;"R$ 1.376,46";19;"R$ 2.401,37";50;51;"R$ 1.008,64";31;2026-01-27-2026-01-27;14578;10.33%;2924;"R$ 208,18";"R$ 2.385,10";2;1;"R$ 0,00";0;3.32%;24148
bruhellen.ofc;Lv. 0;7299167177645523974;"R$ 1.980,61";25;27;"R$ 2.046,61";26;28;"R$ 66,00";1;1;"R$ 2.224,76";31;"R$ 2.471,20";33;36;"R$ 66,00";1;2026-01-27-2026-01-27;15927;32.93%;4133;"R$ 207,80";"R$ 2.329,74";2;3;"R$ 0,00";0;9.79%;4414
lelehelena98;Lv. 0;6789761976480728070;"R$ 0,00";0;0;"R$ 1.969,94";19;19;"R$ 1.969,94";19;19;"R$ 0,00";0;"R$ 2.308,25";24;25;"R$ 2.322,68";24;2026-01-27-2026-01-27;102656;0.00%;11;"R$ 160,31";"R$ 2.322,68";3;13;"R$ 156,10";2;6.52%;99235
lucilenecreator;Lv. 0;7175618308203807749;"R$ 1.199,09";31;31;"R$ 1.931,13";52;52;"R$ 732,04";21;21;"R$ 1.495,51";38;"R$ 2.436,11";62;62;"R$ 825,61";24;2026-01-27-2026-01-27;390011;16.94%;7436;"R$ 254,07";"R$ 2.321,12";5;7;"R$ 0,00";0;1.73%;98126
jotamatiotti;Lv. 0;6973353133683426309;"R$ 1.931,32";21;22;"R$ 1.931,32";21;22;"R$ 0,00";0;0;"R$ 2.234,04";27;"R$ 2.482,87";27;28;"R$ 0,00";0;2026-01-27-2026-01-27;17412;18.49%;3975;"R$ 232,02";"R$ 2.234,04";4;0;"R$ 0,00";0;6.26%;751
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 1.802,10";35;37;"R$ 1.802,10";35;37;"R$ 0,00";0;"R$ 2.133,13";43;45;"R$ 2.106,29";43;2026-01-27-2026-01-27;86676;0.00%;0;"R$ 270,68";"R$ 2.106,29";0;10;"R$ 0,00";0;3.99%;62643
byluizdanyell;Lv. 0;6592688737821392901;"R$ 1.797,87";29;29;"R$ 1.877,57";31;31;"R$ 29,90";1;1;"R$ 1.870,11";30;"R$ 2.132,31";31;31;"R$ 29,90";1;2026-01-27-2026-01-27;119135;24.45%;4471;"R$ 169,16";"R$ 1.900,01";2;11;"R$ 0,00";0;11.14%;13501
estefanecris;Lv. 0;6697614969733776385;"R$ 0,00";0;0;"R$ 1.457,74";34;34;"R$ 1.457,74";34;34;"R$ 0,00";0;"R$ 1.781,79";44;44;"R$ 1.831,57";44;2026-01-27-2026-01-27;16340;0.00%;0;"R$ 126,50";"R$ 1.831,57";0;13;"R$ 161,00";2;4.83%;49345
adayindica;Lv. 0;7510036874955834424;"R$ 1.556,81";11;11;"R$ 1.631,81";12;12;"R$ 75,00";1;1;"R$ 1.645,97";12;"R$ 1.898,80";13;13;"R$ 75,00";1;2026-01-27-2026-01-27;15865;28.48%;3511;"R$ 105,18";"R$ 1.720,97";2;3;"R$ 0,00";0;2.51%;2072
realmente_thais;Lv. 0;6830838183241532422;"R$ 1.281,53";7;7;"R$ 1.688,87";13;13;"R$ 407,34";6;6;"R$ 1.281,53";7;"R$ 1.645,28";13;13;"R$ 407,34";6;2026-01-27-2026-01-27;11119;10.92%;7383;"R$ 124,55";"R$ 1.688,87";3;3;"R$ 0,00";0;3.05%;7537
jokimura;Lv. 0;7065151738303267845;"R$ 1.247,63";20;21;"R$ 1.283,62";21;22;"R$ 35,99";1;1;"R$ 1.584,36";25;"R$ 1.762,01";27;28;"R$ 89,79";2;2026-01-27-2026-01-27;6522;35.19%;2461;"R$ 160,40";"R$ 1.674,15";1;5;"R$ 0,00";0;8.69%;2278
morganakoerich;Lv. 0;6813070438303548421;"R$ 0,00";0;0;"R$ 1.083,71";20;21;"R$ 1.083,71";20;21;"R$ 0,00";0;"R$ 1.455,00";27;28;"R$ 1.407,97";27;2026-01-27-2026-01-27;28960;0.00%;0;"R$ 159,51";"R$ 1.407,97";0;12;"R$ 913,01";18;5.87%;218389
empoderyas;Lv. 0;6814645518830388229;"R$ 159,88";4;4;"R$ 821,66";18;18;"R$ 661,78";14;14;"R$ 159,88";4;"R$ 1.409,76";25;25;"R$ 1.145,32";21;2026-01-27-2026-01-27;22963;0.00%;2;"R$ 132,51";"R$ 1.305,20";0;1;"R$ 0,00";0;7.19%;41823
estherr_luz;Lv. 0;7398256076427478022;"R$ 980,41";25;28;"R$ 980,41";25;28;"R$ 0,00";0;0;"R$ 1.221,05";31;"R$ 1.220,53";31;34;"R$ 0,00";0;2026-01-27-2026-01-27;2680;55.62%;2704;"R$ 99,17";"R$ 1.221,05";1;0;"R$ 0,00";0;7.52%;678
dudaabragaa_;Lv. 0;7551623487204131851;"R$ 1.096,07";8;8;"R$ 1.163,33";9;9;"R$ 67,26";1;1;"R$ 1.096,07";8;"R$ 1.357,95";10;10;"R$ 121,61";2;2026-01-27-2026-01-27;3104;11.90%;5175;"R$ 129,90";"R$ 1.217,68";5;1;"R$ 121,61";2;9.99%;4026
vendedor.apaixonadoshop1;Lv. 0;7511514702951515192;"R$ 1.087,33";40;47;"R$ 1.106,82";41;48;"R$ 19,49";1;1;"R$ 1.142,51";42;"R$ 971,81";44;51;"R$ 36,58";2;2026-01-27-2026-01-27;3960;29.95%;3356;"R$ 83,21";"R$ 1.179,09";3;5;"R$ 0,00";0;2.33%;2102
