author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
realmente_thais;Lv. 0;6830838183241532422;"R$ 24.099,65";137;137;"R$ 24.099,65";137;137;"R$ 0,00";0;0;"R$ 24.099,65";137;"R$ 26.699,50";138;138;"R$ 112,70";1;2026-01-03-2026-01-03;8496;9.31%;123664;"R$ 1.853,50";"R$ 24.212,35";4;0;"R$ 0,00";0;4.83%;2031
paulabrigo;Lv. 0;6754367042377892869;"R$ 12.649,00";254;254;"R$ 14.219,00";290;292;"R$ 1.570,00";36;38;"R$ 12.644,00";254;"R$ 14.662,79";291;293;"R$ 1.639,71";37;2026-01-03-2026-01-03;9669;12.16%;35858;"R$ 1.053,20";"R$ 14.283,71";1;0;"R$ 0,00";0;6.52%;76343
alex.e.denise;Lv. 0;7524184363413029893;"R$ 10.608,10";124;130;"R$ 10.608,10";124;130;"R$ 0,00";0;0;"R$ 10.999,69";128;"R$ 10.458,06";128;135;"R$ 0,00";0;2026-01-03-2026-01-03;3031;10.13%;36438;"R$ 808,38";"R$ 10.999,69";5;9;"R$ 0,00";0;3.49%;3835
empoderyas;Lv. 0;6814645518830388229;"R$ 8.158,40";144;149;"R$ 9.274,91";165;170;"R$ 1.116,51";21;21;"R$ 8.532,56";152;"R$ 11.479,36";183;188;"R$ 1.606,75";31;2026-01-03-2026-01-03;21892;10.39%;51626;"R$ 1.497,08";"R$ 10.139,31";2;9;"R$ 0,00";0;4.68%;179167
anatashagomesc;Lv. 0;7458032352510346245;"R$ 5.763,96";88;90;"R$ 5.763,96";88;90;"R$ 0,00";0;0;"R$ 6.803,78";102;"R$ 7.733,70";102;105;"R$ 0,00";0;2026-01-03-2026-01-03;11305;30.01%;7905;"R$ 695,54";"R$ 6.803,78";1;0;"R$ 0,00";0;3.90%;2386
kahrouul;Lv. 0;6812048966706185222;"R$ 5.562,62";10;10;"R$ 5.930,21";16;16;"R$ 0,00";0;0;"R$ 5.562,62";10;"R$ 5.647,21";17;17;"R$ 77,70";1;2026-01-03-2026-01-03;13771;27.21%;5479;"R$ 510,33";"R$ 6.007,91";2;0;"R$ 0,00";0;5.67%;2118
bruhellen.ofc;Lv. 0;7299167177645523974;"R$ 4.986,11";72;72;"R$ 5.277,90";79;79;"R$ 193,09";4;4;"R$ 5.480,16";81;"R$ 5.700,54";90;92;"R$ 264,08";5;2026-01-03-2026-01-03;14125;19.40%;15304;"R$ 593,81";"R$ 5.942,92";1;0;"R$ 0,00";0;3.54%;13481
elenaratrindade;Lv. 0;6532062669149618177;"R$ 4.365,78";65;65;"R$ 5.177,02";73;73;"R$ 811,24";8;8;"R$ 4.899,82";69;"R$ 6.412,40";79;79;"R$ 1.001,77";10;2026-01-03-2026-01-03;17861;26.17%;27680;"R$ 587,82";"R$ 5.901,59";1;0;"R$ 0,00";0;7.96%;15498
giovaniemiliano;Lv. 0;6771260286038197253;"R$ 5.495,57";108;109;"R$ 5.495,57";108;109;"R$ 0,00";0;0;"R$ 5.677,73";111;"R$ 6.040,64";111;112;"R$ 0,00";0;2026-01-03-2026-01-03;153081;13.69%;18490;"R$ 643,97";"R$ 5.677,73";1;5;"R$ 0,00";0;5.85%;2323
jumuriel.a;Lv. 0;7288359799254516741;"R$ 4.332,52";44;46;"R$ 4.347,52";45;47;"R$ 15,00";1;1;"R$ 4.778,05";48;"R$ 4.967,77";49;51;"R$ 15,00";1;2026-01-03-2026-01-03;10056;29.74%;13145;"R$ 483,71";"R$ 4.793,05";1;4;"R$ 0,00";0;5.98%;3093
