author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
exitus.shop;Lv. 0;7465784835714614278;"R$ 20.517,05";292;313;"R$ 20.609,95";294;315;"R$ 92,90";2;2;"R$ 23.601,18";334;"R$ 25.995,47";336;359;"R$ 92,90";2;2026-01-20-2026-01-20;19150;10.54%;60698;"R$ 3.655,92";"R$ 23.694,08";1;0;"R$ 0,00";0;2.60%;13499
fabiecleon;Lv. 0;6795096179774424069;"R$ 20.781,11";427;428;"R$ 20.911,01";428;429;"R$ 129,90";1;1;"R$ 21.168,99";434;"R$ 23.831,83";436;437;"R$ 261,42";2;2026-01-20-2026-01-20;5649;47.07%;29539;"R$ 2.249,84";"R$ 21.430,41";1;5;"R$ 0,00";0;8.44%;10176
kahrouul;Lv. 0;6812048966706185222;"R$ 15.858,73";94;95;"R$ 16.054,78";101;102;"R$ 196,05";7;7;"R$ 17.295,01";101;"R$ 18.952,76";114;115;"R$ 327,02";13;2026-01-20-2026-01-20;14746;26.79%;22983;"R$ 1.948,61";"R$ 17.622,03";9;10;"R$ 0,00";0;2.48%;29302
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 10.793,92";226;226;"R$ 10.996,58";230;230;"R$ 148,91";3;3;"R$ 11.387,00";238;"R$ 12.982,42";242;242;"R$ 224,67";4;2026-01-20-2026-01-20;12031;37.01%;21325;"R$ 1.165,22";"R$ 11.611,67";1;0;"R$ 0,00";0;5.83%;2264
dicas_daline;Lv. 0;7493168230644270085;"R$ 6.672,87";63;66;"R$ 7.824,37";91;95;"R$ 1.151,50";28;29;"R$ 7.566,40";71;"R$ 9.604,32";99;103;"R$ 1.159,07";28;2026-01-20-2026-01-20;9031;19.43%;8844;"R$ 1.039,15";"R$ 8.725,47";1;1;"R$ 0,00";0;5.44%;16257
lucilenecreator;Lv. 0;7175618308203807749;"R$ 7.251,72";85;96;"R$ 7.845,47";99;110;"R$ 593,75";14;14;"R$ 7.793,06";92;"R$ 9.268,48";109;120;"R$ 663,90";17;2026-01-20-2026-01-20;390079;34.14%;22563;"R$ 860,27";"R$ 8.456,96";3;2;"R$ 0,00";0;3.20%;39256
realmente_thais;Lv. 0;6830838183241532422;"R$ 7.554,35";46;47;"R$ 8.218,55";49;50;"R$ 664,20";3;3;"R$ 7.554,35";46;"R$ 8.994,60";49;50;"R$ 664,20";3;2026-01-20-2026-01-20;10757;9.79%;35160;"R$ 646,80";"R$ 8.218,55";1;0;"R$ 0,00";0;10.60%;23654
_marigil;Lv. 0;6812034214969426949;"R$ 6.360,37";59;59;"R$ 6.939,27";66;66;"R$ 578,90";7;7;"R$ 6.657,03";64;"R$ 8.071,07";72;73;"R$ 514,31";7;2026-01-20-2026-01-20;13538;44.37%;9415;"R$ 822,30";"R$ 7.419,93";1;2;"R$ 196,50";4;4.64%;66764
paulabrigo;Lv. 0;6754367042377892869;"R$ 2.626,86";55;57;"R$ 6.762,65";163;173;"R$ 4.055,89";107;115;"R$ 2.689,64";56;"R$ 7.655,40";173;184;"R$ 4.401,84";115;2026-01-20-2026-01-20;13072;11.13%;7410;"R$ 534,35";"R$ 7.237,26";1;9;"R$ 347,50";8;5.30%;301566
jotamatiotti;Lv. 0;6973353133683426309;"R$ 5.021,59";51;57;"R$ 5.021,59";51;57;"R$ 0,00";0;0;"R$ 5.822,14";59;"R$ 6.554,82";59;65;"R$ 0,00";0;2026-01-20-2026-01-20;17301;29.31%;7133;"R$ 578,25";"R$ 5.822,14";4;5;"R$ 114,89";2;3.56%;1377
