author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
fabiecleon;Lv. 0;6795096179774424069;"R$ 15.537,40";252;253;"R$ 15.612,32";254;255;"R$ 74,92";2;2;"R$ 17.370,44";269;"R$ 19.494,38";271;279;"R$ 74,92";2;2026-01-24-2026-01-24;6610;33.82%;32892;"R$ 1.922,84";"R$ 17.445,36";2;1;"R$ 87,04";1;6.86%;7365
byadrianams;Lv. 0;7516288332260951046;"R$ 11.869,33";97;97;"R$ 12.027,85";100;100;"R$ 158,52";3;3;"R$ 12.734,68";104;"R$ 13.834,97";109;109;"R$ 264,90";5;2026-01-24-2026-01-24;8310;31.45%;13680;"R$ 1.221,98";"R$ 12.999,58";1;2;"R$ 0,00";0;5.82%;4380
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 11.865,98";220;220;"R$ 11.932,88";221;221;"R$ 66,90";1;1;"R$ 12.097,69";225;"R$ 13.421,52";226;226;"R$ 66,90";1;2026-01-24-2026-01-24;12986;27.93%;29380;"R$ 1.210,38";"R$ 12.164,59";3;0;"R$ 0,00";0;5.98%;2025
realmente_thais;Lv. 0;6830838183241532422;"R$ 9.443,05";56;57;"R$ 9.634,84";57;58;"R$ 191,79";1;1;"R$ 10.183,80";60;"R$ 11.344,92";61;62;"R$ 191,79";1;2026-01-24-2026-01-24;11023;12.72%;31702;"R$ 812,34";"R$ 10.375,59";2;6;"R$ 0,00";0;9.77%;16608
elenaratrindade;Lv. 0;6532062669149618177;"R$ 4.666,64";55;55;"R$ 8.368,56";143;143;"R$ 3.701,92";88;88;"R$ 5.375,24";63;"R$ 9.885,63";161;161;"R$ 4.066,16";98;2026-01-24-2026-01-24;19554;46.74%;15956;"R$ 959,09";"R$ 9.441,40";2;0;"R$ 0,00";0;3.87%;132213
exitus.shop;Lv. 0;7465784835714614278;"R$ 6.245,30";68;72;"R$ 6.515,92";73;77;"R$ 270,62";5;5;"R$ 7.285,09";78;"R$ 8.435,40";83;88;"R$ 270,62";5;2026-01-24-2026-01-24;19655;8.34%;19273;"R$ 1.159,06";"R$ 7.555,71";1;0;"R$ 0,00";0;4.78%;5062
casatiktokshop;Lv. 0;7279022943836242949;"R$ 6.872,22";92;92;"R$ 6.872,22";92;92;"R$ 0,00";0;0;"R$ 6.998,33";94;"R$ 7.763,92";95;95;"R$ 49,00";1;2026-01-24-2026-01-24;9191;9.33%;31238;"R$ 817,01";"R$ 7.047,33";3;0;"R$ 0,00";0;4.29%;1537
kahrouul;Lv. 0;6812048966706185222;"R$ 4.515,36";55;56;"R$ 4.909,49";57;59;"R$ 58,43";1;2;"R$ 5.021,45";59;"R$ 5.957,07";62;64;"R$ 81,42";2;2026-01-24-2026-01-24;15092;19.33%;9793;"R$ 655,65";"R$ 5.438,57";7;4;"R$ 0,00";0;3.73%;4125
alex.e.denise;Lv. 0;7524184363413029893;"R$ 4.637,87";34;39;"R$ 4.848,59";37;42;"R$ 210,72";3;3;"R$ 4.935,08";36;"R$ 5.543,81";39;44;"R$ 210,72";3;2026-01-24-2026-01-24;3741;25.26%;8697;"R$ 844,20";"R$ 5.145,80";5;0;"R$ 0,00";0;3.36%;6424
_marigil;Lv. 0;6812034214969426949;"R$ 2.597,64";26;26;"R$ 3.266,46";37;38;"R$ 668,82";11;12;"R$ 3.463,57";31;"R$ 5.394,70";51;52;"R$ 1.593,26";20;2026-01-24-2026-01-24;13707;33.22%;3889;"R$ 518,46";"R$ 5.056,83";1;9;"R$ 318,02";6;7.05%;79547
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 4.776,44";91;91;"R$ 4.776,44";91;91;"R$ 0,00";0;0;"R$ 4.883,14";93;"R$ 5.503,32";93;93;"R$ 0,00";0;2026-01-24-2026-01-24;5266;28.77%;9494;"R$ 516,78";"R$ 4.883,14";1;0;"R$ 0,00";0;4.15%;2359
estherr_luz;Lv. 0;7398256076427478022;"R$ 4.117,46";113;119;"R$ 4.117,46";113;119;"R$ 0,00";0;0;"R$ 4.404,97";121;"R$ 4.326,67";122;128;"R$ 0,00";0;2026-01-24-2026-01-24;2657;51.58%;8734;"R$ 371,39";"R$ 4.444,47";2;0;"R$ 0,00";0;0.96%;311
