author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 6;6812048966706185222;"R$ 25.168,21";50;50;"R$ 25.433,50";52;52;"R$ 265,29";2;2;"R$ 25.645,65";51;"R$ 25.466,31";54;54;"R$ 343,29";3;2026-06-18-2026-06-18;22828;10.31%;29139;"R$ 2.093,63";"R$ 25.988,94";2;0;"R$ 189,61";1;6.96%;15867
nai.lenhardt;Lv. 3;7005969763944875014;"R$ 18.889,19";136;137;"R$ 18.889,19";136;137;"R$ 0,00";0;0;"R$ 20.918,69";150;"R$ 23.260,39";151;152;"R$ 144,90";1;2026-06-18-2026-06-18;11066;36.78%;20719;"R$ 1.089,50";"R$ 21.063,59";1;2;"R$ 0,00";0;7.18%;4486
milenarzb;Lv. 2;7148901470980473861;"R$ 17.881,31";68;79;"R$ 17.982,13";70;82;"R$ 100,82";2;3;"R$ 19.526,32";74;"R$ 22.783,33";76;88;"R$ 100,82";2;2026-06-18-2026-06-18;4531;34.13%;5904;"R$ 1.767,99";"R$ 19.627,14";2;0;"R$ 0,00";0;4.07%;1106
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 12.723,73";106;106;"R$ 13.865,45";115;115;"R$ 1.141,72";9;9;"R$ 13.146,25";109;"R$ 15.954,06";122;122;"R$ 1.637,86";13;2026-06-18-2026-06-18;10880;31.91%;16449;"R$ 1.468,39";"R$ 14.784,11";2;5;"R$ 0,00";0;9.30%;19946
empoderyas;Lv. 5;6814645518830388229;"R$ 13.761,47";129;129;"R$ 13.829,59";131;131;"R$ 68,12";2;2;"R$ 13.865,18";130;"R$ 14.450,40";132;132;"R$ 68,12";2;2026-06-18-2026-06-18;31366;9.28%;48392;"R$ 1.301,44";"R$ 13.933,30";2;25;"R$ 0,00";0;4.09%;9396
elenaratrindade;Lv. 5;6532062669149618177;"R$ 7.196,56";49;49;"R$ 8.893,94";63;63;"R$ 1.697,38";14;14;"R$ 8.116,82";55;"R$ 11.050,32";75;75;"R$ 2.330,98";20;2026-06-18-2026-06-18;32706;32.73%;26217;"R$ 912,75";"R$ 10.447,80";4;0;"R$ 0,00";0;9.96%;27572
bdgroupshop;Lv. 5;7477153061481694214;"R$ 8.922,38";18;18;"R$ 8.922,38";18;18;"R$ 0,00";0;0;"R$ 9.400,22";19;"R$ 9.110,10";19;19;"R$ 0,00";0;2026-06-18-2026-06-18;6023;9.76%;11215;"R$ 505,23";"R$ 9.400,22";7;0;"R$ 0,00";0;2.41%;704
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 7.606,44";163;169;"R$ 7.606,44";163;169;"R$ 0,00";0;"R$ 8.463,33";181;189;"R$ 8.603,90";181;2026-06-18-2026-06-18;141954;0.00%;0;"R$ 659,09";"R$ 8.603,90";0;9;"R$ 142,91";1;3.92%;567042
carlaf.bitencourt;Lv. 5;7203798203405108230;"R$ 6.604,58";94;95;"R$ 8.231,72";121;122;"R$ 1.627,14";27;27;"R$ 6.885,39";98;"R$ 8.672,93";126;127;"R$ 1.685,35";28;2026-06-18-2026-06-18;23289;28.12%;17029;"R$ 664,50";"R$ 8.570,74";4;3;"R$ 0,00";0;9.07%;30049
luanna.gomide;Lv. 5;6807131825984996357;"R$ 6.250,72";43;43;"R$ 6.250,72";43;43;"R$ 0,00";0;0;"R$ 7.908,03";55;"R$ 8.526,76";55;55;"R$ 0,00";0;2026-06-18-2026-06-18;7082;16.46%;22110;"R$ 772,36";"R$ 7.908,03";6;0;"R$ 0,00";0;11.11%;1089
