author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
bdgroupshop;Lv. 5;7477153061481694214;"R$ 10.975,27";16;16;"R$ 10.975,27";16;16;"R$ 0,00";0;0;"R$ 12.390,77";18;"R$ 12.953,86";18;18;"R$ 0,00";0;2026-06-13-2026-06-13;5948;12.53%;8909;"R$ 1.142,11";"R$ 12.390,77";4;0;"R$ 0,00";0;5.20%;654
elenaratrindade;Lv. 5;6532062669149618177;"R$ 8.203,29";57;57;"R$ 11.023,57";82;82;"R$ 2.820,28";25;25;"R$ 8.939,87";63;"R$ 12.767,09";90;90;"R$ 2.968,63";27;2026-06-13-2026-06-13;32261;32.90%;26627;"R$ 1.122,03";"R$ 11.908,50";2;3;"R$ 0,00";0;8.36%;34987
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 9.843,02";65;65;"R$ 10.958,75";74;74;"R$ 1.115,73";9;9;"R$ 10.637,05";70;"R$ 12.901,63";80;80;"R$ 1.258,11";10;2026-06-13-2026-06-13;10692;29.38%;9297;"R$ 1.358,91";"R$ 11.895,16";2;6;"R$ 0,00";0;8.59%;19797
thauana.amorimm;Lv. 5;7480891124002489350;"R$ 0,00";0;0;"R$ 10.384,86";333;341;"R$ 10.384,86";333;341;"R$ 0,00";0;"R$ 10.969,57";370;378;"R$ 11.591,12";370;2026-06-13-2026-06-13;99791;0.00%;0;"R$ 1.066,99";"R$ 11.591,12";0;2;"R$ 0,00";0;3.56%;352563
jotamatiotti;Lv. 4;6973353133683426309;"R$ 10.085,35";19;19;"R$ 10.566,59";23;23;"R$ 481,24";4;4;"R$ 10.085,35";19;"R$ 11.317,84";23;23;"R$ 481,24";4;2026-06-13-2026-06-13;22647;10.33%;9329;"R$ 669,77";"R$ 10.566,59";4;10;"R$ 0,00";0;6.86%;13870
rafaella.samara;Lv. 4;7325890451452740614;"R$ 7.256,18";108;109;"R$ 8.509,72";125;126;"R$ 1.253,54";17;17;"R$ 7.406,65";110;"R$ 9.607,30";130;131;"R$ 1.435,53";20;2026-06-13-2026-06-13;5815;30.67%;13924;"R$ 818,60";"R$ 8.842,18";2;2;"R$ 0,00";0;3.88%;21028
juhindicaa;Lv. 5;6809368191572984837;"R$ 7.406,73";83;83;"R$ 7.475,83";85;85;"R$ 69,10";2;2;"R$ 8.004,01";89;"R$ 8.592,35";91;91;"R$ 69,10";2;2026-06-13-2026-06-13;8317;27.87%;17790;"R$ 504,73";"R$ 8.073,11";1;2;"R$ 0,00";0;6.78%;50113
_marigil;Lv. 5;6812034214969426949;"R$ 37,70";1;2;"R$ 6.179,95";65;70;"R$ 6.142,25";64;68;"R$ 37,70";1;"R$ 8.518,83";86;91;"R$ 7.877,10";85;2026-06-13-2026-06-13;24247;0.00%;0;"R$ 735,47";"R$ 7.914,80";0;0;"R$ 1.861,52";24;6.71%;156184
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 6.675,36";96;98;"R$ 6.675,36";96;98;"R$ 0,00";0;"R$ 7.303,65";101;103;"R$ 6.928,98";101;2026-06-13-2026-06-13;139587;0.00%;0;"R$ 582,33";"R$ 6.928,98";0;8;"R$ 219,88";2;4.88%;245229
glowfit.club1;Lv. 5;7483243610416464902;"R$ 5.500,56";86;88;"R$ 5.881,38";91;93;"R$ 380,82";5;5;"R$ 5.670,72";90;"R$ 6.163,18";96;98;"R$ 460,72";6;2026-06-13-2026-06-13;5958;22.51%;20176;"R$ 627,90";"R$ 6.131,44";2;15;"R$ 0,00";0;5.45%;13842
nathesteta;Lv. 4;6813395814204425222;"R$ 0,00";0;0;"R$ 5.191,93";78;79;"R$ 5.191,93";78;79;"R$ 0,00";0;"R$ 5.164,47";81;82;"R$ 5.471,60";81;2026-06-13-2026-06-13;24803;0.00%;0;"R$ 349,95";"R$ 5.471,60";0;4;"R$ 0,00";0;3.14%;189723
samiaaragaomorais;Lv. 5;7388147391822119942;"R$ 0,00";0;0;"R$ 4.620,49";209;214;"R$ 4.620,49";209;214;"R$ 0,00";0;"R$ 5.171,18";238;242;"R$ 5.463,37";238;2026-06-13-2026-06-13;18596;0.00%;0;"R$ 405,03";"R$ 5.463,37";0;12;"R$ 0,00";0;2.40%;209288
eu.julioindica;Lv. 4;190350162744147968;"R$ 4.745,38";53;57;"R$ 4.917,09";58;62;"R$ 171,71";5;5;"R$ 4.908,99";55;"R$ 5.722,78";61;65;"R$ 336,50";6;2026-06-13-2026-06-13;17956;18.45%;10121;"R$ 454,74";"R$ 5.245,49";1;0;"R$ 0,00";0;7.55%;44522
exitus.shop;Lv. 4;7465784835714614278;"R$ 4.414,63";65;67;"R$ 4.536,42";66;68;"R$ 121,79";1;1;"R$ 4.985,48";72;"R$ 5.614,09";73;75;"R$ 121,79";1;2026-06-13-2026-06-13;29682;10.98%;13653;"R$ 535,00";"R$ 5.107,27";6;1;"R$ 4.418,54";63;7.62%;801
alinesantanaugc;Lv. 4;7248388461992215558;"R$ 3.366,44";30;31;"R$ 3.814,34";35;36;"R$ 447,90";5;5;"R$ 3.501,64";32;"R$ 4.437,38";40;41;"R$ 645,14";8;2026-06-13-2026-06-13;32010;19.36%;6483;"R$ 493,82";"R$ 4.146,78";2;0;"R$ 0,00";0;7.87%;4449
byadrianams;Lv. 5;7516288332260951046;"R$ 0,00";0;0;"R$ 3.122,33";50;50;"R$ 3.122,33";50;50;"R$ 0,00";0;"R$ 4.193,72";60;62;"R$ 4.120,25";60;2026-06-13-2026-06-13;14708;0.00%;0;"R$ 429,00";"R$ 4.120,25";0;4;"R$ 97,72";1;5.00%;48871
karianealbuquerque;Lv. 3;7556265256685044792;"R$ 3.743,62";117;120;"R$ 3.743,62";117;120;"R$ 0,00";0;0;"R$ 3.996,34";123;"R$ 4.103,40";123;127;"R$ 0,00";0;2026-06-13-2026-06-13;5914;27.47%;15531;"R$ 385,71";"R$ 3.996,34";2;0;"R$ 0,00";0;3.46%;231
casatiktokshop;Lv. 4;7279022943836242949;"R$ 3.815,02";41;44;"R$ 3.815,02";41;44;"R$ 0,00";0;0;"R$ 3.983,80";43;"R$ 4.167,78";43;48;"R$ 0,00";0;2026-06-13-2026-06-13;15468;7.37%;16582;"R$ 510,27";"R$ 3.983,80";2;0;"R$ 0,00";0;2.41%;829
rafaelmunarocreator;Lv. 4;7094338910360372229;"R$ 0,00";0;0;"R$ 4.180,61";59;59;"R$ 4.180,61";59;59;"R$ 0,00";0;"R$ 3.759,34";53;53;"R$ 3.762,71";53;2026-06-13-2026-06-13;17873;0.00%;0;"R$ 194,05";"R$ 3.762,71";0;11;"R$ 0,00";0;1.21%;93558
samara_1580;Lv. 5;7225327765163492358;"R$ 3.456,82";56;56;"R$ 3.538,76";57;58;"R$ 81,94";1;2;"R$ 3.537,07";57;"R$ 3.962,16";59;60;"R$ 197,84";2;2026-06-13-2026-06-13;45212;20.74%;14283;"R$ 371,56";"R$ 3.734,91";1;5;"R$ 0,00";0;11.82%;3916
realmente_thais;Lv. 4;6830838183241532422;"R$ 2.082,36";11;12;"R$ 2.861,26";24;25;"R$ 778,90";13;13;"R$ 2.260,14";12;"R$ 3.472,42";26;27;"R$ 850,15";14;2026-06-13-2026-06-13;13231;6.55%;6073;"R$ 227,40";"R$ 3.110,29";2;0;"R$ 71,25";1;4.08%;19371
brunacaldeira10;Lv. 5;157417911853293568;"R$ 1.210,92";29;29;"R$ 2.726,02";54;54;"R$ 1.515,10";25;25;"R$ 1.327,02";32;"R$ 2.812,46";59;59;"R$ 1.597,26";27;2026-06-13-2026-06-13;74184;13.74%;4460;"R$ 262,08";"R$ 2.924,28";1;0;"R$ 0,00";0;5.75%;22243
