author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
elenaratrindade;Lv. 5;6532062669149618177;"R$ 10.486,46";86;87;"R$ 13.042,18";112;113;"R$ 2.555,72";26;26;"R$ 11.201,82";92;"R$ 15.485,24";124;125;"R$ 3.181,64";32;2026-06-12-2026-06-12;32249;30.01%;24909;"R$ 1.252,83";"R$ 14.383,46";3;0;"R$ 0,00";0;8.64%;33135
thauana.amorimm;Lv. 5;7480891124002489350;"R$ 0,00";0;0;"R$ 10.272,58";313;315;"R$ 10.272,58";313;315;"R$ 0,00";0;"R$ 10.762,59";340;343;"R$ 11.236,43";340;2026-06-12-2026-06-12;99589;0.00%;0;"R$ 896,79";"R$ 11.236,43";0;21;"R$ 0,00";0;3.95%;352679
jotamatiotti;Lv. 4;6973353133683426309;"R$ 7.699,44";19;19;"R$ 7.699,44";19;19;"R$ 0,00";0;0;"R$ 8.684,41";21;"R$ 9.243,74";23;23;"R$ 129,29";1;2026-06-12-2026-06-12;22620;8.13%;11726;"R$ 579,83";"R$ 8.927,26";9;14;"R$ 0,00";0;7.78%;13711
_marigil;Lv. 5;6812034214969426949;"R$ 932,71";17;17;"R$ 4.687,19";57;57;"R$ 3.754,48";40;40;"R$ 1.288,17";20;"R$ 8.737,10";88;90;"R$ 6.877,70";68;2026-06-12-2026-06-12;24152;8.72%;5252;"R$ 787,49";"R$ 8.165,87";1;0;"R$ 1.443,46";17;6.03%;158767
casatiktokshop;Lv. 4;7279022943836242949;"R$ 6.627,02";76;76;"R$ 6.674,12";77;77;"R$ 47,10";1;1;"R$ 6.833,50";78;"R$ 7.441,35";79;79;"R$ 47,10";1;2026-06-12-2026-06-12;15468;8.28%;31512;"R$ 872,24";"R$ 6.880,60";2;2;"R$ 0,00";0;3.38%;948
juhindicaa;Lv. 5;6809368191572984837;"R$ 5.194,53";48;58;"R$ 5.593,46";56;66;"R$ 398,93";8;8;"R$ 6.095,92";55;"R$ 7.075,80";65;76;"R$ 480,39";10;2026-06-12-2026-06-12;8268;23.27%;16639;"R$ 372,07";"R$ 6.576,31";2;2;"R$ 0,00";0;3.28%;14380
nai.lenhardt;Lv. 2;7005969763944875014;"R$ 5.171,38";39;39;"R$ 5.171,38";39;39;"R$ 0,00";0;0;"R$ 6.382,25";48;"R$ 7.180,36";48;48;"R$ 0,00";0;2026-06-12-2026-06-12;10873;29.92%;9042;"R$ 347,56";"R$ 6.382,25";1;3;"R$ 0,00";0;4.57%;2406
alexxcreator;Lv. 4;7568983106017248267;"R$ 5.703,59";21;23;"R$ 5.728,23";22;24;"R$ 24,64";1;1;"R$ 5.703,59";21;"R$ 6.661,11";22;24;"R$ 24,64";1;2026-06-12-2026-06-12;3465;10.92%;6860;"R$ 375,38";"R$ 5.728,23";9;1;"R$ 0,00";0;4.56%;856
nathesteta;Lv. 4;6813395814204425222;"R$ 0,00";0;0;"R$ 4.946,25";85;87;"R$ 4.946,25";85;87;"R$ 0,00";0;"R$ 5.570,64";93;96;"R$ 5.697,09";93;2026-06-12-2026-06-12;24546;0.00%;0;"R$ 370,86";"R$ 5.697,09";0;10;"R$ 0,00";0;2.50%;151897
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 2.653,02";19;19;"R$ 4.530,13";35;35;"R$ 1.877,11";16;16;"R$ 3.027,37";21;"R$ 5.804,78";44;45;"R$ 2.482,51";23;2026-06-12-2026-06-12;10644;27.61%;3749;"R$ 524,28";"R$ 5.509,88";1;3;"R$ 0,00";0;9.60%;16720
