author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
samara_1580;Lv. 5;7225327765163492358;"R$ 27.709,02";201;202;"R$ 27.777,80";203;204;"R$ 0,00";0;0;"R$ 29.060,62";211;"R$ 31.294,17";213;214;"R$ 0,00";0;2026-06-21-2026-06-21;45526;24.57%;33319;"R$ 1.970,76";"R$ 29.129,40";2;0;"R$ 0,00";0;7.57%;2960
nai.lenhardt;Lv. 4;7005969763944875014;"R$ 19.735,57";144;145;"R$ 19.836,17";146;147;"R$ 100,60";2;2;"R$ 19.891,11";145;"R$ 22.008,12";147;148;"R$ 100,60";2;2026-06-21-2026-06-21;11182;30.05%;20924;"R$ 1.051,58";"R$ 19.991,71";1;3;"R$ 0,00";0;4.90%;4285
jotamatiotti;Lv. 4;6973353133683426309;"R$ 12.298,70";24;24;"R$ 12.646,98";27;27;"R$ 348,28";3;3;"R$ 14.896,17";28;"R$ 15.067,17";30;30;"R$ 254,32";2;2026-06-21-2026-06-21;22762;6.44%;23586;"R$ 768,63";"R$ 15.150,49";4;7;"R$ 0,00";0;4.20%;6698
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 13.387,08";114;114;"R$ 14.324,40";123;123;"R$ 937,32";9;9;"R$ 13.498,70";115;"R$ 15.957,76";125;125;"R$ 1.007,43";10;2026-06-21-2026-06-21;10976;33.82%;15001;"R$ 1.461,77";"R$ 14.506,13";1;3;"R$ 0,00";0;8.63%;17526
rafaella.samara;Lv. 4;7325890451452740614;"R$ 12.035,85";132;132;"R$ 12.586,02";149;149;"R$ 550,17";17;17;"R$ 12.460,58";137;"R$ 13.793,13";156;156;"R$ 718,16";19;2026-06-21-2026-06-21;6084;36.45%;28132;"R$ 1.225,96";"R$ 13.178,74";2;5;"R$ 0,00";0;4.88%;19127
glowfit.club1;Lv. 5;7483243610416464902;"R$ 10.451,28";221;222;"R$ 11.787,77";243;245;"R$ 1.092,60";20;21;"R$ 11.276,09";240;"R$ 12.786,16";265;268;"R$ 1.244,98";23;2026-06-21-2026-06-21;6671;22.21%;19157;"R$ 1.200,57";"R$ 12.764,96";1;12;"R$ 0,00";0;6.64%;22906
jokimura;Lv. 5;7065151738303267845;"R$ 9.405,21";67;67;"R$ 9.681,91";72;72;"R$ 276,70";5;5;"R$ 10.214,94";72;"R$ 11.459,67";77;77;"R$ 276,70";5;2026-06-21-2026-06-21;18979;15.25%;30853;"R$ 1.032,34";"R$ 10.491,64";2;2;"R$ 0,00";0;4.84%;10836
exitus.shop;Lv. 4;7465784835714614278;"R$ 8.601,56";58;60;"R$ 9.233,94";63;65;"R$ 632,38";5;5;"R$ 9.122,14";61;"R$ 10.993,04";67;69;"R$ 801,18";6;2026-06-21-2026-06-21;29781;4.63%;15109;"R$ 1.417,82";"R$ 9.923,32";8;4;"R$ 59,90";1;0.23%;117952
elenaratrindade;Lv. 5;6532062669149618177;"R$ 6.239,57";53;53;"R$ 8.379,14";73;73;"R$ 2.139,57";20;20;"R$ 6.896,28";58;"R$ 10.430,29";84;84;"R$ 2.777,90";26;2026-06-21-2026-06-21;32888;14.52%;41993;"R$ 921,72";"R$ 9.674,18";3;10;"R$ 0,00";0;9.39%;35198
thauana.amorimm;Lv. 5;7480891124002489350;"R$ 0,00";0;0;"R$ 8.059,37";207;209;"R$ 8.059,37";207;209;"R$ 0,00";0;"R$ 9.049,06";234;237;"R$ 9.461,07";234;2026-06-21-2026-06-21;101573;0.00%;0;"R$ 805,76";"R$ 9.461,07";0;0;"R$ 0,00";0;4.16%;310774
byluizdanyell;Lv. 4;6592688737821392901;"R$ 5.619,95";29;29;"R$ 7.525,67";46;46;"R$ 1.905,72";17;17;"R$ 6.456,88";34;"R$ 10.049,80";62;62;"R$ 2.819,32";28;2026-06-21-2026-06-21;120654;37.73%;14416;"R$ 848,75";"R$ 9.276,20";3;9;"R$ 0,00";0;6.62%;72599
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 7.394,28";167;168;"R$ 7.394,28";167;168;"R$ 0,00";0;"R$ 8.332,14";184;187;"R$ 8.452,61";184;2026-06-21-2026-06-21;143232;0.00%;0;"R$ 654,77";"R$ 8.452,61";0;3;"R$ 107,04";1;3.09%;734187
mairaog;Lv. 5;6789280832538215430;"R$ 5.488,19";40;40;"R$ 6.766,40";64;64;"R$ 1.278,21";24;24;"R$ 6.798,77";49;"R$ 8.877,18";78;79;"R$ 1.508,49";29;2026-06-21-2026-06-21;9405;26.92%;9132;"R$ 774,47";"R$ 8.307,26";2;4;"R$ 0,00";0;6.36%;37915
kahrouul;Lv. 6;6812048966706185222;"R$ 7.990,62";20;20;"R$ 8.192,26";22;22;"R$ 201,64";2;2;"R$ 7.990,62";20;"R$ 8.297,01";22;22;"R$ 201,64";2;2026-06-21-2026-06-21;22901;10.69%;15057;"R$ 703,97";"R$ 8.192,26";3;0;"R$ 0,00";0;1.91%;20131
_marigil;Lv. 5;6812034214969426949;"R$ 70,60";2;2;"R$ 5.933,60";67;72;"R$ 5.863,00";65;70;"R$ 70,60";2;"R$ 8.028,94";85;91;"R$ 7.635,79";83;2026-06-21-2026-06-21;24758;0.00%;0;"R$ 686,08";"R$ 7.706,39";0;0;"R$ 2.134,18";24;8.46%;204827
carlaf.bitencourt;Lv. 5;7203798203405108230;"R$ 4.372,94";67;67;"R$ 6.501,03";99;100;"R$ 2.128,09";32;33;"R$ 4.725,88";72;"R$ 6.946,72";106;107;"R$ 2.242,77";34;2026-06-21-2026-06-21;23507;23.83%;12484;"R$ 514,78";"R$ 6.968,65";2;0;"R$ 0,00";0;9.06%;21457
alexxcreator;Lv. 4;7568983106017248267;"R$ 6.303,65";12;12;"R$ 6.429,11";13;13;"R$ 125,46";1;1;"R$ 6.303,65";12;"R$ 6.029,20";13;13;"R$ 125,46";1;2026-06-21-2026-06-21;3590;3.98%;13372;"R$ 507,82";"R$ 6.429,11";1;0;"R$ 0,00";0;5.75%;400
diegosantana.s;Lv. 4;6937762331687289861;"R$ 274,27";6;6;"R$ 5.676,41";82;82;"R$ 5.402,14";76;76;"R$ 274,27";6;"R$ 5.545,11";83;83;"R$ 5.465,74";77;2026-06-21-2026-06-21;20531;12.15%;2510;"R$ 477,91";"R$ 5.740,01";1;3;"R$ 0,00";0;6.55%;87893
geisivibes;Lv. 3;7550508564374569989;"R$ 0,00";0;0;"R$ 4.995,83";76;77;"R$ 4.995,83";76;77;"R$ 0,00";0;"R$ 5.827,63";85;86;"R$ 5.642,53";85;2026-06-21-2026-06-21;15726;0.00%;0;"R$ 528,32";"R$ 5.642,53";0;9;"R$ 0,00";0;2.39%;179014
empoderyas;Lv. 5;6814645518830388229;"R$ 4.871,58";47;48;"R$ 5.250,99";51;52;"R$ 379,41";4;4;"R$ 5.091,13";49;"R$ 5.986,24";54;55;"R$ 495,76";5;2026-06-21-2026-06-21;31859;7.40%;41635;"R$ 575,15";"R$ 5.586,89";3;20;"R$ 217,60";2;5.14%;9261
lucilenecreator;Lv. 3;7175618308203807749;"R$ 5.063,05";252;253;"R$ 5.063,05";252;253;"R$ 0,00";0;0;"R$ 5.479,34";265;"R$ 5.542,36";265;273;"R$ 0,00";0;2026-06-21-2026-06-21;390531;28.39%;24799;"R$ 526,65";"R$ 5.479,34";4;3;"R$ 0,00";0;4.01%;3667
laerte.surfly;Lv. 5;7611650967038133255;"R$ 5.058,40";48;56;"R$ 5.058,40";48;56;"R$ 0,00";0;0;"R$ 5.405,97";50;"R$ 5.367,61";50;58;"R$ 0,00";0;2026-06-21-2026-06-21;34127;7.83%;21146;"R$ 214,60";"R$ 5.405,97";7;2;"R$ 0,00";0;6.24%;2804
luanna.gomide;Lv. 5;6807131825984996357;"R$ 4.173,08";32;32;"R$ 4.173,08";32;32;"R$ 0,00";0;0;"R$ 5.256,57";39;"R$ 5.733,07";39;39;"R$ 0,00";0;2026-06-21-2026-06-21;7233;20.37%;16482;"R$ 519,16";"R$ 5.256,57";2;0;"R$ 0,00";0;11.35%;758
nathesteta;Lv. 4;6813395814204425222;"R$ 0,00";0;0;"R$ 4.650,01";56;57;"R$ 4.650,01";56;57;"R$ 0,00";0;"R$ 4.714,25";62;63;"R$ 5.055,78";62;2026-06-21-2026-06-21;26046;0.00%;0;"R$ 272,97";"R$ 5.055,78";0;7;"R$ 0,00";0;3.46%;95575
juhindicaa;Lv. 5;6809368191572984837;"R$ 3.500,27";32;32;"R$ 3.744,47";36;36;"R$ 244,20";4;4;"R$ 3.940,33";36;"R$ 4.702,45";43;43;"R$ 321,52";6;2026-06-21-2026-06-21;8553;21.54%;14710;"R$ 394,67";"R$ 4.313,84";4;2;"R$ 0,00";0;5.32%;30371
precisopramim;Lv. 4;7249868912258073606;"R$ 2.898,37";24;24;"R$ 2.898,37";24;24;"R$ 0,00";0;0;"R$ 4.244,94";32;"R$ 4.573,47";32;32;"R$ 0,00";0;2026-06-21-2026-06-21;12889;33.41%;10057;"R$ 373,39";"R$ 4.244,94";2;4;"R$ 0,00";0;3.46%;2801
