author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
leticiacanedof;Lv. 3;6728426166426371077;"R$ 23.692,05";66;66;"R$ 24.959,27";74;74;"R$ 1.267,22";8;8;"R$ 24.416,85";68;"R$ 26.427,82";76;76;"R$ 1.267,22";8;2026-06-14-2026-06-14;26280;13.84%;26555;"R$ 1.785,76";"R$ 25.684,07";1;0;"R$ 0,00";0;5.52%;7574
kahrouul;Lv. 5;6812048966706185222;"R$ 17.572,47";37;37;"R$ 18.448,78";45;46;"R$ 350,61";6;7;"R$ 19.475,66";40;"R$ 20.119,29";51;52;"R$ 504,00";8;2026-06-14-2026-06-14;22672;9.70%;35972;"R$ 1.494,85";"R$ 20.515,35";3;0;"R$ 0,00";0;5.11%;4994
luanna.gomide;Lv. 5;6807131825984996357;"R$ 16.007,96";105;105;"R$ 16.205,71";107;107;"R$ 19,49";1;1;"R$ 17.573,85";115;"R$ 18.982,47";117;117;"R$ 19,49";1;2026-06-14-2026-06-14;6863;15.06%;70629;"R$ 1.748,04";"R$ 17.771,60";3;0;"R$ 0,00";0;6.37%;1758
mairaog;Lv. 5;6789280832538215430;"R$ 13.294,16";93;94;"R$ 14.420,52";121;123;"R$ 1.126,36";28;29;"R$ 14.322,34";100;"R$ 16.831,50";135;137;"R$ 1.384,01";35;2026-06-14-2026-06-14;9221;25.74%;18877;"R$ 1.485,70";"R$ 15.706,35";2;3;"R$ 0,00";0;2.39%;53572
rafaella.samara;Lv. 4;7325890451452740614;"R$ 12.593,66";183;183;"R$ 13.244,62";193;193;"R$ 650,96";10;10;"R$ 13.075,94";190;"R$ 15.128,91";203;203;"R$ 903,90";13;2026-06-14-2026-06-14;5820;39.05%;25193;"R$ 1.347,02";"R$ 13.979,84";1;0;"R$ 0,00";0;3.88%;28185
jotamatiotti;Lv. 4;6973353133683426309;"R$ 11.516,32";24;24;"R$ 11.832,39";27;27;"R$ 316,07";3;3;"R$ 13.302,41";26;"R$ 13.333,48";30;30;"R$ 443,33";4;2026-06-14-2026-06-14;22662;17.76%;13269;"R$ 1.029,91";"R$ 13.745,74";6;8;"R$ 55,71";1;3.50%;10155
edimaradesouzaindica;Lv. 5;7472770986627482679;"R$ 10.009,35";134;136;"R$ 10.669,79";145;147;"R$ 660,44";11;11;"R$ 11.256,43";154;"R$ 13.946,77";168;170;"R$ 811,41";14;2026-06-14-2026-06-14;5319;23.68%;12978;"R$ 1.218,06";"R$ 12.067,84";1;0;"R$ 0,00";0;6.09%;5208
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 6.806,31";93;93;"R$ 9.925,07";118;119;"R$ 3.118,76";25;26;"R$ 7.108,75";96;"R$ 11.777,09";128;129;"R$ 4.122,65";32;2026-06-14-2026-06-14;10697;21.95%;17095;"R$ 991,78";"R$ 11.231,40";2;7;"R$ 0,00";0;9.53%;21872
nathesteta;Lv. 4;6813395814204425222;"R$ 0,00";0;0;"R$ 10.287,62";141;142;"R$ 10.287,62";141;142;"R$ 0,00";0;"R$ 10.499,78";146;147;"R$ 10.656,85";146;2026-06-14-2026-06-14;24975;0.00%;0;"R$ 682,47";"R$ 10.656,85";0;3;"R$ 0,00";0;3.38%;262449
carlaf.bitencourt;Lv. 5;7203798203405108230;"R$ 9.117,05";128;128;"R$ 9.199,46";129;129;"R$ 0,00";0;0;"R$ 9.901,75";139;"R$ 11.057,53";143;143;"R$ 257,46";3;2026-06-14-2026-06-14;23004;39.17%;16139;"R$ 876,93";"R$ 10.241,62";2;0;"R$ 0,00";0;6.08%;3783
