author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
byluizdanyell;Lv. 4;6592688737821392901;"R$ 25.167,60";106;106;"R$ 26.186,45";116;116;"R$ 1.018,85";10;10;"R$ 26.170,12";110;"R$ 31.564,27";129;129;"R$ 2.413,60";19;2026-06-27-2026-06-27;121040;25.44%;33875;"R$ 2.595,70";"R$ 28.583,72";2;7;"R$ 647,53";4;5.02%;66666
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 24.935,28";601;605;"R$ 24.935,28";601;605;"R$ 0,00";0;"R$ 27.674,98";653;658;"R$ 27.271,80";653;2026-06-27-2026-06-27;156570;0.00%;0;"R$ 2.021,66";"R$ 27.271,80";0;0;"R$ 142,91";1;2.66%;2023908
_marigil;Lv. 5;6812034214969426949;"R$ 10.628,01";94;95;"R$ 14.621,19";126;127;"R$ 3.970,22";31;31;"R$ 11.431,31";106;"R$ 18.775,92";166;169;"R$ 6.316,44";59;2026-06-27-2026-06-27;25232;12.68%;27856;"R$ 1.793,53";"R$ 17.770,71";1;9;"R$ 750,04";6;2.74%;358299
bandeira7616;Lv. 5;7452082627856794630;"R$ 11.085,06";40;47;"R$ 12.567,95";46;53;"R$ 1.074,93";5;5;"R$ 15.060,72";50;"R$ 16.859,66";56;64;"R$ 1.074,93";4;2026-06-27-2026-06-27;7598;15.85%;25148;"R$ 1.598,15";"R$ 16.951,57";2;3;"R$ 0,00";0;16.77%;62538
exitus.shop;Lv. 5;7465784835714614278;"R$ 14.663,82";142;151;"R$ 14.663,82";142;151;"R$ 0,00";0;0;"R$ 15.552,16";152;"R$ 16.595,05";152;163;"R$ 0,00";0;2026-06-27-2026-06-27;29958;7.55%;27603;"R$ 2.240,58";"R$ 15.552,16";4;8;"R$ 0,00";0;0.50%;31208
jokimura;Lv. 5;7065151738303267845;"R$ 12.703,11";97;98;"R$ 13.011,12";100;101;"R$ 308,01";3;3;"R$ 14.045,74";100;"R$ 15.877,89";105;106;"R$ 511,90";5;2026-06-27-2026-06-27;20268;14.38%;47603;"R$ 1.425,87";"R$ 14.557,64";1;4;"R$ 0,00";0;4.68%;11116
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 0,00";0;0;"R$ 11.049,92";223;224;"R$ 11.016,14";222;223;"R$ 0,00";0;"R$ 13.609,89";259;261;"R$ 13.359,60";258;2026-06-27-2026-06-27;269877;0.00%;0;"R$ 1.136,74";"R$ 13.393,38";0;21;"R$ 0,00";0;6.11%;420792
byadrianams;Lv. 5;7516288332260951046;"R$ 7.791,67";49;49;"R$ 9.955,35";74;74;"R$ 2.163,68";25;25;"R$ 8.500,21";53;"R$ 12.466,21";87;87;"R$ 3.163,17";34;2026-06-27-2026-06-27;15079;33.80%;7220;"R$ 1.147,92";"R$ 11.663,38";1;2;"R$ 4.302,71";26;4.34%;28363
jotamatiotti;Lv. 5;6973353133683426309;"R$ 9.233,31";23;24;"R$ 10.859,44";35;36;"R$ 1.626,13";12;12;"R$ 9.712,05";24;"R$ 11.789,89";38;39;"R$ 1.862,77";14;2026-06-27-2026-06-27;22916;12.27%;10544;"R$ 886,77";"R$ 11.574,82";4;8;"R$ 0,00";0;4.76%;15507
laerte.surfly;Lv. 5;7611650967038133255;"R$ 10.250,56";63;64;"R$ 10.326,82";64;65;"R$ 76,26";1;1;"R$ 10.898,13";68;"R$ 13.197,32";72;72;"R$ 418,75";4;2026-06-27-2026-06-27;34340;7.89%;33264;"R$ 1.149,91";"R$ 11.316,88";5;3;"R$ 0,00";0;8.72%;2763
