author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 14.020,35";325;329;"R$ 14.020,35";325;329;"R$ 0,00";0;"R$ 15.652,87";364;369;"R$ 15.948,50";364;2026-06-29-2026-06-29;159358;0.00%;0;"R$ 1.258,83";"R$ 15.948,50";0;0;"R$ 0,00";0;3.11%;955792
realmente_thais;Lv. 5;6830838183241532422;"R$ 14.231,89";39;39;"R$ 14.483,76";43;43;"R$ 251,87";4;4;"R$ 14.407,77";40;"R$ 16.115,49";46;46;"R$ 403,16";6;2026-06-29-2026-06-29;13968;10.07%;38015;"R$ 1.078,70";"R$ 14.810,93";3;0;"R$ 0,00";0;10.18%;7153
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 1.293,41";35;35;"R$ 10.771,13";247;247;"R$ 9.477,72";212;212;"R$ 1.428,63";39;"R$ 14.235,59";307;307;"R$ 12.444,65";268;2026-06-29-2026-06-29;270219;27.70%;10465;"R$ 1.209,73";"R$ 13.873,28";1;22;"R$ 0,00";0;6.73%;487742
elenaratrindade;Lv. 5;6532062669149618177;"R$ 7.414,95";54;54;"R$ 8.741,46";66;66;"R$ 1.326,51";12;12;"R$ 7.685,29";56;"R$ 10.404,33";73;73;"R$ 1.941,19";17;2026-06-29-2026-06-29;33534;24.08%;22512;"R$ 801,39";"R$ 9.626,48";2;0;"R$ 0,00";0;10.91%;29700
exitus.shop;Lv. 5;7465784835714614278;"R$ 8.001,08";79;80;"R$ 8.155,89";80;81;"R$ 154,81";1;1;"R$ 9.062,42";88;"R$ 10.165,87";90;95;"R$ 467,73";2;2026-06-29-2026-06-29;30022;7.55%;18664;"R$ 1.319,00";"R$ 9.530,15";2;1;"R$ 0,00";0;0.85%;15588
endryu.daniel;Lv. 4;6790144905530524678;"R$ 9.056,99";192;221;"R$ 9.056,99";192;221;"R$ 0,00";0;0;"R$ 9.306,63";195;"R$ 9.248,64";195;228;"R$ 0,00";0;2026-06-29-2026-06-29;2812;24.31%;9862;"R$ 707,68";"R$ 9.306,63";2;0;"R$ 0,00";0;0.00%;112
planosdaka;Lv. 5;7277304865007682566;"R$ 7.445,42";48;49;"R$ 7.475,09";49;50;"R$ 29,67";1;1;"R$ 8.425,21";62;"R$ 9.233,29";65;66;"R$ 29,67";1;2026-06-29-2026-06-29;12543;53.18%;4771;"R$ 692,91";"R$ 8.496,79";1;0;"R$ 0,00";0;6.41%;655
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 6.680,88";48;48;"R$ 7.083,34";52;52;"R$ 402,46";4;4;"R$ 6.820,29";49;"R$ 8.107,79";54;54;"R$ 524,94";5;2026-06-29-2026-06-29;11149;38.99%;9134;"R$ 738,88";"R$ 7.345,23";1;4;"R$ 0,00";0;7.93%;10477
_marigil;Lv. 5;6812034214969426949;"R$ 247,49";4;4;"R$ 3.263,25";34;34;"R$ 3.015,76";30;30;"R$ 826,05";12;"R$ 7.376,63";77;77;"R$ 6.290,81";65;2026-06-29-2026-06-29;25470;8.33%;12;"R$ 770,53";"R$ 7.116,86";0;9;"R$ 337,72";5;7.40%;98067
byluizdanyell;Lv. 5;6592688737821392901;"R$ 4.920,90";22;22;"R$ 6.422,28";35;35;"R$ 1.501,38";13;13;"R$ 5.163,93";23;"R$ 7.136,56";38;38;"R$ 1.388,52";15;2026-06-29-2026-06-29;121126;25.43%;13222;"R$ 596,12";"R$ 6.552,45";2;17;"R$ 0,00";0;6.24%;38994
tausclipet;Lv. 3;7503657660139750455;"R$ 5.833,84";41;162;"R$ 6.063,03";45;167;"R$ 229,19";4;5;"R$ 5.901,20";43;"R$ 5.647,41";48;170;"R$ 275,85";5;2026-06-29-2026-06-29;2845;11.75%;5703;"R$ 461,24";"R$ 6.177,05";3;13;"R$ 0,00";0;8.73%;2865
jokimura;Lv. 5;7065151738303267845;"R$ 4.664,69";34;34;"R$ 4.935,20";37;37;"R$ 270,51";3;3;"R$ 5.634,43";41;"R$ 6.706,23";46;46;"R$ 342,49";4;2026-06-29-2026-06-29;20402;12.04%;18259;"R$ 606,28";"R$ 6.129,83";1;2;"R$ 125,82";1;4.46%;7698
jotamatiotti;Lv. 5;6973353133683426309;"R$ 5.711,90";10;10;"R$ 5.711,90";10;10;"R$ 0,00";0;0;"R$ 5.711,90";10;"R$ 5.636,60";12;12;"R$ 129,80";1;2026-06-29-2026-06-29;22948;13.38%;9199;"R$ 513,98";"R$ 5.899,60";5;2;"R$ 0,00";0;5.54%;5340
