author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
byluizdanyell;Lv. 5;6592688737821392901;"R$ 14.782,45";60;60;"R$ 17.883,78";84;84;"R$ 3.101,33";24;24;"R$ 15.533,98";63;"R$ 20.568,09";92;92;"R$ 3.281,48";28;2026-06-30-2026-06-30;121223;27.82%;13482;"R$ 1.683,68";"R$ 18.925,68";2;20;"R$ 0,00";0;6.75%;88793
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 131,46";4;4;"R$ 14.024,61";296;302;"R$ 13.853,25";291;297;"R$ 205,26";6;"R$ 17.479,69";368;374;"R$ 16.884,56";361;2026-06-30-2026-06-30;270472;25.00%;4;"R$ 1.481,54";"R$ 17.129,72";0;24;"R$ 0,00";0;6.10%;428271
_marigil;Lv. 5;6812034214969426949;"R$ 6.958,44";59;59;"R$ 10.942,45";101;101;"R$ 3.984,01";42;42;"R$ 8.202,10";72;"R$ 18.195,23";150;152;"R$ 7.729,75";78;2026-06-30-2026-06-30;25544;32.24%;9542;"R$ 1.917,53";"R$ 15.931,85";1;0;"R$ 1.054,41";13;7.86%;116905
elisdlpereira;Lv. 4;7566023901030827064;"R$ 13.452,20";29;29;"R$ 13.452,20";29;29;"R$ 0,00";0;0;"R$ 14.937,49";32;"R$ 14.790,00";32;32;"R$ 0,00";0;2026-06-30-2026-06-30;3818;7.34%;12355;"R$ 650,07";"R$ 14.937,49";3;0;"R$ 0,00";0;1.31%;613
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 10.938,47";234;237;"R$ 10.938,47";234;237;"R$ 0,00";0;"R$ 12.546,60";267;271;"R$ 12.719,06";267;2026-06-30-2026-06-30;160002;0.00%;0;"R$ 1.098,94";"R$ 12.719,06";0;0;"R$ 0,00";0;3.78%;614557
exitus.shop;Lv. 5;7465784835714614278;"R$ 9.273,83";85;90;"R$ 9.907,79";89;94;"R$ 633,96";4;4;"R$ 10.649,37";98;"R$ 11.970,82";101;106;"R$ 485,20";3;2026-06-30-2026-06-30;30048;9.19%;16509;"R$ 1.595,03";"R$ 11.134,57";4;6;"R$ 130,32";1;0.38%;31830
byadrianams;Lv. 5;7516288332260951046;"R$ 6.006,08";37;39;"R$ 7.516,38";55;57;"R$ 1.510,30";18;18;"R$ 7.807,10";49;"R$ 10.595,99";71;74;"R$ 2.106,05";22;2026-06-30-2026-06-30;15172;31.68%;6259;"R$ 967,48";"R$ 9.913,15";2;0;"R$ 2.703,06";15;4.59%;27343
kahrouul;Lv. 6;6812048966706185222;"R$ 8.786,11";21;21;"R$ 8.975,83";24;24;"R$ 189,72";3;3;"R$ 8.786,11";21;"R$ 9.023,06";24;24;"R$ 189,72";3;2026-06-30-2026-06-30;22968;9.65%;12326;"R$ 813,50";"R$ 8.975,83";1;0;"R$ 0,00";0;6.41%;3292
alexxcreator;Lv. 5;7568983106017248267;"R$ 7.694,72";21;22;"R$ 8.064,34";24;25;"R$ 369,62";3;3;"R$ 7.694,72";21;"R$ 8.191,37";24;25;"R$ 369,62";3;2026-06-30-2026-06-30;3692;15.78%;6793;"R$ 795,37";"R$ 8.064,34";5;1;"R$ 0,00";0;9.24%;693
nai.lenhardt;Lv. 4;7005969763944875014;"R$ 7.293,68";50;50;"R$ 7.383,81";52;52;"R$ 90,13";2;2;"R$ 7.761,69";53;"R$ 8.789,40";56;56;"R$ 90,13";2;2026-06-30-2026-06-30;11370;28.90%;7226;"R$ 419,81";"R$ 7.993,84";1;0;"R$ 0,00";0;6.29%;5358
oliverjessys;Lv. 3;7596058201436292112;"R$ 6.226,78";84;86;"R$ 6.298,60";85;87;"R$ 71,82";1;1;"R$ 6.226,78";84;"R$ 6.203,18";89;91;"R$ 292,83";3;2026-06-30-2026-06-30;10822;16.06%;15601;"R$ 555,27";"R$ 6.564,07";2;2;"R$ 0,00";0;5.25%;2191
planosdaka;Lv. 5;7277304865007682566;"R$ 4.860,76";34;34;"R$ 4.860,76";34;34;"R$ 0,00";0;0;"R$ 6.045,36";46;"R$ 6.724,03";47;47;"R$ 0,00";0;2026-06-30-2026-06-30;12586;50.36%;4110;"R$ 564,30";"R$ 6.222,53";1;0;"R$ 0,00";0;3.91%;563
elenaratrindade;Lv. 5;6532062669149618177;"R$ 4.199,72";34;34;"R$ 5.461,70";47;47;"R$ 1.261,98";13;13;"R$ 4.585,81";37;"R$ 6.513,83";52;52;"R$ 1.542,28";15;2026-06-30-2026-06-30;33566;19.49%;18109;"R$ 492,98";"R$ 6.128,09";2;2;"R$ 0,00";0;10.62%;23380
