author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 5;6812048966706185222;"R$ 105.958,49";239;241;"R$ 106.192,20";243;245;"R$ 233,71";4;4;"R$ 116.052,79";263;"R$ 136.099,00";272;274;"R$ 456,93";9;2026-06-03-2026-06-03;22142;12.89%;121975;"R$ 6.185,22";"R$ 116.509,72";3;0;"R$ 59,39";1;6.52%;12935
_marigil;Lv. 5;6812034214969426949;"R$ 11.065,21";77;77;"R$ 17.229,37";141;143;"R$ 6.164,16";64;66;"R$ 14.626,18";107;"R$ 27.482,87";215;220;"R$ 11.043,87";108;2026-06-03-2026-06-03;23546;19.14%;17415;"R$ 2.486,63";"R$ 25.670,05";2;5;"R$ 4.921,08";46;4.68%;310955
bandeira7616;Lv. 5;7452082627856794630;"R$ 11.513,01";35;76;"R$ 11.513,01";35;76;"R$ 0,00";0;0;"R$ 14.207,83";43;"R$ 16.715,86";44;98;"R$ 488,29";1;2026-06-03-2026-06-03;6365;15.53%;22490;"R$ 1.401,23";"R$ 14.696,12";2;9;"R$ 0,00";0;7.49%;4126
thiagofariastestando;Lv. 4;6797526976879313925;"R$ 13.045,01";100;100;"R$ 13.045,01";100;100;"R$ 0,00";0;0;"R$ 13.862,18";108;"R$ 14.902,33";108;108;"R$ 0,00";0;2026-06-03-2026-06-03;4661;31.30%;9745;"R$ 1.339,35";"R$ 13.862,18";1;0;"R$ 0,00";0;6.78%;516
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 11.572,60";81;81;"R$ 13.230,68";93;93;"R$ 1.658,08";12;12;"R$ 11.742,67";82;"R$ 15.416,31";99;99;"R$ 2.050,74";17;2026-06-03-2026-06-03;10351;33.47%;9061;"R$ 1.598,84";"R$ 13.793,41";3;5;"R$ 0,00";0;6.01%;20333
caiorelha;Lv. 4;7516247718911444024;"R$ 12.234,28";26;26;"R$ 12.234,28";26;26;"R$ 0,00";0;0;"R$ 12.847,79";28;"R$ 15.175,84";28;28;"R$ 0,00";0;2026-06-03-2026-06-03;2732;19.40%;8056;"R$ 693,31";"R$ 12.847,79";1;3;"R$ 0,00";0;3.53%;5410
abner_mrios;Lv. 5;6812245507281585158;"R$ 8.844,27";40;42;"R$ 9.224,51";50;52;"R$ 380,24";10;10;"R$ 11.516,73";50;"R$ 14.037,85";61;66;"R$ 407,23";11;2026-06-03-2026-06-03;5198;18.62%;11653;"R$ 551,32";"R$ 11.923,96";2;0;"R$ 0,00";0;1.69%;31156
elenaratrindade;Lv. 5;6532062669149618177;"R$ 8.173,77";66;66;"R$ 10.249,88";87;87;"R$ 2.076,11";21;21;"R$ 8.974,31";72;"R$ 12.433,63";99;99;"R$ 2.795,76";27;2026-06-03-2026-06-03;31130;31.62%;15308;"R$ 1.015,68";"R$ 11.770,07";5;0;"R$ 0,00";0;8.42%;29409
jokimura;Lv. 5;7065151738303267845;"R$ 9.518,92";167;175;"R$ 10.194,55";176;184;"R$ 675,63";9;9;"R$ 10.536,20";184;"R$ 12.185,50";194;202;"R$ 846,52";10;2026-06-03-2026-06-03;17386;9.46%;36395;"R$ 1.034,07";"R$ 11.382,72";1;3;"R$ 0,00";0;5.20%;9558
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 10.992,49";260;261;"R$ 10.992,49";260;261;"R$ 0,00";0;"R$ 10.678,15";269;270;"R$ 11.326,11";269;2026-06-03-2026-06-03;137488;0.00%;0;"R$ 651,81";"R$ 11.326,11";0;12;"R$ 0,00";0;2.55%;474212
