author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 15.539,18";27;27;"R$ 19.170,08";42;42;"R$ 3.630,90";15;15;"R$ 16.100,98";28;"R$ 18.988,25";48;48;"R$ 4.110,17";20;2026-04-15-2026-04-15;18943;13.31%;24211;"R$ 1.314,09";"R$ 20.211,15";11;5;"R$ 58,40";1;6.31%;20036
bandeira7616;Lv. 0;7452082627856794630;"R$ 12.871,89";46;86;"R$ 12.871,89";46;86;"R$ 0,00";0;0;"R$ 14.330,88";52;"R$ 15.202,98";52;95;"R$ 0,00";0;2026-04-15-2026-04-15;2967;25.95%;9057;"R$ 1.374,08";"R$ 14.330,88";4;2;"R$ 0,00";0;5.51%;1743
planosdaka;Lv. 0;7277304865007682566;"R$ 10.220,27";80;84;"R$ 10.255,17";81;85;"R$ 0,00";0;0;"R$ 12.148,25";103;"R$ 12.975,86";106;112;"R$ 18,49";1;2026-04-15-2026-04-15;9426;53.08%;7899;"R$ 1.015,65";"R$ 12.421,18";2;0;"R$ 0,00";0;8.06%;1737
casatiktokshop;Lv. 0;7279022943836242949;"R$ 9.405,31";123;123;"R$ 9.498,26";124;124;"R$ 92,95";1;1;"R$ 9.750,56";127;"R$ 10.229,81";128;128;"R$ 92,95";1;2026-04-15-2026-04-15;13806;5.24%;63653;"R$ 972,05";"R$ 9.843,51";8;0;"R$ 0,00";0;3.68%;1442
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 7.398,40";111;111;"R$ 8.232,98";122;122;"R$ 744,01";10;10;"R$ 7.601,48";113;"R$ 9.473,39";129;129;"R$ 829,00";11;2026-04-15-2026-04-15;20003;32.26%;14934;"R$ 828,30";"R$ 9.147,64";2;2;"R$ 0,00";0;8.42%;6191
_marigil;Lv. 0;6812034214969426949;"R$ 0,00";0;0;"R$ 5.955,32";69;73;"R$ 5.955,32";69;73;"R$ 0,00";0;"R$ 8.529,93";98;103;"R$ 8.680,00";98;2026-04-15-2026-04-15;19160;0.00%;0;"R$ 755,34";"R$ 8.680,00";0;17;"R$ 574,60";9;6.06%;239203
elenaratrindade;Lv. 0;6532062669149618177;"R$ 4.373,39";37;37;"R$ 6.367,67";55;55;"R$ 1.994,28";18;18;"R$ 5.322,62";45;"R$ 8.147,12";69;69;"R$ 2.553,84";24;2026-04-15-2026-04-15;26862;26.82%;20743;"R$ 760,39";"R$ 7.876,46";3;0;"R$ 0,00";0;7.86%;30820
exitus.shop;Lv. 0;7465784835714614278;"R$ 6.541,31";62;65;"R$ 7.039,10";66;69;"R$ 497,79";4;4;"R$ 7.123,61";68;"R$ 8.376,56";72;77;"R$ 497,79";4;2026-04-15-2026-04-15;26925;14.53%;9711;"R$ 1.130,84";"R$ 7.621,40";2;1;"R$ 0,00";0;4.53%;10363
baacarvalho_;Lv. 0;6807182721396868102;"R$ 6.459,52";84;84;"R$ 7.313,53";105;105;"R$ 854,01";21;21;"R$ 6.644,85";87;"R$ 7.825,30";109;109;"R$ 892,61";22;2026-04-15-2026-04-15;12718;25.59%;13017;"R$ 739,16";"R$ 7.537,46";3;12;"R$ 0,00";0;3.85%;29046
jotamatiotti;Lv. 0;6973353133683426309;"R$ 6.267,51";42;43;"R$ 6.361,80";43;44;"R$ 94,29";1;1;"R$ 6.349,27";43;"R$ 7.123,38";45;46;"R$ 214,04";2;2026-04-15-2026-04-15;20101;20.67%;7205;"R$ 706,72";"R$ 6.563,31";4;8;"R$ 181,59";3;3.27%;4797
