author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 18.810,82";71;71;"R$ 19.272,45";76;76;"R$ 461,63";5;5;"R$ 21.504,00";76;"R$ 21.541,78";83;83;"R$ 571,52";7;2026-04-17-2026-04-17;19087;14.62%;21189;"R$ 1.543,96";"R$ 22.075,52";6;6;"R$ 0,00";0;5.50%;21173
planosdaka;Lv. 0;7277304865007682566;"R$ 14.543,10";106;108;"R$ 14.810,82";109;111;"R$ 67,03";2;2;"R$ 15.117,54";111;"R$ 16.104,97";119;122;"R$ 226,63";7;2026-04-17-2026-04-17;9547;61.90%;7119;"R$ 1.577,44";"R$ 15.544,86";2;0;"R$ 0,00";0;8.01%;1811
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 12.069,05";124;126;"R$ 12.094,00";125;127;"R$ 24,95";1;1;"R$ 12.324,25";127;"R$ 12.838,56";129;131;"R$ 51,90";2;2026-04-17-2026-04-17;8515;16.70%;23225;"R$ 1.088,28";"R$ 12.376,15";5;3;"R$ 0,00";0;4.29%;4636
casatiktokshop;Lv. 0;7279022943836242949;"R$ 10.842,43";135;135;"R$ 10.998,35";137;137;"R$ 155,92";2;2;"R$ 10.882,32";136;"R$ 11.374,82";138;138;"R$ 155,92";2;2026-04-17-2026-04-17;13988;6.95%;54648;"R$ 1.053,64";"R$ 11.038,24";4;0;"R$ 0,00";0;2.59%;3742
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 8.524,39";56;56;"R$ 8.524,39";56;56;"R$ 0,00";0;0;"R$ 10.304,74";67;"R$ 11.355,50";68;68;"R$ 173,00";1;2026-04-17-2026-04-17;7277;22.53%;7016;"R$ 527,14";"R$ 10.477,74";3;4;"R$ 0,00";0;5.80%;3309
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 8.442,01";121;121;"R$ 8.834,08";128;128;"R$ 392,07";7;7;"R$ 8.943,14";129;"R$ 9.693,96";139;139;"R$ 606,61";10;2026-04-17-2026-04-17;8001;36.60%;14998;"R$ 876,92";"R$ 9.549,75";2;6;"R$ 0,00";0;5.58%;8116
jokimura;Lv. 0;7065151738303267845;"R$ 8.063,78";133;133;"R$ 8.476,85";140;140;"R$ 413,07";7;7;"R$ 8.205,32";135;"R$ 8.878,53";143;143;"R$ 492,76";8;2026-04-17-2026-04-17;13082;12.33%;22328;"R$ 836,76";"R$ 8.698,08";2;3;"R$ 0,00";0;4.66%;9584
_marigil;Lv. 0;6812034214969426949;"R$ 0,00";0;0;"R$ 5.864,06";70;74;"R$ 5.864,06";70;74;"R$ 0,00";0;"R$ 7.098,87";86;91;"R$ 7.266,72";86;2026-04-17-2026-04-17;19235;0.00%;0;"R$ 647,09";"R$ 7.266,72";0;10;"R$ 631,44";8;7.76%;236589
schepaesugc;Lv. 0;7510012444408923152;"R$ 5.706,01";53;54;"R$ 5.706,01";53;54;"R$ 0,00";0;0;"R$ 5.896,17";55;"R$ 6.151,39";55;56;"R$ 0,00";0;2026-04-17-2026-04-17;4329;19.15%;17615;"R$ 687,36";"R$ 5.896,17";5;7;"R$ 0,00";0;4.81%;1392
leosoaressilva01;Lv. 0;6579606751364481029;"R$ 5.586,11";28;33;"R$ 5.586,11";28;33;"R$ 0,00";0;0;"R$ 5.750,10";29;"R$ 6.119,66";29;34;"R$ 0,00";0;2026-04-17-2026-04-17;16222;12.34%;5047;"R$ 550,80";"R$ 5.750,10";1;3;"R$ 0,00";0;3.76%;6242
