author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
jotamatiotti;Lv. 0;6973353133683426309;"R$ 15.773,21";100;106;"R$ 16.877,58";113;119;"R$ 1.031,80";12;12;"R$ 16.395,27";106;"R$ 18.738,93";119;125;"R$ 1.031,80";12;2026-04-04-2026-04-04;19841;18.32%;14958;"R$ 1.993,57";"R$ 17.499,64";5;8;"R$ 259,73";7;4.41%;20181
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 12.858,51";192;193;"R$ 12.858,51";192;193;"R$ 0,00";0;0;"R$ 13.274,88";198;"R$ 13.976,46";199;200;"R$ 60,13";1;2026-04-04-2026-04-04;7342;21.36%;22351;"R$ 1.299,02";"R$ 13.335,01";2;3;"R$ 0,00";0;4.02%;3511
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 11.412,21";143;147;"R$ 11.450,41";144;148;"R$ 38,20";1;1;"R$ 12.772,38";157;"R$ 13.244,37";158;162;"R$ 38,20";1;2026-04-04-2026-04-04;8173;16.42%;31350;"R$ 1.091,14";"R$ 12.810,58";3;2;"R$ 0,00";0;6.28%;4742
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 10.029,11";64;66;"R$ 10.468,50";69;71;"R$ 439,39";5;5;"R$ 11.296,31";71;"R$ 12.960,12";79;81;"R$ 626,58";8;2026-04-04-2026-04-04;7105;17.89%;9563;"R$ 650,49";"R$ 11.922,89";3;3;"R$ 0,00";0;6.05%;4695
_marigil;Lv. 0;6812034214969426949;"R$ 5.534,51";44;45;"R$ 9.884,12";92;96;"R$ 4.349,61";48;51;"R$ 5.924,56";50;"R$ 12.150,80";110;116;"R$ 5.493,07";60;2026-04-04-2026-04-04;18698;23.14%;8791;"R$ 1.372,60";"R$ 11.417,63";1;3;"R$ 1.179,18";22;5.29%;105508
casatiktokshop;Lv. 0;7279022943836242949;"R$ 10.527,51";113;114;"R$ 10.527,51";113;114;"R$ 0,00";0;0;"R$ 10.545,00";113;"R$ 11.062,00";113;114;"R$ 0,00";0;2026-04-04-2026-04-04;12960;6.96%;38910;"R$ 1.492,82";"R$ 10.545,00";3;0;"R$ 0,00";0;3.88%;567
kahrouul;Lv. 0;6812048966706185222;"R$ 8.743,23";18;18;"R$ 8.743,23";18;18;"R$ 0,00";0;0;"R$ 10.426,23";21;"R$ 9.953,09";21;21;"R$ 0,00";0;2026-04-04-2026-04-04;18503;11.51%;19933;"R$ 689,20";"R$ 10.426,23";3;1;"R$ 94,81";2;5.67%;13414
jokimura;Lv. 0;7065151738303267845;"R$ 8.156,94";132;136;"R$ 8.622,42";139;143;"R$ 465,48";7;7;"R$ 8.432,88";138;"R$ 9.733,62";146;150;"R$ 649,25";8;2026-04-04-2026-04-04;12070;12.29%;25329;"R$ 935,54";"R$ 9.082,13";1;9;"R$ 0,00";0;6.81%;9606
bdgroupshop;Lv. 0;7477153061481694214;"R$ 7.107,53";21;21;"R$ 7.107,53";21;21;"R$ 0,00";0;0;"R$ 7.107,53";21;"R$ 8.261,13";24;24;"R$ 766,80";1;2026-04-04-2026-04-04;4285;10.37%;11535;"R$ 466,17";"R$ 8.218,13";1;0;"R$ 0,00";0;5.61%;1534
planosdaka;Lv. 0;7277304865007682566;"R$ 6.889,67";58;62;"R$ 6.889,67";58;62;"R$ 0,00";0;0;"R$ 7.532,70";65;"R$ 7.820,19";67;72;"R$ 41,90";1;2026-04-04-2026-04-04;8931;54.15%;4336;"R$ 729,94";"R$ 7.647,10";1;0;"R$ 0,00";0;10.27%;1237
elenaratrindade;Lv. 0;6532062669149618177;"R$ 4.737,12";57;60;"R$ 6.946,18";82;85;"R$ 2.209,06";25;25;"R$ 4.935,79";59;"R$ 7.553,24";88;91;"R$ 2.487,21";29;2026-04-04-2026-04-04;25425;28.49%;22862;"R$ 620,91";"R$ 7.423,00";2;2;"R$ 0,00";0;9.19%;31896
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 6.760,83";146;146;"R$ 6.760,83";146;146;"R$ 0,00";0;"R$ 6.771,46";150;154;"R$ 6.938,65";150;2026-04-04-2026-04-04;111475;0.00%;2;"R$ 489,33";"R$ 6.938,65";0;6;"R$ 0,00";0;2.23%;306029
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 2.774,78";33;33;"R$ 4.580,06";46;46;"R$ 1.805,28";13;13;"R$ 2.987,12";36;"R$ 6.957,76";59;59;"R$ 3.478,29";23;2026-04-04-2026-04-04;4361;31.22%;2953;"R$ 716,52";"R$ 6.465,41";4;14;"R$ 311,31";3;8.13%;81273
