author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
dudaabragaa_;Lv. 0;7551623487204131851;"R$ 15.901,58";48;48;"R$ 16.051,01";52;52;"R$ 149,43";4;4;"R$ 16.082,66";50;"R$ 16.766,76";57;57;"R$ 272,09";7;2026-04-03-2026-04-03;4605;17.19%;19213;"R$ 2.043,50";"R$ 16.354,75";4;1;"R$ 0,00";0;2.47%;12828
casatiktokshop;Lv. 0;7279022943836242949;"R$ 12.861,97";139;141;"R$ 13.006,30";141;143;"R$ 144,33";2;2;"R$ 12.842,50";139;"R$ 13.767,90";141;143;"R$ 144,33";2;2026-04-03-2026-04-03;12834;7.69%;47357;"R$ 1.848,46";"R$ 12.986,83";2;0;"R$ 0,00";0;3.10%;646
rafaella.samara;Lv. 0;7325890451452740614;"R$ 8.851,10";61;61;"R$ 10.320,45";69;70;"R$ 1.469,35";8;9;"R$ 9.986,63";68;"R$ 12.368,10";79;80;"R$ 1.896,28";11;2026-04-03-2026-04-03;4200;22.99%;6043;"R$ 1.944,49";"R$ 11.882,91";1;2;"R$ 0,00";0;6.32%;12011
jokimura;Lv. 0;7065151738303267845;"R$ 10.717,47";175;179;"R$ 11.153,41";181;185;"R$ 435,94";6;6;"R$ 10.840,70";177;"R$ 11.950,03";183;187;"R$ 435,94";6;2026-04-03-2026-04-03;11986;12.73%;26712;"R$ 1.142,03";"R$ 11.276,64";1;4;"R$ 186,50";1;6.60%;8277
kahrouul;Lv. 0;6812048966706185222;"R$ 7.172,28";15;15;"R$ 8.078,40";18;18;"R$ 906,12";3;3;"R$ 8.302,69";17;"R$ 10.738,68";27;27;"R$ 2.632,88";9;2026-04-03-2026-04-03;18486;13.80%;14851;"R$ 766,83";"R$ 11.121,80";2;4;"R$ 267,52";3;7.17%;12722
baacarvalho_;Lv. 0;6807182721396868102;"R$ 8.994,36";123;123;"R$ 9.558,73";137;137;"R$ 564,37";14;14;"R$ 10.240,06";140;"R$ 11.521,62";157;157;"R$ 708,62";17;2026-04-03-2026-04-03;12394;26.49%;23904;"R$ 1.106,56";"R$ 10.948,68";3;6;"R$ 0,00";0;3.59%;25405
mari.belezareal;Lv. 0;7486614588432499717;"R$ 59,28";1;1;"R$ 9.527,29";216;221;"R$ 9.468,01";215;220;"R$ 59,28";1;"R$ 10.197,08";237;245;"R$ 10.468,04";236;2026-04-03-2026-04-03;111262;3.13%;2397;"R$ 751,00";"R$ 10.527,32";2;10;"R$ 0,00";0;2.02%;454627
_marigil;Lv. 0;6812034214969426949;"R$ 2.351,88";23;23;"R$ 7.044,10";79;87;"R$ 4.692,22";56;64;"R$ 2.753,79";27;"R$ 10.173,59";107;117;"R$ 6.545,68";79;2026-04-03-2026-04-03;18662;13.83%;7438;"R$ 1.062,39";"R$ 9.317,37";1;2;"R$ 1.762,48";31;5.45%;251016
byluizdanyell;Lv. 0;6592688737821392901;"R$ 2.539,38";36;36;"R$ 7.141,97";187;187;"R$ 4.602,59";151;151;"R$ 2.615,31";37;"R$ 8.758,46";220;222;"R$ 5.978,96";183;2026-04-03-2026-04-03;119648;21.39%;6606;"R$ 655,65";"R$ 8.594,27";1;27;"R$ 93,30";2;4.97%;441567
jotamatiotti;Lv. 0;6973353133683426309;"R$ 7.288,52";64;67;"R$ 8.036,59";73;77;"R$ 748,07";9;10;"R$ 7.756,37";67;"R$ 9.330,82";77;81;"R$ 798,07";10;2026-04-03-2026-04-03;19788;16.65%;11939;"R$ 988,26";"R$ 8.554,44";5;6;"R$ 509,36";9;6.15%;12528
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 7.135,79";126;126;"R$ 7.534,14";132;132;"R$ 286,72";5;5;"R$ 8.028,49";140;"R$ 8.467,25";147;147;"R$ 324,61";6;2026-04-03-2026-04-03;18932;22.11%;16710;"R$ 793,88";"R$ 8.464,73";2;3;"R$ 0,00";0;8.68%;4883
exitus.shop;Lv. 0;7465784835714614278;"R$ 6.854,37";61;65;"R$ 7.143,59";63;67;"R$ 289,22";2;2;"R$ 7.804,00";69;"R$ 8.830,06";71;75;"R$ 289,22";2;2026-04-03-2026-04-03;26351;18.49%;9627;"R$ 1.199,04";"R$ 8.093,22";2;2;"R$ 96,51";2;5.13%;2439
elenaratrindade;Lv. 0;6532062669149618177;"R$ 5.446,57";75;76;"R$ 7.002,43";95;96;"R$ 1.555,86";20;20;"R$ 5.565,57";76;"R$ 7.972,94";102;103;"R$ 2.287,18";26;2026-04-03-2026-04-03;25217;33.86%;18083;"R$ 638,81";"R$ 7.852,75";2;0;"R$ 0,00";0;10.44%;31480
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 5.828,34";37;38;"R$ 6.185,44";43;44;"R$ 357,10";6;6;"R$ 6.113,20";39;"R$ 7.040,82";45;46;"R$ 357,10";6;2026-04-03-2026-04-03;7086;14.07%;6567;"R$ 367,80";"R$ 6.470,30";2;2;"R$ 0,00";0;6.28%;11832
ester_promoedicas;Lv. 0;7481339450396705797;"R$ 5.051,09";51;52;"R$ 5.625,14";63;64;"R$ 574,05";12;12;"R$ 5.428,05";55;"R$ 6.991,75";71;72;"R$ 950,39";16;2026-04-03-2026-04-03;9282;16.50%;6677;"R$ 911,87";"R$ 6.378,44";3;10;"R$ 0,00";0;3.02%;12981
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 5.384,57";14;14;"R$ 5.494,15";17;17;"R$ 109,58";3;3;"R$ 5.384,57";14;"R$ 5.743,22";17;17;"R$ 109,58";3;2026-04-03-2026-04-03;8177;9.18%;12746;"R$ 418,11";"R$ 5.494,15";2;2;"R$ 0,00";0;6.85%;3753
planosdaka;Lv. 0;7277304865007682566;"R$ 5.038,04";34;34;"R$ 5.136,12";35;35;"R$ 0,00";0;0;"R$ 5.179,57";39;"R$ 5.387,60";41;41;"R$ 63,92";1;2026-04-03-2026-04-03;8870;39.82%;5291;"R$ 519,79";"R$ 5.341,57";1;1;"R$ 0,00";0;10.88%;1075
ingrid.creator;Lv. 0;6813472587907318789;"R$ 4.256,35";86;87;"R$ 4.256,35";86;87;"R$ 0,00";0;0;"R$ 4.736,08";97;"R$ 4.549,35";97;98;"R$ 0,00";0;2026-04-03-2026-04-03;5713;11.92%;21881;"R$ 411,51";"R$ 4.736,08";3;1;"R$ 0,00";0;5.09%;805
julishop.creator;Lv. 0;7591982449061282834;"R$ 4.101,01";85;85;"R$ 4.101,01";85;85;"R$ 0,00";0;0;"R$ 4.383,14";93;"R$ 4.623,86";94;94;"R$ 0,00";0;2026-04-03-2026-04-03;3588;25.77%;15805;"R$ 551,42";"R$ 4.439,32";2;0;"R$ 410,66";6;2.67%;337
byadrianams;Lv. 0;7516288332260951046;"R$ 255,96";2;2;"R$ 2.873,37";51;52;"R$ 2.617,41";49;50;"R$ 707,59";6;"R$ 4.356,03";68;69;"R$ 3.614,13";62;2026-04-03-2026-04-03;10705;8.68%;1913;"R$ 542,08";"R$ 4.321,72";1;1;"R$ 0,00";0;3.10%;62330
eu.julioindica;Lv. 0;190350162744147968;"R$ 2.984,41";95;103;"R$ 3.902,02";115;126;"R$ 840,07";19;22;"R$ 3.377,09";107;"R$ 4.218,18";127;139;"R$ 840,07";19;2026-04-03-2026-04-03;15309;8.08%;17962;"R$ 416,56";"R$ 4.294,70";1;2;"R$ 0,00";0;3.48%;8244
