author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
elenaratrindade;Lv. 0;6532062669149618177;"R$ 17.389,26";189;189;"R$ 20.447,10";225;225;"R$ 3.057,84";36;36;"R$ 18.874,52";205;"R$ 23.343,67";244;244;"R$ 3.228,96";39;2026-04-08-2026-04-08;26134;42.69%;30594;"R$ 1.558,48";"R$ 22.103,48";2;0;"R$ 0,00";0;10.28%;45650
kahrouul;Lv. 0;6812048966706185222;"R$ 9.340,88";14;14;"R$ 11.909,57";23;23;"R$ 2.568,69";9;9;"R$ 10.172,45";16;"R$ 11.597,13";23;23;"R$ 1.723,89";7;2026-04-08-2026-04-08;18629;16.06%;5947;"R$ 823,65";"R$ 11.896,34";1;2;"R$ 55,13";1;6.85%;12447
dudaabragaa_;Lv. 0;7551623487204131851;"R$ 11.294,73";32;32;"R$ 11.619,58";40;40;"R$ 324,85";8;8;"R$ 11.294,73";32;"R$ 11.843,97";43;43;"R$ 438,03";11;2026-04-08-2026-04-08;4691;28.56%;11309;"R$ 1.359,25";"R$ 11.732,76";3;2;"R$ 0,00";0;2.70%;17501
casatiktokshop;Lv. 0;7279022943836242949;"R$ 10.759,43";117;117;"R$ 10.933,13";119;119;"R$ 173,70";2;2;"R$ 10.940,63";119;"R$ 11.731,90";121;121;"R$ 173,70";2;2026-04-08-2026-04-08;13150;7.13%;34660;"R$ 1.578,23";"R$ 11.114,33";2;0;"R$ 0,00";0;3.07%;1597
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 9.322,40";122;122;"R$ 9.517,40";125;125;"R$ 195,00";3;3;"R$ 9.548,74";126;"R$ 10.161,30";129;129;"R$ 195,00";3;2026-04-08-2026-04-08;7473;23.51%;15600;"R$ 957,65";"R$ 9.743,74";2;0;"R$ 0,00";0;4.54%;2469
planosdaka;Lv. 0;7277304865007682566;"R$ 7.797,38";62;63;"R$ 7.860,13";64;65;"R$ 0,00";0;0;"R$ 8.412,58";71;"R$ 8.713,58";87;88;"R$ 347,90";14;2026-04-08-2026-04-08;9072;62.23%;3844;"R$ 707,64";"R$ 8.823,23";1;0;"R$ 0,00";0;8.73%;1822
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 7.772,97";183;185;"R$ 7.772,97";183;185;"R$ 0,00";0;"R$ 8.335,89";203;207;"R$ 8.666,41";203;2026-04-08-2026-04-08;112729;0.00%;0;"R$ 607,38";"R$ 8.666,41";0;7;"R$ 0,00";0;2.42%;322720
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 6.037,37";82;84;"R$ 6.446,94";88;90;"R$ 146,05";3;3;"R$ 6.430,40";89;"R$ 6.727,53";99;101;"R$ 262,55";5;2026-04-08-2026-04-08;19272;30.30%;11463;"R$ 627,67";"R$ 7.061,63";3;0;"R$ 0,00";0;7.94%;3803
_marigil;Lv. 0;6812034214969426949;"R$ 51,90";1;1;"R$ 4.580,89";62;64;"R$ 4.528,99";61;63;"R$ 188,80";2;"R$ 6.799,46";80;82;"R$ 6.356,97";78;2026-04-08-2026-04-08;18866;0.00%;0;"R$ 655,40";"R$ 6.545,77";0;9;"R$ 1.554,55";30;6.67%;153388
eu.julioindica;Lv. 0;190350162744147968;"R$ 4.655,76";145;158;"R$ 5.724,16";179;193;"R$ 1.068,40";34;35;"R$ 4.829,34";151;"R$ 5.990,19";188;202;"R$ 1.180,95";37;2026-04-08-2026-04-08;15564;8.00%;38365;"R$ 599,19";"R$ 6.010,29";2;3;"R$ 0,00";0;2.95%;17821
