author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 12.918,66";23;23;"R$ 14.179,57";32;32;"R$ 1.260,91";9;9;"R$ 14.031,21";25;"R$ 15.820,60";42;42;"R$ 2.314,47";17;2026-04-14-2026-04-14;18900;13.65%;21810;"R$ 1.121,86";"R$ 16.345,68";7;5;"R$ 0,00";0;6.69%;20673
samara_1580;Lv. 0;7225327765163492358;"R$ 12.426,19";182;183;"R$ 12.891,57";187;188;"R$ 425,39";4;4;"R$ 13.539,29";199;"R$ 13.658,64";205;206;"R$ 542,02";5;2026-04-14-2026-04-14;42694;40.62%;16969;"R$ 1.220,05";"R$ 14.121,30";4;0;"R$ 0,00";0;7.60%;5475
jokimura;Lv. 0;7065151738303267845;"R$ 7.617,68";125;127;"R$ 8.850,91";142;147;"R$ 991,74";12;15;"R$ 8.392,31";134;"R$ 9.915,12";151;156;"R$ 991,74";12;2026-04-14-2026-04-14;12842;10.83%;28620;"R$ 931,59";"R$ 9.625,54";3;3;"R$ 0,00";0;5.04%;9001
planosdaka;Lv. 0;7277304865007682566;"R$ 8.221,68";64;65;"R$ 8.221,68";64;65;"R$ 0,00";0;0;"R$ 8.801,68";67;"R$ 9.216,05";72;73;"R$ 99,38";5;2026-04-14-2026-04-14;9396;65.50%;4186;"R$ 806,79";"R$ 8.901,06";1;0;"R$ 0,00";0;9.07%;1246
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 7.951,07";124;124;"R$ 8.270,16";128;129;"R$ 319,09";4;5;"R$ 8.303,43";129;"R$ 8.870,28";133;135;"R$ 292,26";4;2026-04-14-2026-04-14;7792;19.25%;16481;"R$ 835,34";"R$ 8.595,69";2;5;"R$ 49,90";1;5.36%;3599
casatiktokshop;Lv. 0;7279022943836242949;"R$ 8.156,80";95;95;"R$ 8.156,80";95;95;"R$ 0,00";0;0;"R$ 8.340,40";97;"R$ 8.683,00";97;97;"R$ 0,00";0;2026-04-14-2026-04-14;13700;7.47%;34224;"R$ 794,64";"R$ 8.340,40";3;0;"R$ 0,00";0;3.59%;2146
_marigil;Lv. 0;6812034214969426949;"R$ 39,00";1;1;"R$ 5.100,72";63;65;"R$ 5.061,72";62;64;"R$ 39,00";1;"R$ 7.116,00";86;89;"R$ 7.299,70";85;2026-04-14-2026-04-14;19124;0.00%;0;"R$ 676,08";"R$ 7.338,70";0;15;"R$ 256,71";5;6.37%;205286
fefeshopcreator;Lv. 0;7494400210920162309;"R$ 3.886,70";61;61;"R$ 4.281,80";67;67;"R$ 395,10";6;6;"R$ 4.598,49";72;"R$ 5.282,00";81;82;"R$ 593,91";9;2026-04-14-2026-04-14;7748;20.99%;11079;"R$ 502,26";"R$ 5.192,40";3;10;"R$ 0,00";0;7.49%;5246
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 4.358,02";98;101;"R$ 4.358,02";98;101;"R$ 0,00";0;"R$ 4.523,20";106;109;"R$ 4.724,43";106;2026-04-14-2026-04-14;114036;0.00%;0;"R$ 351,30";"R$ 4.724,43";0;9;"R$ 0,00";0;3.05%;143276
bandeira7616;Lv. 0;7452082627856794630;"R$ 4.437,66";12;25;"R$ 4.437,66";12;25;"R$ 0,00";0;0;"R$ 4.481,38";13;"R$ 4.274,39";13;26;"R$ 0,00";0;2026-04-14-2026-04-14;2933;23.26%;3930;"R$ 416,71";"R$ 4.481,38";1;2;"R$ 0,00";0;5.09%;1492
natanniele_sabino;Lv. 0;6787484867044672517;"R$ 4.198,82";62;64;"R$ 4.198,82";62;64;"R$ 0,00";0;0;"R$ 4.441,73";65;"R$ 4.318,62";65;67;"R$ 0,00";0;2026-04-14-2026-04-14;2881;20.14%;12728;"R$ 389,42";"R$ 4.441,73";6;0;"R$ 0,00";0;2.85%;632
