author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 32.212,47";72;72;"R$ 33.925,63";84;84;"R$ 1.713,16";12;12;"R$ 35.036,32";78;"R$ 35.696,89";93;93;"R$ 1.859,95";15;2026-04-20-2026-04-20;19372;14.71%;43728;"R$ 2.528,27";"R$ 36.896,27";7;14;"R$ 193,74";3;5.70%;32573
empoderyas;Lv. 0;6814645518830388229;"R$ 21.910,47";154;154;"R$ 22.335,11";158;158;"R$ 424,64";4;4;"R$ 22.592,27";159;"R$ 23.346,19";164;164;"R$ 468,26";5;2026-04-20-2026-04-20;26789;18.10%;64609;"R$ 2.299,30";"R$ 23.060,53";2;11;"R$ 86,28";2;5.69%;23516
augusto_leite1;Lv. 0;6960352274666259462;"R$ 0,00";0;0;"R$ 10.682,58";196;198;"R$ 10.682,58";196;198;"R$ 0,00";0;"R$ 12.295,02";223;225;"R$ 12.158,42";223;2026-04-20-2026-04-20;174638;0.00%;758;"R$ 948,07";"R$ 12.158,42";1;2;"R$ 0,00";0;3.24%;1583195
bdgroupshop;Lv. 0;7477153061481694214;"R$ 8.944,76";14;14;"R$ 9.007,45";15;15;"R$ 62,69";1;1;"R$ 11.072,57";17;"R$ 10.673,64";18;18;"R$ 62,69";1;2026-04-20-2026-04-20;4685;12.90%;16746;"R$ 1.688,67";"R$ 11.135,26";6;3;"R$ 0,00";0;3.45%;4267
byadrianams;Lv. 0;7516288332260951046;"R$ 5.940,20";28;36;"R$ 9.119,26";92;101;"R$ 3.179,06";64;65;"R$ 7.621,86";38;"R$ 10.766,27";104;113;"R$ 3.438,68";66;2026-04-20-2026-04-20;11689;32.92%;4332;"R$ 1.205,05";"R$ 11.060,54";1;4;"R$ 0,00";0;2.40%;86991
bandeira7616;Lv. 0;7452082627856794630;"R$ 7.214,89";26;42;"R$ 7.415,16";28;44;"R$ 200,27";2;2;"R$ 7.602,67";27;"R$ 8.140,55";29;46;"R$ 200,27";2;2026-04-20-2026-04-20;3106;23.57%;5686;"R$ 711,57";"R$ 7.802,94";1;2;"R$ 53,96";1;4.39%;1662
_marigil;Lv. 0;6812034214969426949;"R$ 0,00";0;0;"R$ 5.541,60";76;83;"R$ 5.541,60";76;83;"R$ 0,00";0;"R$ 7.585,67";94;102;"R$ 7.444,48";94;2026-04-20-2026-04-20;19512;0.00%;0;"R$ 734,16";"R$ 7.444,48";0;10;"R$ 2.138,42";40;6.42%;290114
casatiktokshop;Lv. 0;7279022943836242949;"R$ 7.299,57";85;85;"R$ 7.299,57";85;85;"R$ 0,00";0;0;"R$ 7.391,67";86;"R$ 7.595,80";86;86;"R$ 0,00";0;2026-04-20-2026-04-20;14247;7.02%;28030;"R$ 684,14";"R$ 7.391,67";2;0;"R$ 0,00";0;2.74%;911
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 6.532,93";87;90;"R$ 6.682,82";91;94;"R$ 149,89";4;4;"R$ 7.000,63";92;"R$ 7.521,50";97;100;"R$ 195,36";5;2026-04-20-2026-04-20;8661;18.04%;16715;"R$ 613,74";"R$ 7.195,99";4;1;"R$ 0,00";0;4.49%;4495
elenaratrindade;Lv. 0;6532062669149618177;"R$ 4.173,71";53;53;"R$ 5.921,59";69;69;"R$ 1.747,88";16;16;"R$ 4.772,28";58;"R$ 7.299,76";78;78;"R$ 2.200,81";20;2026-04-20-2026-04-20;27256;25.29%;23345;"R$ 639,02";"R$ 6.973,09";2;0;"R$ 0,00";0;6.88%;27808
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 3.393,50";25;25;"R$ 4.634,43";34;34;"R$ 1.240,93";9;9;"R$ 3.447,41";26;"R$ 6.028,30";47;47;"R$ 2.287,93";21;2026-04-20-2026-04-20;4629;38.91%;3919;"R$ 774,83";"R$ 5.735,34";3;4;"R$ 0,00";0;10.91%;40917
