author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
exitus.shop;Lv. 0;7465784835714614278;"R$ 17.996,75";161;165;"R$ 18.046,65";162;166;"R$ 49,90";1;1;"R$ 19.758,52";178;"R$ 22.009,29";180;184;"R$ 237,32";2;2026-04-02-2026-04-02;26326;27.30%;16372;"R$ 3.017,60";"R$ 19.995,84";1;2;"R$ 96,51";2;1.95%;8956
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 13.085,91";85;85;"R$ 13.117,86";86;86;"R$ 31,95";1;1;"R$ 14.859,45";97;"R$ 16.434,22";98;98;"R$ 31,95";1;2026-04-02-2026-04-02;7059;20.58%;9770;"R$ 801,76";"R$ 14.891,40";3;5;"R$ 0,00";0;5.80%;6638
casatiktokshop;Lv. 0;7279022943836242949;"R$ 13.092,24";143;144;"R$ 13.250,36";145;146;"R$ 158,12";2;2;"R$ 12.919,22";141;"R$ 13.869,21";143;144;"R$ 158,12";2;2026-04-02-2026-04-02;12686;9.12%;35535;"R$ 1.863,10";"R$ 13.077,34";3;0;"R$ 0,00";0;3.84%;703
_marigil;Lv. 0;6812034214969426949;"R$ 2.093,31";12;12;"R$ 6.657,74";71;74;"R$ 4.564,43";59;62;"R$ 2.450,22";15;"R$ 10.923,53";102;109;"R$ 7.854,36";87;2026-04-02-2026-04-02;18532;26.38%;2968;"R$ 1.044,22";"R$ 10.304,58";1;4;"R$ 1.751,07";30;5.71%;355496
dudaabragaa_;Lv. 0;7551623487204131851;"R$ 9.336,88";28;28;"R$ 9.888,98";41;41;"R$ 552,10";13;13;"R$ 9.647,69";29;"R$ 10.414,69";42;42;"R$ 551,30";13;2026-04-02-2026-04-02;4570;25.89%;5786;"R$ 1.155,12";"R$ 10.198,99";2;0;"R$ 68,77";1;3.13%;26269
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 9.920,87";135;136;"R$ 9.970,87";136;137;"R$ 50,00";1;1;"R$ 10.139,28";138;"R$ 11.160,49";139;140;"R$ 50,00";1;2026-04-02-2026-04-02;7183;22.56%;18294;"R$ 1.013,98";"R$ 10.189,28";3;6;"R$ 50,00";1;4.90%;2836
baacarvalho_;Lv. 0;6807182721396868102;"R$ 7.911,77";111;111;"R$ 8.781,03";130;130;"R$ 869,26";19;19;"R$ 8.601,46";122;"R$ 10.019,19";146;146;"R$ 1.076,29";24;2026-04-02-2026-04-02;12373;35.66%;16264;"R$ 982,13";"R$ 9.677,75";3;14;"R$ 0,00";0;3.66%;28482
jokimura;Lv. 0;7065151738303267845;"R$ 8.283,64";136;139;"R$ 8.866,27";142;145;"R$ 582,63";6;6;"R$ 8.624,21";142;"R$ 9.885,23";150;153;"R$ 696,55";8;2026-04-02-2026-04-02;11834;12.45%;21744;"R$ 932,70";"R$ 9.320,76";1;3;"R$ 0,00";0;6.30%;7518
planosdaka;Lv. 0;7277304865007682566;"R$ 8.207,18";58;58;"R$ 8.481,39";62;62;"R$ 0,00";0;0;"R$ 8.493,17";64;"R$ 8.939,20";68;68;"R$ 0,00";0;2026-04-02-2026-04-02;8836;35.24%;8149;"R$ 879,42";"R$ 8.767,38";2;0;"R$ 0,00";0;7.50%;920
rafaella.samara;Lv. 0;7325890451452740614;"R$ 6.173,30";38;38;"R$ 7.800,34";46;47;"R$ 1.627,04";8;9;"R$ 6.735,42";41;"R$ 8.700,89";49;50;"R$ 1.627,04";8;2026-04-02-2026-04-02;4197;20.93%;6719;"R$ 1.374,25";"R$ 8.362,46";2;5;"R$ 0,00";0;5.72%;14795
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 6.669,04";151;152;"R$ 6.669,04";151;152;"R$ 0,00";0;"R$ 7.448,61";169;172;"R$ 7.712,96";169;2026-04-02-2026-04-02;111075;0.00%;0;"R$ 571,14";"R$ 7.712,96";0;11;"R$ 0,00";0;2.30%;373969
