author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 14.837,26";244;244;"R$ 14.837,26";244;244;"R$ 0,00";0;0;"R$ 15.623,72";254;"R$ 16.193,22";254;255;"R$ 0,00";0;2026-04-05-2026-04-05;7403;28.25%;18827;"R$ 1.529,81";"R$ 15.623,72";1;4;"R$ 0,00";0;2.90%;8033
bdgroupshop;Lv. 0;7477153061481694214;"R$ 11.837,54";23;23;"R$ 13.138,22";25;25;"R$ 765,41";1;1;"R$ 12.152,58";24;"R$ 12.949,37";26;26;"R$ 765,41";1;2026-04-05-2026-04-05;4294;12.25%;14119;"R$ 902,25";"R$ 13.453,26";1;0;"R$ 0,00";0;3.66%;1992
casatiktokshop;Lv. 0;7279022943836242949;"R$ 12.994,09";141;141;"R$ 12.994,09";141;141;"R$ 0,00";0;0;"R$ 13.081,39";142;"R$ 13.779,00";142;142;"R$ 0,00";0;2026-04-05-2026-04-05;12990;9.06%;33344;"R$ 1.859,48";"R$ 13.081,39";4;0;"R$ 0,00";0;2.22%;765
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 11.790,72";189;196;"R$ 11.964,51";192;199;"R$ 107,80";2;2;"R$ 12.378,05";198;"R$ 13.043,95";202;209;"R$ 174,66";3;2026-04-05-2026-04-05;19160;43.40%;17587;"R$ 1.170,09";"R$ 12.618,70";2;0;"R$ 0,00";0;4.54%;7064
kahrouul;Lv. 0;6812048966706185222;"R$ 10.136,79";16;16;"R$ 11.046,11";18;18;"R$ 909,32";2;2;"R$ 11.442,29";18;"R$ 11.906,30";21;21;"R$ 959,22";3;2026-04-05-2026-04-05;18564;11.37%;18148;"R$ 850,34";"R$ 12.401,51";1;14;"R$ 193,15";2;6.80%;11541
elenaratrindade;Lv. 0;6532062669149618177;"R$ 7.747,99";105;105;"R$ 10.543,27";141;141;"R$ 2.795,28";36;36;"R$ 8.537,82";115;"R$ 12.648,18";162;162;"R$ 3.513,03";46;2026-04-05-2026-04-05;25488;32.10%;27476;"R$ 1.012,33";"R$ 12.131,64";1;1;"R$ 0,00";0;9.82%;35364
jotamatiotti;Lv. 0;6973353133683426309;"R$ 8.962,28";58;64;"R$ 9.753,27";69;75;"R$ 790,99";11;11;"R$ 9.601,68";64;"R$ 11.629,08";76;83;"R$ 1.123,95";12;2026-04-05-2026-04-05;19852;14.38%;13600;"R$ 1.237,43";"R$ 10.725,63";6;3;"R$ 295,32";6;5.83%;25323
bandeira7616;Lv. 0;7452082627856794630;"R$ 8.509,54";41;60;"R$ 9.070,28";46;66;"R$ 560,74";5;6;"R$ 8.681,55";44;"R$ 9.589,80";50;70;"R$ 578,49";6;2026-04-05-2026-04-05;2697;12.62%;19266;"R$ 864,76";"R$ 9.260,04";4;2;"R$ 0,00";0;4.94%;3704
planosdaka;Lv. 0;7277304865007682566;"R$ 7.946,01";70;72;"R$ 8.144,32";71;73;"R$ 0,00";0;0;"R$ 8.532,14";75;"R$ 9.068,35";81;83;"R$ 157,85";5;2026-04-05-2026-04-05;8990;37.58%;7384;"R$ 809,79";"R$ 8.888,30";1;1;"R$ 0,00";0;9.17%;2236
baacarvalho_;Lv. 0;6807182721396868102;"R$ 6.611,99";89;89;"R$ 7.202,07";100;100;"R$ 590,08";11;11;"R$ 7.081,64";96;"R$ 8.529,12";112;112;"R$ 826,95";16;2026-04-05-2026-04-05;12477;28.29%;13955;"R$ 817,00";"R$ 7.908,59";2;9;"R$ 0,00";0;4.13%;23888
_marigil;Lv. 0;6812034214969426949;"R$ 1.059,99";14;15;"R$ 6.279,39";72;77;"R$ 5.219,40";58;62;"R$ 1.235,40";15;"R$ 7.132,99";78;83;"R$ 5.606,45";63;2026-04-05-2026-04-05;18740;14.85%;1414;"R$ 747,60";"R$ 6.841,85";1;9;"R$ 1.740,03";31;7.21%;136336
