author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 18.962,56";37;37;"R$ 19.588,72";47;47;"R$ 626,16";10;10;"R$ 21.777,81";41;"R$ 21.713,50";53;53;"R$ 850,96";12;2026-04-23-2026-04-23;19650;12.32%;27225;"R$ 1.512,94";"R$ 22.628,77";6;12;"R$ 0,00";0;4.64%;24248
byadrianams;Lv. 0;7516288332260951046;"R$ 7.726,70";49;49;"R$ 10.505,87";111;111;"R$ 2.779,17";62;62;"R$ 8.781,76";56;"R$ 12.149,78";126;126;"R$ 3.444,15";70;2026-04-23-2026-04-23;12004;40.39%;6782;"R$ 1.317,10";"R$ 12.225,91";2;4;"R$ 0,00";0;1.85%;154362
planosdaka;Lv. 0;7277304865007682566;"R$ 10.756,54";68;69;"R$ 11.032,89";69;70;"R$ 0,00";0;0;"R$ 11.545,83";79;"R$ 12.514,81";80;81;"R$ 0,00";0;2026-04-23-2026-04-23;9869;53.61%;7608;"R$ 1.204,25";"R$ 11.822,18";2;1;"R$ 0,00";0;11.40%;4431
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 10.454,70";79;79;"R$ 10.537,29";80;80;"R$ 82,59";1;1;"R$ 11.010,46";84;"R$ 12.132,57";87;87;"R$ 214,08";3;2026-04-23-2026-04-23;8410;22.94%;14025;"R$ 1.254,97";"R$ 11.224,54";2;8;"R$ 65,43";1;5.77%;8537
bandeira7616;Lv. 0;7452082627856794630;"R$ 10.524,08";37;61;"R$ 10.524,08";37;61;"R$ 0,00";0;0;"R$ 10.727,48";38;"R$ 10.788,98";38;62;"R$ 0,00";0;2026-04-23-2026-04-23;3203;27.33%;6907;"R$ 918,89";"R$ 10.727,48";2;2;"R$ 0,00";0;6.61%;1361
luanna.gomide;Lv. 0;6807131825984996357;"R$ 9.232,85";59;59;"R$ 9.232,85";59;59;"R$ 0,00";0;0;"R$ 10.057,74";64;"R$ 10.558,28";64;64;"R$ 0,00";0;2026-04-23-2026-04-23;3785;22.19%;12829;"R$ 950,28";"R$ 10.057,74";2;0;"R$ 0,00";0;13.92%;977
_marigil;Lv. 0;6812034214969426949;"R$ 290,44";3;3;"R$ 5.759,73";66;68;"R$ 5.469,29";63;65;"R$ 290,44";3;"R$ 8.524,41";96;101;"R$ 8.317,35";93;2026-04-23-2026-04-23;19656;0.00%;0;"R$ 811,63";"R$ 8.607,79";0;1;"R$ 1.570,24";25;6.57%;215903
rafaella.samara;Lv. 0;7325890451452740614;"R$ 4.915,62";33;33;"R$ 5.638,30";37;37;"R$ 702,78";3;3;"R$ 5.466,64";38;"R$ 6.629,64";43;43;"R$ 1.054,78";4;2026-04-23-2026-04-23;4527;17.08%;5801;"R$ 1.060,77";"R$ 6.541,32";3;4;"R$ 0,00";0;7.27%;6053
jokimura;Lv. 0;7065151738303267845;"R$ 5.777,81";92;92;"R$ 6.060,21";97;97;"R$ 219,90";4;4;"R$ 6.132,20";98;"R$ 6.789,33";103;103;"R$ 219,90";4;2026-04-23-2026-04-23;13627;8.99%;27880;"R$ 644,14";"R$ 6.414,60";1;3;"R$ 0,00";0;4.56%;11331
roseanelazzarotto;Lv. 0;7103934273183269893;"R$ 4.533,61";25;25;"R$ 4.725,67";27;27;"R$ 192,06";2;2;"R$ 5.563,97";30;"R$ 6.259,60";32;32;"R$ 192,06";2;2026-04-23-2026-04-23;7372;20.73%;6559;"R$ 326,87";"R$ 5.756,03";3;0;"R$ 53,59";1;2.13%;8861
bdgroupshop;Lv. 0;7477153061481694214;"R$ 5.319,63";8;8;"R$ 5.379,21";9;9;"R$ 59,58";1;1;"R$ 5.319,63";8;"R$ 4.735,65";9;9;"R$ 59,58";1;2026-04-23-2026-04-23;4716;11.07%;10419;"R$ 325,86";"R$ 5.379,21";5;0;"R$ 0,00";0;3.35%;1046
jotamatiotti;Lv. 0;6973353133683426309;"R$ 5.039,78";37;38;"R$ 5.093,50";40;41;"R$ 0,00";0;0;"R$ 5.228,47";38;"R$ 5.772,55";42;43;"R$ 35,57";1;2026-04-23-2026-04-23;20635;16.87%;9040;"R$ 805,26";"R$ 5.317,76";5;5;"R$ 269,97";5;6.90%;3623
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 3.954,47";75;76;"R$ 3.954,47";75;76;"R$ 0,00";0;"R$ 4.675,56";83;84;"R$ 4.350,02";81;2026-04-23-2026-04-23;115157;0.00%;0;"R$ 392,61";"R$ 4.846,61";0;9;"R$ 0,00";0;3.82%;129036
juhindicaa;Lv. 0;6809368191572984837;"R$ 4.281,35";31;36;"R$ 4.481,76";34;39;"R$ 200,41";3;3;"R$ 4.500,26";33;"R$ 4.881,46";37;42;"R$ 289,41";4;2026-04-23-2026-04-23;6329;36.46%;6259;"R$ 436,02";"R$ 4.789,67";1;9;"R$ 0,00";0;4.84%;4012
fefeshopcreator;Lv. 0;7494400210920162309;"R$ 3.612,06";54;54;"R$ 3.977,56";60;60;"R$ 365,50";6;6;"R$ 4.073,71";61;"R$ 4.523,50";66;66;"R$ 309,80";5;2026-04-23-2026-04-23;7999;16.84%;8754;"R$ 439,18";"R$ 4.383,51";2;10;"R$ 0,00";0;3.65%;13182
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 3.701,49";47;47;"R$ 4.082,83";52;52;"R$ 381,34";5;5;"R$ 3.972,86";51;"R$ 4.526,41";56;56;"R$ 381,34";5;2026-04-23-2026-04-23;20686;30.74%;9726;"R$ 305,44";"R$ 4.354,20";1;2;"R$ 0,00";0;6.46%;5400
thiagofariastestando;Lv. 0;6797526976879313925;"R$ 3.749,17";55;55;"R$ 3.749,17";55;55;"R$ 0,00";0;0;"R$ 3.826,81";56;"R$ 4.035,90";56;56;"R$ 0,00";0;2026-04-23-2026-04-23;3668;9.00%;10400;"R$ 291,80";"R$ 3.826,81";2;1;"R$ 0,00";0;2.40%;333
exitus.shop;Lv. 0;7465784835714614278;"R$ 2.335,49";19;22;"R$ 2.560,41";21;24;"R$ 224,92";2;2;"R$ 3.115,80";24;"R$ 3.811,36";27;33;"R$ 595,34";3;2026-04-23-2026-04-23;27257;9.99%;5373;"R$ 512,30";"R$ 3.711,14";3;0;"R$ 110,17";2;8.82%;3436
natanniele_sabino;Lv. 0;6787484867044672517;"R$ 3.554,66";53;53;"R$ 3.554,66";53;53;"R$ 0,00";0;0;"R$ 3.554,66";53;"R$ 3.644,31";54;54;"R$ 21,40";1;2026-04-23-2026-04-23;3169;20.87%;10783;"R$ 316,47";"R$ 3.576,06";5;1;"R$ 0,00";0;4.21%;570
elenaratrindade;Lv. 0;6532062669149618177;"R$ 62,84";1;1;"R$ 1.387,17";13;13;"R$ 1.324,33";12;12;"R$ 833,04";9;"R$ 3.432,85";32;32;"R$ 2.368,04";21;2026-04-23-2026-04-23;27514;16.67%;6;"R$ 289,22";"R$ 3.349,67";0;0;"R$ 0,00";0;7.82%;24493
augusto_leite1;Lv. 0;6960352274666259462;"R$ 0,00";0;0;"R$ 2.389,63";45;49;"R$ 2.389,63";45;49;"R$ 0,00";0;"R$ 3.273,87";61;65;"R$ 3.234,97";61;2026-04-23-2026-04-23;174758;0.00%;0;"R$ 265,08";"R$ 3.234,97";0;2;"R$ 0,00";0;3.04%;339189
naiana_sa;Lv. 0;6960844845187875845;"R$ 2.924,30";75;75;"R$ 2.924,30";75;75;"R$ 0,00";0;0;"R$ 3.173,69";82;"R$ 3.265,25";82;82;"R$ 0,00";0;2026-04-23-2026-04-23;4051;19.91%;10776;"R$ 310,09";"R$ 3.173,69";1;0;"R$ 0,00";0;6.35%;992
