author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
kahrouul;Lv. 0;6812048966706185222;"R$ 26.102,13";42;42;"R$ 28.529,53";51;51;"R$ 2.427,40";9;9;"R$ 27.406,83";44;"R$ 29.784,11";56;56;"R$ 3.294,91";12;2026-04-12-2026-04-12;18802;10.66%;37857;"R$ 2.136,31";"R$ 30.701,74";4;22;"R$ 0,00";0;7.16%;16872
rafaella.samara;Lv. 0;7325890451452740614;"R$ 23.334,04";175;175;"R$ 23.691,60";179;179;"R$ 357,56";4;4;"R$ 24.144,39";182;"R$ 24.648,20";187;187;"R$ 558,78";5;2026-04-12-2026-04-12;4341;32.49%;14538;"R$ 4.221,30";"R$ 24.703,17";3;0;"R$ 0,00";0;6.52%;7835
casatiktokshop;Lv. 0;7279022943836242949;"R$ 16.906,97";197;199;"R$ 16.984,96";198;200;"R$ 0,00";0;0;"R$ 17.342,15";202;"R$ 18.299,98";203;205;"R$ 0,00";0;2026-04-12-2026-04-12;13509;9.23%;50675;"R$ 1.645,61";"R$ 17.420,14";2;1;"R$ 0,00";0;4.13%;1841
planosdaka;Lv. 0;7277304865007682566;"R$ 11.371,29";118;120;"R$ 11.726,89";124;126;"R$ 57,69";2;2;"R$ 11.923,36";129;"R$ 12.850,62";136;138;"R$ 27,59";3;2026-04-12-2026-04-12;9277;35.64%;10874;"R$ 1.104,67";"R$ 12.248,86";1;0;"R$ 0,00";0;9.14%;1817
elenaratrindade;Lv. 0;6532062669149618177;"R$ 7.655,22";53;53;"R$ 9.575,15";73;73;"R$ 1.849,94";19;19;"R$ 8.610,88";62;"R$ 12.076,03";93;93;"R$ 2.983,66";30;2026-04-12-2026-04-12;26625;24.78%;28896;"R$ 1.102,07";"R$ 11.664,53";5;4;"R$ 0,00";0;9.78%;39774
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 9.974,71";117;117;"R$ 10.348,68";123;123;"R$ 303,85";5;5;"R$ 10.675,20";125;"R$ 11.660,42";130;130;"R$ 220,58";4;2026-04-12-2026-04-12;19755;28.86%;19750;"R$ 944,17";"R$ 10.965,90";3;1;"R$ 0,00";0;7.69%;6969
lucilenecreator;Lv. 0;7175618308203807749;"R$ 8.987,30";524;592;"R$ 9.458,15";533;602;"R$ 470,85";9;10;"R$ 9.159,82";533;"R$ 8.100,33";541;610;"R$ 401,78";8;2026-04-12-2026-04-12;390409;50.08%;29503;"R$ 773,73";"R$ 9.561,60";4;3;"R$ 0,00";0;3.99%;11200
bandeira7616;Lv. 0;7452082627856794630;"R$ 7.921,33";32;51;"R$ 7.921,33";32;51;"R$ 0,00";0;0;"R$ 8.354,56";35;"R$ 8.258,62";35;54;"R$ 0,00";0;2026-04-12-2026-04-12;2864;20.56%;15013;"R$ 779,62";"R$ 8.354,56";2;1;"R$ 0,00";0;4.92%;2541
cinderelaevangelica;Lv. 0;6965881288129758214;"R$ 0,00";0;0;"R$ 8.140,66";4;4;"R$ 8.140,66";4;4;"R$ 0,00";0;"R$ 8.103,96";4;4;"R$ 8.140,66";4;2026-04-12-2026-04-12;54046;2.88%;243;"R$ 338,30";"R$ 8.140,66";0;6;"R$ 0,00";0;6.59%;8621
jokimura;Lv. 0;7065151738303267845;"R$ 7.091,74";119;121;"R$ 7.328,75";122;124;"R$ 237,01";3;3;"R$ 7.213,97";121;"R$ 8.124,39";126;128;"R$ 357,00";5;2026-04-12-2026-04-12;12602;9.44%;27013;"R$ 769,77";"R$ 7.570,97";1;1;"R$ 0,00";0;5.87%;9586
fefeshopcreator;Lv. 0;7494400210920162309;"R$ 5.494,06";66;66;"R$ 5.594,01";68;68;"R$ 99,95";2;2;"R$ 6.581,28";80;"R$ 7.099,17";83;83;"R$ 170,48";3;2026-04-12-2026-04-12;7696;25.95%;10803;"R$ 738,64";"R$ 6.751,76";2;5;"R$ 0,00";0;7.07%;4043
jotamatiotti;Lv. 0;6973353133683426309;"R$ 5.421,21";44;45;"R$ 5.723,39";47;48;"R$ 175,19";2;2;"R$ 5.763,24";47;"R$ 6.389,44";50;51;"R$ 175,19";2;2026-04-12-2026-04-12;20006;15.32%;14456;"R$ 714,97";"R$ 6.065,42";5;5;"R$ 493,97";5;5.92%;6642
dudaabragaa_;Lv. 0;7551623487204131851;"R$ 5.806,40";18;18;"R$ 5.897,40";20;20;"R$ 91,00";2;2;"R$ 5.806,40";18;"R$ 5.890,70";20;20;"R$ 91,00";2;2026-04-12-2026-04-12;4793;12.79%;11357;"R$ 695,53";"R$ 5.897,40";6;1;"R$ 0,00";0;2.77%;5803
empoderyas;Lv. 0;6814645518830388229;"R$ 4.679,56";32;33;"R$ 5.007,47";37;38;"R$ 327,91";5;5;"R$ 4.679,56";32;"R$ 5.203,24";38;39;"R$ 528,91";6;2026-04-12-2026-04-12;25964;10.00%;23430;"R$ 458,72";"R$ 5.208,47";4;14;"R$ 0,00";0;4.42%;21476
