author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 10.112,74";121;121;"R$ 10.249,02";123;123;"R$ 86,29";1;1;"R$ 10.782,10";129;"R$ 11.215,08";136;136;"R$ 291,54";5;2026-04-13-2026-04-13;19807;29.96%;19488;"R$ 975,33";"R$ 11.231,42";4;3;"R$ 0,00";0;4.71%;15554
casatiktokshop;Lv. 0;7279022943836242949;"R$ 10.306,59";120;120;"R$ 10.306,59";120;120;"R$ 0,00";0;0;"R$ 10.585,13";123;"R$ 11.207,00";123;123;"R$ 0,00";0;2026-04-13-2026-04-13;13610;6.23%;49116;"R$ 1.135,93";"R$ 10.585,13";4;0;"R$ 0,00";0;3.65%;1481
bdgroupshop;Lv. 0;7477153061481694214;"R$ 7.360,57";15;15;"R$ 7.473,21";16;16;"R$ 112,64";1;1;"R$ 8.861,37";17;"R$ 8.427,16";18;18;"R$ 112,64";1;2026-04-13-2026-04-13;4476;11.67%;11066;"R$ 602,90";"R$ 8.974,01";4;2;"R$ 0,00";0;1.88%;8849
dudaabragaa_;Lv. 0;7551623487204131851;"R$ 7.835,96";20;20;"R$ 7.959,97";23;23;"R$ 124,01";3;3;"R$ 8.466,26";22;"R$ 8.438,59";26;26;"R$ 173,01";4;2026-04-13-2026-04-13;4826;13.14%;9335;"R$ 970,73";"R$ 8.639,27";6;4;"R$ 0,00";0;2.40%;6407
elenaratrindade;Lv. 0;6532062669149618177;"R$ 4.576,38";39;39;"R$ 6.824,99";64;64;"R$ 2.248,61";25;25;"R$ 4.930,01";42;"R$ 8.138,25";75;75;"R$ 3.091,55";33;2026-04-13-2026-04-13;26687;21.22%;17398;"R$ 700,25";"R$ 8.021,56";2;0;"R$ 0,00";0;9.71%;30753
fefeshopcreator;Lv. 0;7494400210920162309;"R$ 5.653,82";70;70;"R$ 5.918,42";73;74;"R$ 264,60";3;4;"R$ 6.592,57";81;"R$ 7.327,17";84;85;"R$ 264,60";3;2026-04-13-2026-04-13;7725;22.98%;10615;"R$ 750,48";"R$ 6.857,17";3;4;"R$ 0,00";0;7.12%;3425
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 5.329,90";111;115;"R$ 5.329,90";111;115;"R$ 0,00";0;"R$ 5.621,06";127;131;"R$ 5.960,63";127;2026-04-13-2026-04-13;113807;0.00%;0;"R$ 429,68";"R$ 5.960,63";0;7;"R$ 0,00";0;2.43%;173253
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 5.408,68";84;84;"R$ 5.450,50";85;85;"R$ 41,82";1;1;"R$ 5.787,71";90;"R$ 6.155,93";92;92;"R$ 83,72";2;2026-04-13-2026-04-13;7752;13.51%;16370;"R$ 579,10";"R$ 5.871,43";5;5;"R$ 0,00";0;5.46%;4395
byadrianams;Lv. 0;7516288332260951046;"R$ 1.547,96";12;12;"R$ 5.607,53";90;93;"R$ 4.059,57";78;81;"R$ 1.379,02";11;"R$ 5.425,34";95;98;"R$ 4.482,33";84;2026-04-13-2026-04-13;11147;41.60%;2356;"R$ 746,11";"R$ 5.861,35";1;4;"R$ 0,00";0;3.69%;87750
planosdaka;Lv. 0;7277304865007682566;"R$ 5.020,24";40;41;"R$ 5.109,04";41;42;"R$ 0,00";0;0;"R$ 5.678,49";45;"R$ 6.147,28";46;47;"R$ 0,00";0;2026-04-13-2026-04-13;9315;64.25%;3994;"R$ 520,72";"R$ 5.767,29";1;0;"R$ 0,00";0;8.21%;1767
