author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
abner_mrios;Lv. 0;6812245507281585158;"R$ 101.506,79";380;385;"R$ 101.506,79";380;385;"R$ 0,00";0;0;"R$ 105.147,53";395;"R$ 116.196,72";396;401;"R$ 0,00";0;2026-05-12-2026-05-12;3836;43.95%;55509;"R$ 4.377,61";"R$ 105.188,81";2;1;"R$ 0,00";0;2.78%;5759
mairaog;Lv. 0;6789280832538215430;"R$ 936,84";8;8;"R$ 18.902,24";575;629;"R$ 17.965,40";567;621;"R$ 1.076,83";9;"R$ 20.307,05";615;680;"R$ 19.393,38";606;2026-05-12-2026-05-12;7582;14.35%;7876;"R$ 1.321,85";"R$ 20.470,21";1;3;"R$ 0,00";0;2.48%;720377
ah.barbra;Lv. 0;6810907592987395077;"R$ 9.821,18";111;111;"R$ 14.497,17";168;168;"R$ 4.675,99";57;57;"R$ 10.656,03";120;"R$ 15.780,72";183;183;"R$ 5.262,51";63;2026-05-12-2026-05-12;3448;34.60%;16797;"R$ 1.439,90";"R$ 15.918,54";3;5;"R$ 119,40";2;10.94%;62813
ester_promoedicas;Lv. 0;7481339450396705797;"R$ 12.454,05";297;322;"R$ 14.100,54";332;357;"R$ 1.646,49";35;35;"R$ 13.157,42";308;"R$ 14.188,19";349;377;"R$ 1.892,49";41;2026-05-12-2026-05-12;10072;28.25%;47189;"R$ 1.435,42";"R$ 15.049,91";3;0;"R$ 0,00";0;2.15%;100504
rafaella.samara;Lv. 0;7325890451452740614;"R$ 13.834,90";237;239;"R$ 13.894,80";238;240;"R$ 59,90";1;1;"R$ 14.296,90";245;"R$ 15.053,30";248;250;"R$ 145,89";3;2026-05-12-2026-05-12;4776;27.26%;28165;"R$ 1.597,83";"R$ 14.442,79";2;7;"R$ 0,00";0;6.06%;5182
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 13.608,42";93;95;"R$ 13.889,50";95;98;"R$ 281,08";2;3;"R$ 14.011,21";96;"R$ 15.552,71";100;103;"R$ 316,05";3;2026-05-12-2026-05-12;10126;11.06%;30534;"R$ 1.382,30";"R$ 14.392,39";4;2;"R$ 0,00";0;5.56%;6371
empoderyas;Lv. 0;6814645518830388229;"R$ 9.631,90";93;93;"R$ 10.312,49";99;102;"R$ 680,59";6;9;"R$ 9.945,82";96;"R$ 12.591,28";115;119;"R$ 2.201,48";19;2026-05-12-2026-05-12;28396;13.25%;37110;"R$ 1.230,48";"R$ 12.147,30";4;17;"R$ 876,83";7;3.91%;32199
byadrianams;Lv. 0;7516288332260951046;"R$ 330,38";4;4;"R$ 7.225,69";115;123;"R$ 6.895,31";111;119;"R$ 691,37";6;"R$ 10.894,32";146;154;"R$ 10.627,76";140;2026-05-12-2026-05-12;13722;200.00%;1;"R$ 1.253,83";"R$ 11.319,13";0;4;"R$ 0,00";0;5.56%;106503
juhindicaa;Lv. 0;6809368191572984837;"R$ 9.034,49";83;83;"R$ 9.489,53";96;97;"R$ 385,45";11;12;"R$ 10.420,45";93;"R$ 11.798,53";111;113;"R$ 514,34";13;2026-05-12-2026-05-12;6899;43.33%;16467;"R$ 1.006,86";"R$ 11.228,39";1;2;"R$ 0,00";0;3.91%;4575
walker.edu;Lv. 0;6778287145146582021;"R$ 7.488,77";85;85;"R$ 8.794,77";101;101;"R$ 1.306,00";16;16;"R$ 8.963,94";102;"R$ 10.906,93";118;118;"R$ 1.265,61";16;2026-05-12-2026-05-12;5636;9.30%;13254;"R$ 1.036,06";"R$ 10.229,55";2;10;"R$ 74,90";1;4.46%;22208
elenaratrindade;Lv. 0;6532062669149618177;"R$ 6.133,21";44;44;"R$ 8.354,21";65;65;"R$ 2.094,91";20;20;"R$ 6.899,99";50;"R$ 10.577,63";78;78;"R$ 2.432,95";23;2026-05-12-2026-05-12;29159;28.12%;12095;"R$ 939,86";"R$ 9.962,92";3;2;"R$ 0,00";0;9.81%;31676
thiagofariastestando;Lv. 0;6797526976879313925;"R$ 9.213,06";164;164;"R$ 9.213,06";164;164;"R$ 0,00";0;0;"R$ 9.542,43";168;"R$ 9.902,99";168;168;"R$ 0,00";0;2026-05-12-2026-05-12;4257;17.76%;16771;"R$ 931,28";"R$ 9.542,43";3;0;"R$ 0,00";0;8.96%;949
_marigil;Lv. 0;6812034214969426949;"R$ 288,18";2;2;"R$ 5.859,39";71;74;"R$ 5.571,21";69;72;"R$ 727,39";5;"R$ 9.535,54";101;106;"R$ 8.664,74";96;2026-05-12-2026-05-12;21075;100.00%;2;"R$ 834,05";"R$ 9.392,13";0;0;"R$ 1.526,28";24;6.02%;235007
luanna.gomide;Lv. 0;6807131825984996357;"R$ 8.376,30";84;84;"R$ 8.532,70";85;85;"R$ 0,00";0;0;"R$ 8.956,24";89;"R$ 9.384,99";90;90;"R$ 0,00";0;2026-05-12-2026-05-12;4999;21.86%;24728;"R$ 824,03";"R$ 9.112,64";4;0;"R$ 0,00";0;2.76%;2574
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 7.608,02";97;97;"R$ 8.112,66";104;104;"R$ 504,64";7;7;"R$ 8.127,28";104;"R$ 9.247,00";111;111;"R$ 504,64";7;2026-05-12-2026-05-12;21888;26.82%;10435;"R$ 888,97";"R$ 8.631,92";2;0;"R$ 0,00";0;3.65%;7230
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 7.979,19";204;216;"R$ 7.979,19";204;216;"R$ 0,00";0;"R$ 7.831,37";209;221;"R$ 8.144,06";209;2026-05-12-2026-05-12;127443;0.00%;0;"R$ 594,19";"R$ 8.144,06";0;1;"R$ 0,00";0;1.98%;792576
bandeira7616;Lv. 0;7452082627856794630;"R$ 6.987,28";21;21;"R$ 7.153,86";22;22;"R$ 166,58";1;1;"R$ 7.681,95";24;"R$ 7.391,39";26;30;"R$ 306,56";2;2026-05-12-2026-05-12;4148;24.10%;8004;"R$ 645,84";"R$ 7.988,51";2;1;"R$ 0,00";0;7.41%;1971
