author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
abner_mrios;Lv. 0;6812245507281585158;"R$ 73.881,64";352;392;"R$ 73.960,18";354;394;"R$ 78,54";2;2;"R$ 79.176,99";377;"R$ 87.442,82";379;420;"R$ 78,54";2;2026-05-13-2026-05-13;3876;29.92%;52014;"R$ 3.282,80";"R$ 79.255,53";2;3;"R$ 0,00";0;1.66%;15206
kahrouul;Lv. 0;6812048966706185222;"R$ 18.191,16";31;31;"R$ 18.423,70";35;35;"R$ 232,54";4;4;"R$ 19.296,96";33;"R$ 19.203,38";41;42;"R$ 579,55";6;2026-05-13-2026-05-13;20592;15.63%;29734;"R$ 1.339,60";"R$ 20.055,77";3;0;"R$ 0,00";0;5.28%;8485
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 18.256,36";123;124;"R$ 18.256,36";123;124;"R$ 0,00";0;0;"R$ 18.543,61";125;"R$ 20.245,20";127;128;"R$ 93,97";2;2026-05-13-2026-05-13;10231;10.31%;40542;"R$ 1.821,94";"R$ 18.637,58";3;0;"R$ 0,00";0;6.24%;7584
juhindicaa;Lv. 0;6809368191572984837;"R$ 11.661,24";112;112;"R$ 11.748,93";115;115;"R$ 87,69";3;3;"R$ 13.394,71";125;"R$ 14.623,71";129;129;"R$ 87,69";3;2026-05-13-2026-05-13;6989;46.29%;14742;"R$ 1.296,38";"R$ 13.505,89";1;1;"R$ 0,00";0;4.19%;3556
empoderyas;Lv. 0;6814645518830388229;"R$ 11.417,90";107;110;"R$ 12.055,77";114;117;"R$ 637,87";7;7;"R$ 11.532,74";108;"R$ 13.464,85";120;123;"R$ 1.518,39";12;2026-05-13-2026-05-13;28476;11.26%;49352;"R$ 1.215,83";"R$ 13.051,13";4;27;"R$ 0,00";0;4.59%;29929
bandeira7616;Lv. 0;7452082627856794630;"R$ 10.924,70";35;40;"R$ 10.924,70";35;40;"R$ 0,00";0;0;"R$ 11.311,15";39;"R$ 10.566,90";39;45;"R$ 0,00";0;2026-05-13-2026-05-13;4207;22.88%;13279;"R$ 936,74";"R$ 11.311,15";2;4;"R$ 0,00";0;5.14%;1985
heeycamiss;Lv. 0;7014645431012639750;"R$ 10.556,20";161;163;"R$ 10.556,20";161;163;"R$ 0,00";0;0;"R$ 10.835,04";165;"R$ 11.665,73";165;167;"R$ 0,00";0;2026-05-13-2026-05-13;4906;20.66%;14201;"R$ 1.403,32";"R$ 10.835,04";1;6;"R$ 0,00";0;5.31%;2205
_marigil;Lv. 0;6812034214969426949;"R$ 625,16";4;4;"R$ 8.139,07";72;73;"R$ 7.513,91";68;69;"R$ 801,50";5;"R$ 10.129,27";91;94;"R$ 9.337,37";86;2026-05-13-2026-05-13;21161;22.86%;3067;"R$ 762,77";"R$ 10.138,87";1;9;"R$ 2.415,31";24;6.72%;241227
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 8.558,28";80;82;"R$ 8.558,28";80;82;"R$ 0,00";0;0;"R$ 9.097,66";85;"R$ 9.939,03";86;88;"R$ 103,74";1;2026-05-13-2026-05-13;9829;18.00%;19133;"R$ 911,06";"R$ 9.201,40";6;8;"R$ 0,00";0;5.73%;6951
byadrianams;Lv. 0;7516288332260951046;"R$ 753,49";5;5;"R$ 6.762,74";75;77;"R$ 6.009,25";70;72;"R$ 1.262,50";8;"R$ 8.526,30";92;94;"R$ 7.719,49";84;2026-05-13-2026-05-13;13754;16.45%;1690;"R$ 872,43";"R$ 8.981,99";1;3;"R$ 0,00";0;4.57%;113861
corposaudavelshop;Lv. 0;7436549500640265271;"R$ 7.092,25";26;26;"R$ 7.092,25";26;26;"R$ 0,00";0;0;"R$ 7.906,91";29;"R$ 8.195,76";29;29;"R$ 0,00";0;2026-05-13-2026-05-13;8547;25.29%;4329;"R$ 984,24";"R$ 7.906,91";5;0;"R$ 0,00";0;3.98%;754
mairaog;Lv. 0;6789280832538215430;"R$ 480,42";4;4;"R$ 7.111,81";206;217;"R$ 6.631,39";202;213;"R$ 480,42";4;"R$ 7.647,86";222;236;"R$ 7.246,78";218;2026-05-13-2026-05-13;7736;18.72%;6581;"R$ 513,80";"R$ 7.727,20";3;3;"R$ 0,00";0;2.49%;265092
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 6.959,80";183;185;"R$ 6.959,80";183;185;"R$ 0,00";0;"R$ 7.204,43";199;201;"R$ 7.726,18";199;2026-05-13-2026-05-13;128207;0.00%;0;"R$ 530,25";"R$ 7.726,18";0;9;"R$ 0,00";0;2.09%;537804
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 6.536,66";75;75;"R$ 6.803,56";79;79;"R$ 223,59";3;3;"R$ 6.804,63";78;"R$ 7.871,69";87;87;"R$ 400,78";6;2026-05-13-2026-05-13;22007;19.93%;8225;"R$ 961,66";"R$ 7.421,60";2;0;"R$ 0,00";0;4.68%;5149
elenaratrindade;Lv. 0;6532062669149618177;"R$ 4.207,94";31;31;"R$ 6.091,58";49;49;"R$ 1.883,64";18;18;"R$ 4.327,83";32;"R$ 7.546,71";59;59;"R$ 2.846,06";25;2026-05-13-2026-05-13;29237;38.39%;13469;"R$ 686,24";"R$ 7.316,28";3;2;"R$ 0,00";0;9.94%;29285
bdgroupshop;Lv. 0;7477153061481694214;"R$ 6.953,15";20;20;"R$ 6.953,15";20;20;"R$ 0,00";0;0;"R$ 6.953,15";20;"R$ 6.726,00";20;20;"R$ 0,00";0;2026-05-13-2026-05-13;5250;12.37%;8043;"R$ 579,98";"R$ 6.953,15";4;2;"R$ 0,00";0;6.48%;1497
by.luanadias;Lv. 0;7190388902812894213;"R$ 5.695,61";64;64;"R$ 6.037,91";69;69;"R$ 264,32";3;3;"R$ 6.059,27";68;"R$ 7.155,50";75;75;"R$ 426,67";5;2026-05-13-2026-05-13;4698;31.18%;12984;"R$ 666,42";"R$ 6.563,92";1;2;"R$ 0,00";0;8.71%;5556
